0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171
0.83572376,0.23497115,0.10834965,0.244261,0.3310017,0.21439551,0.37192118,0.1434156,0.17989445,0.07816234,0.18055968,0.18054006,0.31524792,0.14711513,0.20215553,0.31386772,0.18146074,0.24439515,0.25463128,0.07142778,0.202445,0.22450641,0.0759138,0.21830817,0.24900225,0.24686491,0.20893681,0.43663204,0.09255344,0.16657105,0.17338358,0.2220104,0.28928807,0.3998501,0.15447326,0.20328373,0.61949265,0.17518629,0.39742708,0.10457912,0.32470554,0.105816096,0.20960541,0.1505354,0.24802068,0.22110718,0.08785736,0.109416485,0.19936797,0.16305655,0.31652406,0.30466032,0.31999487,0.18068957,0.29337683,0.19982314,0.16932827,0.1642186,0.120632485,0.22346902,0.06515052,0.14335166,0.061294254,0.14674038,0.2500854,0.3680032,0.30404955,0.11518574,0.17142785,0.14265314,0.17545937,0.121953905,0.28424013,0.4444837,0.39485538,0.348075,0.31057823,0.26544163,0.18351403,0.17998874,0.14765745,0.12968814,0.28998807,0.2552755,0.17592402,0.22275423,0.2759447,0.16583209,0.14481156,0.1481358,0.06938872,0.31357425,0.12885755,0.1489209,0.24593693,0.058475494,0.16201359,0.079706796,0.109416485,0.17098343,0.109416485,0.2215329,0.14078993,0.16788355,0.11129093,0.10005215,0.17969191,0.22197507,0.1414717,0.25518745,0.19207361,0.16468503,0.09533335,0.14109994,0.1897353,0.12034999,0.08931433,0.1797187,0.21471639,0.17136945,0.2899889,0.1876784,0.16142793,0.14181972,0.22723204,0.033044867,0.15699995,0.07547727,0.09261423,0.080229804,0.1234943,0.1657676,0.11585672,0.11851152,0.18752822,0.15384397,0.13957632,0.12509261,0.1123488,0.18153909,0.08947539,0.13547274,0.0736802,0.119853556,0.21516845,0.09269157,0.1487818,0.095691755,0.3112502,0.16216682,0.05875589,0.19149378,0.07430493,0.11397977,0.030158821,0.16935188,0.1704258,0.4243734,0.19986804,0.20804238,0.40297619,0.10867553,0.14544593,0.18190631,0.14320265,0.41159266,0.16448846,0.014780965,0.0642564,0.1144955,0.12362263,0.10057069
0.27833113,0.68293893,0.56040263,0.37031028,0.25146833,0.4505543,0.310672,0.11701099,0.31198964,0.2640337,0.14059639,0.30103177,0.52888274,0.34009567,0.37081546,0.23732136,0.17095114,0.18571055,0.3020023,0.298056,0.50410926,0.3402371,0.31726375,0.3574262,0.4622655,0.40579247,0.26758692,0.21456641,0.111864716,0.18399863,0.17299436,0.19621658,0.27134442,0.3150958,0.3489553,0.2755151,0.35329372,0.3123522,0.30464783,0.14134112,0.27076524,0.2524596,0.13057862,0.21599412,0.29020837,0.2946748,0.10985936,-0.010286968,0.35122663,0.20329252,0.16370323,0.22806978,0.38739228,0.35720086,0.33420968,0.3531759,0.23570906,0.35091326,0.18194921,0.13748741,0.14114305,0.2360841,0.28279907,0.19557303,0.2213664,0.45172155,0.23523018,0.17200848,0.068167,0.13076094,0.2979123,0.11437799,0.14688525,0.32193106,0.20197819,0.13369153,0.21828465,0.12811282,-0.009973377,0.25849253,0.28905663,0.20036012,0.19976655,0.27231467,0.15952659,0.19287145,0.3204081,0.1238787,0.13547227,0.2983888,0.12225944,0.37932128,0.28337306,0.18323457,0.16062918,0.0881137,0.15357634,0.27092624,-0.010286968,0.060310982,-0.010286968,0.16291209,0.23016393,0.19117367,0.1629549,0.14434902,0.23039243,0.28092486,0.30544278,0.27082187,0.26455045,0.2271305,0.22202905,0.26191625,0.16977057,0.1551939,0.100018114,0.24854326,0.22882557,0.08290237,0.3749268,0.103069305,0.34683406,0.15944415,0.35315585,0.10291067,0.3628373,0.07285067,0.10708292,0.14684834,0.20544524,0.07072136,0.32377005,0.09469257,0.25541082,0.22137254,0.18485081,0.15596023,0.16235584,0.30931163,0.14957087,0.27559906,0.040247884,0.034171376,0.15734106,0.32387793,0.2769087,0.059799913,0.050091397,0.16478892,0.18311009,0.13811958,0.36398536,0.32741177,0.24466467,0.2614546,0.10615299,0.23564304,0.21227206,0.29482976,0.18609259,0.25652492,0.23820603,0.17445883,0.23710634,0.25632358,0.21005598,0.094127275,-0.014133925,0.26136202,0.20996454,0.29795635
0.20419574,0.19740972,0.28798944,0.8765745,0.18444145,0.24002598,0.11333813,0.08479826,0.19959252,0.0033001453,0.19298536,0.18347976,0.32025543,0.35627332,0.34324712,0.08478459,0.17906943,0.29277468,0.23370421,0.2803389,0.29074007,0.14955401,0.23605727,0.244393,0.3372251,0.4095313,0.3375846,0.13250422,0.021344421,0.23293939,0.20899256,0.096558474,0.22240925,0.2873557,0.29355943,0.15513228,0.26942527,0.35346895,0.29081303,0.30235982,0.23114239,0.16115081,0.11172348,0.15473618,0.23908587,0.39918923,0.22912443,0.17615518,0.33018035,0.24395093,0.20080009,0.20908844,0.3294997,0.44077998,0.2930989,0.2177974,0.3711103,0.27005672,0.30930975,0.1888856,0.099611975,0.13289617,0.17040959,0.2933069,0.24113166,0.36277524,0.41702408,0.22650577,0.20770274,0.25162175,0.39279228,0.083124116,0.33302128,0.34485734,0.25170475,0.11574568,0.270716,0.14248703,0.088382564,0.15254968,0.27988145,0.22182256,0.18339115,0.30407703,0.23500612,0.13584912,0.11866823,0.07467491,0.20326963,0.15510829,0.06575945,0.2179072,0.16876206,0.241192,0.17921169,0.131113,0.28201047,0.27737316,0.17615518,0.22545362,0.17615518,0.25502083,0.27690876,0.22058816,0.13551794,0.14615966,0.17931758,0.37395084,0.32332858,0.27692205,0.23602241,0.3105218,0.2035688,0.16785541,0.21272981,0.15148425,0.23855501,0.3073288,0.19921008,0.15388855,0.28597096,0.043627925,0.23778376,0.3594654,0.2520292,0.032816015,0.2232983,0.03982067,0.0587351,0.059151955,0.117382295,0.036294125,0.1205173,0.21023186,0.14774238,0.19183297,0.10406664,0.12743366,0.06615394,0.17620939,0.121243685,0.33708906,0.10756073,0.15042108,0.19894719,0.23436575,0.21884803,0.18690507,0.18688408,0.23718795,0.108916275,0.23344685,0.26714835,0.23332632,0.17154925,0.39688146,0.08099516,0.29696843,0.22522862,0.1745469,0.2911803,0.19939035,0.12999254,0.17492191,0.19171853,0.3303779,0.22963232,0.09746006,0.11466104,0.15419413,0.115136586,0.08871181
0.4077342,0.2571887,0.12880883,0.23500928,0.8734814,0.21135968,0.17408864,0.13742538,0.20547575,0.064055696,0.35056743,0.06851671,0.3661941,0.19219826,0.098086014,0.20262279,0.10365335,0.17304127,0.17732382,0.07593678,0.24815696,0.20661509,0.09931046,0.2081585,0.1565315,0.10649194,0.04051365,0.28896895,0.16655241,0.19356328,0.19997753,0.16080144,0.21415567,0.18056518,0.16240095,0.10169119,0.40580666,0.10825561,0.17143974,0.035042185,0.29351535,0.27370298,0.2109237,0.28243053,0.19292161,0.16827296,0.15035328,0.10802333,0.14889693,0.15623596,0.32867542,0.21087669,0.31465983,0.28590578,0.41164768,0.36123192,0.14089651,0.17067063,0.09524579,0.15476127,0.04718203,0.13967697,0.1952996,0.12676689,0.3641658,0.23009989,0.12935346,0.09652631,0.24712326,0.21007231,0.14315498,0.11061777,0.20324153,0.35470727,0.37342307,0.19013233,0.28001007,0.32006976,0.121243894,0.19847137,0.19490333,0.16857637,0.38855812,0.3613705,0.14400093,0.3667243,0.33952457,0.084139384,0.31567025,0.14795986,0.16988125,0.1389336,0.2364871,0.20589925,0.2559628,0.15246718,0.16034801,0.26431143,0.10802333,0.1710709,0.10802333,0.22199419,0.2526784,0.12377228,0.20745915,0.23456329,0.23494451,0.13225655,0.11512788,0.2572285,0.17008969,0.13220024,0.0953567,0.19351032,0.1148906,0.06985715,0.1729275,0.17027688,0.13958052,0.16319767,0.19456102,0.29028374,0.2587835,0.10572841,0.15614888,0.08366002,0.102023184,0.2478747,0.11124319,0.21444955,0.13157228,0.2746316,0.17022018,0.25836155,0.18579313,0.18186963,0.24988206,0.2939676,0.10829263,0.1990649,0.03966211,0.14615221,0.19000861,0.1094419,0.28772247,0.2809442,0.34001327,0.008047521,0.17535742,0.17360404,0.12177539,0.19426745,0.13367432,0.2103287,0.18949938,0.103527874,0.09902893,0.36291474,0.29108363,0.14046419,0.36163956,0.27182546,0.21417898,0.16540684,0.1759328,0.33499926,0.092886195,-0.09437381,0.05920495,0.054016154,0.076069295,0.22541854
0.22906038,0.3952194,0.11236273,0.27636808,0.19010875,0.7864583,0.32515317,0.1862767,0.19851457,0.16927943,0.080075264,0.22445153,0.3489532,0.100427315,0.21099344,0.11377316,0.06559567,0.36980987,0.1200275,0.22740135,0.1724014,0.25965196,0.1920674,0.21019597,0.2408109,0.13739991,0.15941751,0.27504963,0.20423386,0.3360213,0.28318816,0.1530716,0.30647057,0.17913891,0.17098428,0.19736768,0.32405233,0.16195256,0.29095575,0.005525358,0.23206538,0.23503946,0.12453695,0.14729032,0.18128575,0.31502074,0.074420385,0.23524635,0.16661878,0.14079297,0.2261467,0.17301595,0.29331282,0.21142049,0.18208581,0.21567047,0.17396751,0.32549477,0.19973458,0.25997418,0.08570925,0.18392318,0.24092908,0.27931422,0.1255283,0.22558543,0.17620048,0.13479394,0.25157347,0.16861083,0.20181555,0.29401952,0.22481717,0.3951105,0.12524706,0.13798529,0.33146885,0.07715322,0.08341417,0.114433214,0.117635824,0.14836764,0.11132149,0.37846404,0.08245913,0.37469622,0.21248567,0.14231257,0.23345882,0.20431262,0.014911411,0.26586705,0.2028471,0.23819825,0.13708718,0.10792742,0.11225562,0.13478296,0.23524635,0.16629225,0.23524635,0.24281806,0.14730424,0.169229,0.0480678,0.07695658,0.17507699,0.24113736,0.17009638,0.224381,0.27179262,0.12464887,0.12232703,0.17890702,0.03463593,0.14237148,0.15369242,0.1311268,0.23713101,0.24651057,0.22258528,0.06393679,0.20932563,0.16179678,0.18334003,0.074336074,0.23489657,0.12749845,0.07063198,0.2799224,0.12401669,0.056984324,0.20070368,0.12147322,0.22858965,0.18655409,0.13794456,0.25070682,0.13378257,0.24949099,0.07629855,0.32788208,0.12083833,0.18805304,0.17012398,0.14365345,0.13542973,0.15458888,0.06021905,0.110979214,0.17280538,0.059266,0.12859374,0.19251934,0.11618377,0.10688081,0.19526812,0.14040348,0.13793992,0.17844158,0.17907937,0.17108147,0.1939999,0.20938833,0.115932494,0.1677469,0.2276201,0.045146547,0.02653965,0.19379798,0.15478745,0.21379249
0.44372946,0.2525209,0.19922604,0.093556285,0.14248899,0.3408624,0.8631809,0.38776827,0.25746223,0.3177265,0.16621804,0.3797031,0.31472987,0.15356144,0.14208984,0.18103176,0.13543992,0.256542,0.17428188,0.09929274,0.3090539,0.42745322,0.22382191,0.09729492,0.15960534,0.16905472,0.13308823,0.5202973,0.24443868,0.21651107,0.16861258,0.20723616,0.32663494,0.38826007,0.15530607,0.14628167,0.4085747,0.2851407,0.5345286,0.07899658,0.23065615,0.15899818,0.21523009,0.13474143,0.16425517,0.18396151,0.07957175,0.07781458,0.26406443,0.08653624,0.37205914,0.311718,0.4004503,0.22309478,0.16807878,0.17256464,0.2214377,0.23478195,0.06559893,0.22642095,0.08776532,0.1528331,0.111159615,0.080718756,0.1178942,0.3687369,0.26962316,0.1982085,0.16386926,0.07488784,0.11029364,0.13965894,0.06713238,0.3374102,0.33211654,0.19253892,0.26049897,0.14047843,0.13817592,0.15144755,0.09430259,0.17584789,0.21892878,0.18299878,0.15543473,0.25943166,0.24579598,0.24392115,0.11051473,0.2476368,-0.012220956,0.31329995,0.1328825,0.16812967,0.030573502,0.07343581,0.12666965,0.069509745,0.07781458,0.16004199,0.07781458,0.17932168,0.015857948,0.15701576,0.10471656,0.043518007,0.19191778,0.23257208,0.097655974,0.15800168,0.17017671,0.06513607,0.123811714,0.21784508,0.19635919,0.12788308,0.10753798,0.12621263,0.18849623,0.18505782,0.123736665,0.08729544,0.19590676,0.090233885,0.11537176,0.03985452,0.15748647,0.16144401,0.17562988,0.17559943,0.05177726,0.17745051,0.16844928,0.14848688,0.16384041,0.09016129,0.16826528,0.14008194,0.08133276,0.23855895,0.103660114,0.17536789,0.02002488,0.1179084,0.124509715,0.13591346,0.14956728,0.1566373,0.11502804,0.07691888,0.21848239,0.10660309,0.10411737,0.16529372,0.032086447,0.13686055,0.20079353,0.21508878,0.14007066,0.31489164,0.24418533,0.039175775,0.11832002,0.16506067,0.14363813,0.25984138,0.15713035,0.07381214,0.017730325,0.11856456,0.11566731,0.08579142
0.22022644,0.12848404,0.09090707,0.22958133,0.09949832,0.34683532,0.36856925,0.7512741,0.21346027,0.15785146,0.06940903,0.2078962,0.26673093,0.196645,0.12143786,0.024965676,0.15848047,0.25868577,0.06693641,0.11246397,0.16630816,0.10142769,0.1542621,0.084480986,0.13189286,0.110201694,0.07733322,0.20811705,0.2268677,0.21340328,0.20593807,0.19500992,0.1929692,0.25748035,0.034529943,0.14602973,0.24000604,0.2369871,0.2748492,0.072862715,0.21395846,0.17722008,0.13738012,0.10990047,0.21067938,0.1689115,0.085079506,0.12765849,0.2245271,0.091915585,0.16143464,0.204749,0.19917373,0.122737214,0.13537747,0.19069059,0.20370981,0.26200637,0.19157562,0.22846657,0.15152428,0.18610539,0.23206918,0.14599364,0.14977652,0.09568041,0.17753957,0.14131737,0.28555804,0.12718886,0.08233984,0.27642554,0.10112545,0.28233936,0.18682155,0.21879041,0.17632447,0.18735836,0.16629148,0.1761462,0.12022962,0.14031926,0.20093767,0.20237985,0.17447829,0.21604295,0.15338016,0.30282843,0.19112909,0.19411737,0.027986933,0.15322769,0.0963397,0.3465171,0.12967202,0.1734389,0.17115898,0.14053127,0.12765849,0.24501304,0.12765849,0.20875533,0.15213843,0.15513526,0.24662304,0.12651107,0.16475841,0.20519568,0.029848836,0.20864904,0.16371399,0.13031901,0.08760947,0.22515534,0.13462362,0.2683068,0.18861079,0.04095181,0.18076411,0.15838985,0.12149188,0.03683764,0.16023642,0.09406647,0.1452225,0.07393445,-0.009796002,0.1702663,0.11739771,0.11122769,0.17958683,0.14377359,0.09866351,0.122514725,0.16521752,0.13767737,0.2006709,0.17062095,0.12580264,0.10085407,0.10128796,0.268959,0.12913235,0.08140235,0.14513195,0.06533504,0.18121625,0.037595525,0.08325531,0.074853286,0.21065801,0.07307087,0.063343376,0.16325241,0.03528041,0.0055085123,0.19341202,0.28144634,0.108480774,0.07060558,0.1642424,0.019607224,0.21582164,0.18854977,0.16085544,0.09241046,0.13768537,-0.017704416,-0.020412004,0.10694188,0.17431943,0.17160982
0.25310424,0.37625122,0.15271112,0.29754424,0.22169764,0.35488224,0.32393897,0.27145463,0.84620583,0.31550533,0.39580175,0.3661481,0.4461707,0.10408658,0.20515576,0.1891624,0.08685994,0.41368616,0.24415351,0.21276128,0.48313123,0.37909406,0.3833508,0.1582113,0.26547015,0.26308814,0.18085763,0.27471054,0.18966857,0.22285044,0.2225713,0.29228938,0.40702754,0.33151034,0.19168691,0.097748764,0.22016332,0.35124102,0.23777103,0.23236269,0.31000754,0.5042298,0.2747664,0.38225567,0.36779007,0.32098138,0.09222815,0.02876866,0.29383457,0.120179944,0.38503367,0.4045691,0.3822935,0.27996847,0.28527498,0.19501767,0.30528337,0.35921225,0.26528004,0.13905635,0.1553329,0.1050555,0.22890587,0.23162499,0.101722516,0.20120466,0.20494893,0.17148727,0.08473084,0.15312715,0.18783748,0.10315505,0.16038007,0.29766765,0.33881852,0.13980678,0.4098047,0.196067,0.18193063,0.2296104,0.12346167,0.15097387,0.20171183,0.30473906,0.35508305,0.22952256,0.39323553,0.17132442,0.28799108,0.20734236,0.21652731,0.33886653,0.28926164,0.21436396,0.19479945,0.015580593,0.16882323,0.34476006,0.02876866,0.18410757,0.02876866,0.2530504,0.08958224,0.108630784,0.048203513,0.12193926,0.1900844,0.2545896,0.22775342,0.1680276,0.1310876,0.1637961,0.22309235,0.19759908,0.06081382,0.281546,0.18834957,0.21620572,0.25481948,0.10448211,0.19066274,0.27197155,0.2569189,0.21813497,0.25781006,0.09183787,0.3154715,0.35864943,0.33049685,0.26466072,0.14226462,0.1810146,0.24370153,0.2653361,0.2160621,0.1356643,0.29545888,0.24444102,0.16431731,0.29117823,0.18146431,0.2547332,0.123578504,0.15756994,0.1035189,0.38732642,0.2951579,0.10927202,0.08875589,0.22269858,0.16283748,0.15610051,0.18644913,0.14243674,0.07314852,0.25677115,0.11820018,0.21561205,0.3250164,0.33935076,0.24828207,0.2978045,0.19491509,0.1788292,0.173978,0.25394815,0.23674847,0.026933383,0.10264378,0.1717179,0.13373302,0.22143877
0.12982237,0.32554072,0.26140958,0.0150909,0.10124374,0.41605008,0.33583453,0.213817,0.28622854,0.6669112,0.12165259,0.30896538,0.27085724,0.14930364,0.17397529,0.11113615,0.13685061,0.31088388,0.16627234,0.22308925,0.2921108,0.2954513,0.20364846,0.13079318,0.23145711,0.18571548,0.114780396,0.19621451,0.29821652,0.23740126,0.23144695,0.273651,0.28018928,0.16762814,0.16407906,0.23813361,0.18622749,0.17411365,0.19430324,0.026349593,0.18549196,0.25751272,0.21984163,0.22685689,0.13916264,0.2543722,0.07346517,0.13356964,0.28482893,0.13273647,0.19545792,0.27033797,0.22604135,0.13812113,0.14613673,0.21582688,0.20450181,0.19804713,0.16682512,0.15737695,0.13244648,0.12618725,0.11766501,0.15166047,0.19831997,0.037282754,0.13538009,0.1758367,0.1412628,0.0701185,0.13049054,0.10995806,0.1023674,0.1836124,0.13882798,0.16751395,0.1650725,0.13286503,0.10454517,0.31290454,0.13801625,0.17165971,0.16917647,0.09431522,0.16661614,0.26208887,0.15730281,0.30172914,0.21411157,0.1395593,-0.070740506,0.32512718,0.15139635,0.15811011,0.12734154,0.018291885,0.10063429,0.12110725,0.13356964,0.15606874,0.13356964,0.1941573,0.11395818,0.13461715,0.07929786,0.19188519,0.14909023,0.22278097,0.087816164,0.1639958,0.12911394,0.08843945,0.17766969,0.16166636,0.1451517,0.16566423,0.13001102,0.05018868,0.16066973,0.030687382,0.050119914,0.09474539,0.16020443,0.0828,0.104271315,0.10898171,0.12558168,0.14388517,0.30441305,0.21061277,0.21525225,0.19387189,0.30065954,0.12765849,0.13822868,0.18820761,0.16517372,0.20473883,0.1136834,0.18347022,0.15775141,0.17351411,0.01530572,0.12592658,0.09816493,0.10199559,0.15392743,0.106403574,-0.011973867,-0.0074847927,0.15805864,0.1226161,0.107088335,0.2013008,0.04004642,0.12851223,0.14058244,0.15330921,0.1351171,0.25454456,0.12002791,0.071040496,0.19787762,0.18130581,0.09681447,0.13117671,0.09219499,0.022453863,0.0003985688,0.18227066,0.12724032,0.14046237
0.28145778,0.21173543,0.15820444,0.35667306,0.35006636,0.22999337,0.22183354,0.17212448,0.45069683,0.18776537,0.83912224,0.13945693,0.26345956,0.17947283,0.10893383,0.35083336,0.16594657,0.33131707,0.21969613,0.16348575,0.34139246,0.25638396,0.21989891,0.32692415,0.25072882,0.2957876,0.19729099,0.23831725,0.09161939,0.2547799,0.2545061,0.31192487,0.2375064,0.1895629,0.13823779,0.118608095,0.2787939,0.26583573,0.23694551,0.22549522,0.25994262,0.33110332,0.25473058,0.3881323,0.3375116,0.2914118,0.18519855,0.16290745,0.20658833,0.18436041,0.2537849,0.3236981,0.33488134,0.35856122,0.3673668,0.40656585,0.25811997,0.24585506,0.16639993,0.23242131,0.09609872,0.12821141,0.12870839,0.1684855,0.20577812,0.20987159,0.13363203,0.10841217,0.22237477,0.16959776,0.23622644,0.121628486,0.15829454,0.32033467,0.24124086,0.06811356,0.36077783,0.11113037,0.09829309,0.20719773,0.119256556,0.21534716,0.25854155,0.23417929,0.28471184,0.2763892,0.35636908,0.13290764,0.38182196,0.17549962,0.23605524,0.22241682,0.23276863,0.1521601,0.17494877,0.03922736,0.11897382,0.33358887,0.16290745,0.24174795,0.16290745,0.25067398,0.16993454,0.12162902,0.14277378,0.22050461,0.26936164,0.23939407,0.16392374,0.26871842,0.22524467,0.111654565,0.14323667,0.2532987,0.12130593,0.19128715,0.18619697,0.054783896,0.1851512,0.098277695,0.22128153,0.2846065,0.23440285,0.20381339,0.246692,0.18324172,0.27148438,0.2474572,0.24797404,0.25464976,0.14265928,0.19805288,0.18161526,0.28851068,0.17393294,0.14463235,0.21275851,0.22651432,0.10794764,0.2337467,0.14440021,0.18762523,0.15089574,0.21198413,0.17332947,0.36320424,0.41492534,0.19005784,0.12578773,0.28150412,0.13008356,0.17078179,0.12442061,0.16602238,0.12409173,0.20419048,0.16747859,0.22387172,0.2725808,0.2558438,0.22736338,0.2113783,0.17549428,0.21025203,0.23180786,0.19890916,0.14560942,-0.0814632,0.16065907,0.10097377,0.0956056,0.13687338
