0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156
0.6064327,0.32376498,0.34256756,0.253723,0.17357135,0.35569543,0.15126337,0.3668704,0.24364822,0.21130401,0.25930375,0.18084575,0.32738304,0.15988019,0.15735051,0.29415423,0.23200831,0.30350628,0.07448842,0.29325587,0.20999016,0.2273524,0.20482871,0.14782701,0.18953696,0.3513944,0.1409215,0.24347325,0.22679268,0.43057638,0.13756272,0.11627242,0.19186667,0.42527354,0.28932196,0.19272286,0.19351467,0.13884796,0.18929312,0.10682963,0.31885743,0.14032854,0.28272998,0.2547932,0.15168586,0.15825966,0.21526617,0.11233462,0.16623083,0.2541595,0.17242098,0.075381614,0.16318314,0.035398975,0.22006433,0.040309176,0.16956937,0.1249522,0.17245725,0.21433921,0.36506903,0.22711316,0.32943994,0.22837949,0.14346094,0.13906278,0.31147015,0.4809448,0.4572462,0.3938141,0.3904723,0.3040371,0.14375103,0.11101251,0.31428185,0.14508194,0.1837996,0.13571857,0.15219939,0.16595808,0.20577942,0.1563874,0.15076444,0.24693719,0.21263531,0.16547461,0.15349165,0.1450901,0.10680704,0.1408396,0.16996053,0.21867323,0.19737667,0.28179562,0.18794885,0.1392556,0.17657611,0.16979973,0.13170193,0.13801976,0.17899565,0.15431312,0.21822092,0.28486288,0.21310142,0.09879062,0.1940431,0.10731589,0.041156135,0.19199237,0.06817852,0.1925,0.1172076,0.11883898,0.12212448,0.12497608,0.13739139,0.07471065,0.19549292,0.14352842,0.17122436,0.11005623,-0.03369482,0.24103907,0.113918506,0.0822162,0.13319354,0.1474167,0.08917855,0.08996989,0.31718096,0.095605806,0.14917594,0.06360232,0.143508,0.21972828,0.16755229,0.32139376,0.16361499,0.2612609,0.35462537,0.014282726,0.10638063,0.11742299,0.21219158,0.26345906,0.12696624,0.13048963,0.16085498,0.29000401,0.11531128,-0.014779463,0.08087274,0.09699006,0.22006433,-0.041670855,0.213355
0.66848695,0.32634157,0.39187646,0.26452532,0.25993347,0.27480996,0.24499065,0.21079835,0.14164053,0.31594226,0.26979473,0.11120235,0.4479754,0.13586357,0.32572988,0.44243452,0.23583502,0.24547635,0.11978207,0.27093118,0.18798752,0.43955976,0.31300473,0.32917237,0.3095406,0.25896537,0.20220621,0.25864598,0.3860606,0.43122247,0.2209773,0.13566358,0.1932764,0.33083987,0.23312922,0.18471208,0.2465062,0.28087357,0.23562527,0.21901326,0.23356731,0.105168134,0.27263814,0.33678958,0.2394835,0.31264096,0.23109925,0.15770249,0.15548582,0.3464329,0.22316048,-0.024539579,0.13051894,0.23071092,0.19391534,0.13591796,0.2949353,0.30681196,0.26483643,0.3571596,0.32971165,0.27127045,0.17875248,0.18945383,0.20860505,0.20691873,0.20080075,0.33560732,0.24150665,0.33436534,0.19847414,0.35597393,0.13798568,0.20084259,0.31083384,0.1312897,0.35186708,0.15631127,0.29756248,0.28155243,0.23157722,0.26425177,0.11975515,0.25142032,0.19671524,0.22563505,0.19076587,0.15118212,0.038572244,0.22030054,0.2760561,0.22812414,0.26224402,0.25288397,0.27544194,0.15713854,0.17161046,0.18581727,0.17772822,0.11682879,0.29540232,0.16655758,0.20406348,0.3545587,0.26012355,0.06079135,0.24468108,0.12667775,0.025503661,0.15284264,0.07165718,0.19104081,0.28424433,0.17286943,0.14824566,0.27652338,0.08627155,0.30295143,0.17384279,0.3779476,0.21034864,0.054063454,0.045275792,0.31287247,0.113168195,0.3748938,0.105377585,0.17460966,0.11457702,0.1263588,0.32269624,0.22387822,0.28975832,0.23962876,0.054014854,0.15727223,0.25002006,0.1924192,0.07215523,0.19839871,0.30648994,0.18278411,0.15807977,0.23008324,0.23929879,0.2768266,0.095527716,0.13864091,0.14224665,0.23244464,0.2280036,0.090432905,0.14833142,0.24633013,0.19391534,0.09140736,0.31353748
0.59001064,0.38776016,0.43423608,0.28038174,0.27450433,0.31735948,0.11378666,0.23090464,0.1668179,0.1863301,0.17020082,0.106137216,0.27084225,0.29586872,0.29477948,0.20012158,0.30537483,0.19951272,0.14848685,0.18575417,0.20136532,0.22724003,0.2181674,0.22368482,0.2341321,0.31318763,0.09663314,0.14830396,0.15503228,0.4297908,0.26036134,0.25127512,0.399164,0.35552198,0.40504113,0.10824977,0.19716053,0.19560772,0.13644654,0.23198956,0.20419987,-0.0014347695,0.1851263,0.2547538,0.21027756,0.25982442,0.23815522,0.13053757,0.21964966,0.3682397,0.14751716,0.079930395,0.17869672,0.17905626,0.27672672,0.07025113,0.30678728,0.17102693,0.24419415,0.17995065,0.3655143,0.20318475,0.3299572,0.2206456,0.24382558,0.29744214,0.1665782,0.1848823,0.23558435,0.2213259,0.22316542,0.2350478,0.26387727,0.2599457,0.20879667,0.061265692,0.14291134,0.1120349,0.17902002,0.16430396,0.2592634,0.2005522,0.2596197,0.14759165,0.19875969,0.24574561,0.2468175,0.13379328,0.12959705,0.27290386,0.20830786,0.28923902,0.23325661,0.28119135,0.15717474,0.17903113,0.39788324,0.14943863,0.11224486,0.1246414,0.22483015,0.1201895,0.21882346,0.16638058,0.30779612,0.10933988,0.29958367,0.12577963,0.13697791,0.30730155,0.0787307,0.3081063,0.1379858,0.120490834,0.08479893,0.12966114,-0.017081529,0.14601621,0.12837929,0.142894,0.26905024,0.10085668,-0.05265608,0.19703951,0.20636123,0.28101796,0.15941021,0.29458734,0.17628855,0.023529999,0.21832049,0.24746995,0.21583827,0.11818879,0.14454737,0.13647367,0.10599937,0.33172026,0.056374438,0.16491193,0.21533692,0.1828892,0.15646107,0.107067734,0.25125936,0.20274784,0.097141325,0.25071627,0.25254476,0.15779266,0.08143943,0.13683635,0.13210939,0.2143657,0.27672672,0.013025001,0.32814524
0.57566833,0.5687876,0.6248579,0.44230896,0.238787,0.35114002,0.2938546,0.28546613,0.14517832,0.37960905,0.3648667,0.11369835,0.43195775,0.23478922,0.38189232,0.3414119,0.29196286,0.320768,0.15974446,0.30988878,0.3085974,0.40174556,0.32146698,0.33272675,0.2884801,0.35292977,0.22207876,0.25548118,0.28237754,0.531396,0.34554017,0.22758582,0.32434738,0.40639704,0.3547579,0.21580054,0.38095218,0.2910329,0.25766423,0.20980397,0.2685803,0.06724058,0.3093034,0.4153245,0.29357433,0.25450465,0.29270986,0.20273376,0.16807488,0.36460814,0.18360618,0.12604286,0.17867619,0.057259895,0.16278397,0.04231582,0.34033036,0.19503117,0.27822495,0.23068371,0.3889025,0.25650632,0.3839364,0.23235336,0.17877363,0.3570308,0.26026276,0.35476476,0.27880657,0.25630632,0.2529159,0.30677968,0.16579117,0.30428323,0.38061935,0.106805444,0.31338722,0.13847867,0.34029427,0.19265758,0.17847478,0.28700227,0.1654982,0.17533559,0.22331743,0.23226473,0.15949626,0.13515973,0.06676593,0.20870459,0.31834254,0.32495588,0.26197815,0.2598912,0.15000322,0.09329736,0.26215184,0.19978094,0.08747731,0.19129086,0.15757747,0.28737247,0.25518748,0.26146153,0.32914543,0.08822338,0.23140705,0.21256885,0.1488649,0.199476,0.06455677,0.2880246,0.319689,0.20294555,0.14460844,0.23256072,0.09244983,0.31844443,0.30714136,0.230078,0.19248003,0.13922562,0.04201406,0.27522904,0.15301467,0.28122103,0.18402505,0.21380556,0.2255186,0.09021968,0.38199514,0.3636809,0.2323318,0.19116338,0.15301771,0.24322964,0.12220491,0.23182729,0.16805556,0.32060915,0.32745302,0.11359031,0.08036351,0.10987138,0.2092835,0.27169862,0.11593661,0.18637852,0.12204349,0.28646708,0.226351,0.11204551,0.18495712,0.12424661,0.16278397,-0.024683634,0.3476702
0.40489,0.16848385,0.22579724,0.24229327,0.75419086,0.21651357,0.31092268,0.13473436,0.24598035,0.16768207,0.13426735,0.058428783,0.19412276,0.26999035,0.38231415,0.16753766,0.3097316,0.32139626,0.263839,0.23040642,0.107169844,0.31537452,0.26322544,0.380266,0.27969468,0.14433403,0.16890585,0.14054681,0.31702554,0.3382776,0.28309298,0.22806147,0.2256735,0.41060933,0.3653113,0.16081697,0.25174037,0.24998796,0.19439009,0.2659767,0.16598761,0.111986384,0.19642624,0.3733423,0.41308334,0.33268815,0.27463475,0.16607507,0.32315004,0.30642784,0.3321253,0.131042,0.25115752,0.12441957,0.15782112,0.18450633,0.31386334,0.3043663,0.23163757,0.22042687,0.28973293,0.26937625,0.46302617,0.24059466,0.28117663,0.31611803,0.30175865,0.30320823,0.26385492,0.3067687,0.3020761,0.31687433,0.22518931,0.21693207,0.2522545,0.110887975,0.16905949,0.20119154,0.23776048,0.12817635,0.28088784,0.3069293,0.316068,0.26079044,0.242532,0.2782927,0.25639015,0.18782213,0.105512165,0.35566658,0.35621864,0.33033106,0.31890577,0.2580307,0.1073539,0.24192336,0.2066699,0.1679668,0.2279352,0.28749615,0.17527673,0.25832915,0.30973923,0.2289164,0.24636555,0.32196644,0.2718932,0.1414884,0.10797734,0.20396373,0.11811608,0.26668745,0.12028351,0.053137,-0.024686892,0.12191616,0.026820185,0.15208396,0.15123369,0.16918904,0.2982295,0.06701501,-0.010600633,0.24383888,0.1848242,0.35434562,0.17153962,0.22699983,0.19112304,0.12520304,0.33048782,0.31492993,0.23317072,0.10218862,0.22249657,0.21208838,0.13744013,0.23143731,0.07015841,0.14352913,0.24814188,0.10490666,0.16688056,0.23553696,0.22525246,0.2673081,0.20873773,0.25522065,0.3011851,0.30567265,0.19422741,0.1702766,0.17158951,0.27955234,0.15782112,0.07982402,0.32676834
0.4411888,0.35383075,0.47866383,0.22242422,0.1813587,0.85602,0.26988173,0.27640557,0.12639329,0.21896248,0.20656538,0.18342203,0.36608404,0.21462116,0.22686747,0.16689864,0.19050087,0.21264917,0.085771024,0.2649439,0.24022482,0.2473822,0.17238522,0.12235972,0.11596823,0.44465062,0.15104684,0.19346672,0.20673019,0.3214675,0.16008648,0.053919412,0.18649113,0.331442,0.19143817,0.15404187,0.2832545,0.14923169,0.12608847,0.13879496,0.19440559,0.08923067,0.23644917,0.406865,0.312617,0.1707167,0.24510732,0.20624548,0.16720888,0.26240197,0.07777804,0.04196091,0.1196115,0.028644718,0.09563632,-0.0026591234,0.3205493,0.13094413,0.24810919,0.2313109,0.284933,0.23135653,0.1673322,0.16877529,0.1887677,0.13131644,0.29311118,0.36378044,0.36807567,0.35150054,0.29424757,0.30595183,0.17090517,0.14898077,0.36375925,0.0831528,0.3375819,0.22839125,0.112626866,0.19194046,0.2280913,0.23817104,0.13722347,0.23855847,0.19955239,0.14588234,0.14589494,0.0853358,0.082554884,0.2468348,0.20313072,0.15093985,0.11710134,0.24810117,0.116939396,0.14246377,0.21328023,0.09869361,0.07491287,0.13149393,0.12726226,0.22463852,0.22209877,0.27840465,0.31592083,0.12522048,0.19013931,0.07862967,-0.038398832,0.122841075,0.11265056,0.23120889,0.19063492,0.19568574,0.1162322,0.17780554,0.23817076,0.1535872,0.26776278,0.24489778,0.14585075,0.24451467,0.0774021,0.23269978,0.097945884,0.11815507,0.14354901,0.24613518,0.1448158,0.20661163,0.29209292,0.16675209,0.30692768,0.21272588,0.059873234,0.13383146,0.0878574,0.20456274,0.24646245,0.26047167,0.34404364,0.055910956,0.05892904,0.069048524,0.20010906,0.16003302,0.051332586,0.083504096,0.110624,0.19433965,0.04456493,0.056303166,0.019441215,0.09883161,0.09563632,-0.08491871,0.33902425
0.31953263,0.26929832,0.26452455,0.19967625,0.18682435,0.29632086,0.70455575,0.2893148,0.32701746,0.2869452,0.2663307,0.044706084,0.271795,0.24114859,0.27419257,0.14718825,0.37831214,0.23830073,0.1482509,0.17887768,0.31540996,0.32777053,0.25294584,0.1325548,0.13735755,0.4316418,0.23791735,0.28896517,0.29239127,0.24514744,0.2121678,0.12030026,0.20998351,0.27313787,0.21725073,0.13736296,0.23798713,0.11568016,0.24949129,0.14689526,0.26049075,0.11272701,0.19470835,0.32331216,0.16463697,0.23144965,0.13770792,0.03515306,0.15387544,0.3329378,0.17367435,0.11262442,0.24201068,0.069430046,0.11823791,0.04442825,0.25415266,0.22377068,0.26554647,0.09763537,0.28713936,0.34398663,0.20703858,0.1775252,0.3098457,0.1638421,0.34146103,0.21874341,0.18731871,0.27165288,0.16479439,0.15566657,0.10788721,0.143262,0.3194898,0.089746974,0.26977238,0.30110466,0.26120526,0.23400822,0.27281943,0.14661507,0.16426538,0.37108454,0.31487662,0.1884864,0.11709316,0.116608776,0.10080381,0.17746459,0.12363549,0.17698485,0.16069517,0.17510332,0.1285198,0.12841958,0.18088563,0.00071416795,0.13339193,0.2748613,0.17947045,0.17372353,0.2690472,0.27221972,0.2849694,0.120058015,0.22591233,0.1564012,0.09951585,0.14827381,0.16962472,0.1350627,0.093007766,0.15086238,0.05239135,0.25826055,0.04533442,0.23614818,0.15451747,0.20247015,0.27522653,0.25027406,-0.057710204,0.23408183,0.23647128,0.2644124,0.21722928,0.20196755,0.12111435,0.10449567,0.15992573,0.18538177,0.22632465,0.12354839,0.03970192,0.100090496,0.19638552,0.17109102,0.07827483,0.14146334,0.18788934,0.13040237,0.15944606,0.24661306,0.1223743,0.16659811,0.070557564,0.047006622,0.15804783,0.07864998,0.19389983,0.13414669,0.1059221,0.14150165,0.11823791,0.067784026,0.2892847
0.36674985,0.30622095,0.35827878,0.1514811,0.02990121,0.2248006,0.274299,0.7759779,0.42905724,0.37220407,0.33737862,0.21459164,0.24594449,0.18548505,0.16022365,0.2090764,0.2564598,0.24414128,0.13884503,0.27062103,0.40618587,0.21656664,0.1225784,0.13013852,0.2346352,0.4436739,0.21177512,0.27350196,0.20478825,0.37425193,0.16852963,0.08633414,0.22377309,0.34382468,0.43306142,0.23978573,0.23524976,0.16906309,0.20276994,0.026619583,0.35754642,0.11129989,0.15536347,0.4328056,0.16175729,0.13661613,0.14430454,0.09632464,0.10087417,0.26383483,0.21552727,0.11488834,0.19368483,0.11445506,0.25827694,0.037806153,0.14153422,0.07620005,0.15745762,0.16180512,0.30367208,0.210971,0.24694732,0.19637904,0.15796503,0.14336996,0.18266985,0.2651235,0.31404933,0.21052438,0.2624633,0.21480218,0.124654934,0.15730494,0.15601154,0.14667517,0.20704055,0.09206437,0.18094955,0.19383955,0.17843428,0.15474299,0.14790335,0.2635845,0.18789509,0.18429458,0.18198255,-0.0023062937,0.12012176,0.074023575,0.15274258,0.29090267,0.09692876,0.18920949,0.13442759,0.07318328,0.13648231,0.19749291,0.12838146,0.14135763,0.14465256,0.12942821,0.23580694,0.20950913,0.17723182,0.06349144,0.11852366,0.1436384,0.06948109,0.15198806,0.035175923,0.20380229,0.14735949,0.22764124,0.19650933,0.24043983,0.126674,0.18810035,0.17935482,0.21341014,0.19409648,0.10875028,0.075785734,0.27337727,0.1376291,0.11071762,0.15525736,0.10387991,0.12666573,0.15114824,0.1671632,0.066422485,0.11584677,0.049013563,0.111545295,0.14357454,0.1398115,0.17755997,0.07252942,0.23960674,0.1339366,0.008120663,0.16613844,0.18520494,0.16253208,0.1708325,0.12607859,0.03946133,0.15151778,0.24439669,0.15951517,0.08190803,0.11330476,0.09495006,0.25827694,0.03987906,0.16626026
0.27499115,0.22069997,0.2640969,0.13299504,0.1679211,0.10979308,0.34298986,0.5027386,0.7158903,0.32585004,0.2775879,0.10686897,0.24722442,0.11403671,0.24017724,0.12244718,0.24955876,0.22975889,0.1411257,0.23359954,0.25020584,0.1457723,0.13565458,0.19529998,0.2501365,0.2982558,0.19037423,0.30181476,0.24950263,0.3245093,0.1456739,0.13713159,0.23163967,0.31374067,0.4128457,0.27325407,0.17555763,0.18571816,0.2473866,0.11771551,0.3064868,0.17640075,0.20487794,0.3959726,0.18582898,0.15260577,0.12955062,0.059435055,0.19735545,0.19756119,0.18736039,0.08194919,0.24477434,0.08382657,0.18316169,0.08929364,0.15082753,0.18174233,0.17358723,0.17503563,0.2419762,0.22738394,0.30219823,0.22834058,0.31640732,0.12677903,0.23511916,0.27377504,0.33075243,0.21559009,0.25621074,0.22668064,0.17873791,0.19139126,0.15372589,0.2047393,0.19848092,0.2017032,0.2956943,0.08753816,0.29182202,0.17472371,0.2341801,0.25520062,0.19173007,0.24084365,0.22056279,0.044371944,0.11547045,0.11012403,0.19195777,0.282573,0.119170435,0.2297318,0.13190977,0.1994801,0.0747762,0.17463535,0.19500652,0.15817572,0.2051194,0.13886404,0.22265388,0.16943078,0.11309046,0.15185608,0.15058535,0.13322517,0.014393838,0.09498941,0.04852214,0.15811789,0.042935632,0.20363669,0.09977086,0.22800693,0.10405025,0.16999282,0.2344633,0.2086811,0.19979233,0.10431109,-0.014041095,0.1632356,0.17908007,0.15948927,0.12631412,0.11181462,0.12685488,0.20921615,0.14566255,0.19004092,0.16210137,0.032857835,0.09267159,0.117722616,0.14916347,0.2507914,0.044670727,0.16930692,0.10697705,0.1172583,0.09601808,0.17384776,0.09905355,0.12011911,0.12317433,0.0154230725,0.12984318,0.18461707,0.101433255,0.19085869,0.054286662,0.08869417,0.18316169,0.043477006,0.17307371
0.44335538,0.3034367,0.36189163,0.22220665,0.20379062,0.19003499,0.3887173,0.38399523,0.34128606,0.79896796,0.5828166,0.2665425,0.41139978,0.14767972,0.2920165,0.17384353,0.4335448,0.24904704,0.26920632,0.42060465,0.38011104,0.3427214,0.24822946,0.2624563,0.38940692,0.36320627,0.23527208,0.3354384,0.3756402,0.36894327,0.21771774,0.11784762,0.33684522,0.39671287,0.37487137,0.31460953,0.45329115,0.23286535,0.27552742,0.109914646,0.329187,0.18088405,0.3021813,0.4729777,0.2659514,0.25715265,0.24765673,0.112797365,0.15039165,0.30707258,0.2901799,0.07998925,0.14301068,0.15687741,0.16376887,0.10443513,0.2041784,0.23916076,0.21438614,0.13991973,0.25978264,0.2719042,0.3302921,0.20261781,0.22775623,0.25717923,0.1991503,0.3586956,0.34092802,0.3335904,0.24636532,0.1740866,0.10150881,0.25702208,0.23720944,0.26354545,0.28716552,0.11688033,0.3124809,0.2097724,0.17150235,0.21927805,0.10793759,0.23097162,0.25849485,0.21472171,0.08599973,0.0745275,0.08853221,0.10365415,0.2739366,0.21112616,0.2356675,0.22825463,0.13926856,0.09676463,0.21448411,0.07793953,0.19746976,0.20657232,0.11795501,0.20656744,0.27570444,0.19354352,0.18904991,0.16860843,0.23187618,0.2038214,0.11391428,0.12828131,0.08255399,0.12886292,0.35170984,0.29453906,0.20043817,0.37000093,0.1445093,0.34546435,0.32946235,0.28479573,0.22585273,0.21545435,0.047550563,0.26625752,0.12221211,0.26097557,0.1780727,0.10034377,0.20726603,0.20760798,0.30378133,0.16958481,0.19195685,0.10156269,0.19456689,0.24696147,0.07455038,0.15884668,0.17677887,0.20064282,0.23415843,0.10770617,0.11853501,0.17226237,0.22124332,0.19438311,0.07936558,0.08214965,0.15482344,0.29575002,0.16711384,0.1777935,0.06589062,0.13209763,0.16376887,0.114450686,0.20297478
