0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157
0.99999976,0.5162499,0.35696444,0.47437307,0.29867318,0.26727498,0.39779943,0.19683877,0.48045114,0.20422041,0.25694764,0.313305,0.22189195,0.32652113,0.21628644,0.19418202,0.33387065,0.13192081,0.2835603,0.056235142,0.37976205,0.27615148,0.27667508,0.21447039,0.20510873,0.27702242,0.4268127,0.15316486,0.12514941,0.30372572,0.4189189,0.1422312,0.14418103,0.20931274,0.4983903,0.42494288,0.16667463,0.22889897,0.16916496,0.24921247,0.10272378,0.2950924,0.10096727,0.25723922,0.32373965,0.14099191,0.20299414,0.168552,0.06020503,0.06868118,0.29540372,0.14553195,0.06538659,0.105683945,0.0022516577,0.1292408,0.019486569,0.15906604,0.12730925,0.19771111,0.14971533,0.5579883,0.22741966,0.40442425,0.2498194,0.14958504,0.25186884,0.30953854,0.41348577,0.44549668,0.37195024,0.37724376,0.25484207,0.12561144,0.15032534,0.37704352,0.105572164,0.22909492,0.090094954,0.15598811,0.15243411,0.14135697,0.13772361,0.059004273,0.20500876,0.19070366,0.1131127,0.15967,0.129318,0.12295766,0.05428033,0.1414731,0.24618131,0.21581256,0.23459034,0.14125976,0.1882922,0.2095716,0.1966219,0.112930335,0.0487311,0.24421924,0.23505455,0.23827451,0.30825126,0.23472929,0.042664986,0.11134682,0.10631789,-0.010457506,0.1343748,0.04021369,0.24041519,0.17646393,0.10271412,0.069655135,0.11593735,0.11814307,0.08584891,0.18993747,0.116228454,0.16483146,0.114723206,0.02510191,0.33543158,0.051844098,0.1258944,0.08275175,0.14177121,0.126788,0.06212963,0.3082944,0.0860784,0.12960152,0.06494473,0.12721547,0.20529296,0.051316477,0.29388455,0.12615272,0.34056264,0.35953742,-0.0054960456,0.06938474,0.07894717,0.2018422,0.2609345,0.109880164,0.16135997,0.12809756,0.28460303,0.072958715,-0.019364899,-0.010956984,0.10259376,0.1292408,-0.027541278,0.18506318
0.5162499,1.0000001,0.43989483,0.51699424,0.31626254,0.37012297,0.28740802,0.22172959,0.26542255,0.062437236,0.33478332,0.33703303,0.18702157,0.43357193,0.19382998,0.38469732,0.39557672,0.20204493,0.20278546,0.19603181,0.37842825,0.1997231,0.5239183,0.24926573,0.42757672,0.3896312,0.34482723,0.1342064,0.111154966,0.45588183,0.5390383,0.20955332,0.18284032,0.3125219,0.43697706,0.42013565,0.1339279,0.29088557,0.25343597,0.14845704,0.24785309,0.2314864,0.02404552,0.2588892,0.34197584,0.20168303,0.38788226,0.28800467,0.16682191,0.10919382,0.37030354,0.17962581,-0.040324695,0.029434126,0.2171541,0.16450126,0.0963602,0.36812225,0.25505137,0.3318602,0.22793856,0.44355485,0.1459462,0.3490721,0.22458677,0.19983768,0.3926268,0.23795208,0.3064531,0.25315714,0.3255644,0.19434881,0.27415466,0.17619048,0.3540707,0.3842391,-0.0092390105,0.35604522,0.0970781,0.34704816,0.22461481,0.20104766,0.24717633,0.19726837,0.13854001,0.14529888,0.18029442,0.18138482,0.15648681,0.061924353,0.18657203,0.30419958,0.2597845,0.31079423,0.24316712,0.08685558,0.14988036,0.29330727,0.2003993,0.082205065,0.03600032,0.309538,0.18012619,0.17954904,0.35244572,0.26707366,0.050840415,0.1689061,0.1039123,0.029041534,0.1690207,0.024412815,0.25505048,0.2552039,0.13458279,0.0700258,0.22061962,0.010035196,0.26977548,0.2557027,0.33034015,0.15036513,0.04491928,0.05508927,0.28723827,0.13346967,0.4194565,-0.062047303,0.1838865,0.22477028,0.04624814,0.38461778,0.2568444,0.23806551,0.16385725,0.09254585,0.18043096,0.07607727,0.23284961,0.021913717,0.22484636,0.40592763,0.12447128,0.06614279,0.09487969,0.19520675,0.22860207,0.045620155,0.2344936,0.16538848,0.33454943,0.086493015,0.097083956,0.09722916,0.27278614,0.16450126,0.055223152,0.3659603
0.35696444,0.43989483,1.0,0.6094301,0.33815873,0.08891635,0.3068257,0.1759788,0.3613744,0.17405728,0.24403997,0.21489938,0.1390401,0.42347133,0.18491134,0.16134298,0.28503928,0.12896544,0.2094283,0.10550117,0.2639941,0.31014422,0.25692007,0.21854717,0.21643256,0.22913237,0.431675,0.096900426,0.10731899,0.19467372,0.4652093,0.3839562,0.19897114,0.27396277,0.28716147,0.28020054,0.21109283,0.19719021,0.11926924,0.08976801,0.08386936,0.17769882,0.01696441,0.18174459,0.264148,0.23555198,0.1183604,0.2685629,0.21495564,0.15364103,0.27900833,0.14614452,0.051490434,-0.0023675505,0.066912614,0.070094004,0.031283315,0.12987243,0.14626867,0.24642664,0.16153084,0.41023436,0.18496671,0.26849353,0.17305157,0.08482638,0.28358582,0.28242517,0.19520158,0.25835145,0.0656679,0.14073941,0.1926966,0.029358363,0.16626021,0.22490278,0.1550917,0.06394707,0.13553374,0.19230051,0.18640804,0.06811463,0.23242962,0.1515074,0.12428244,0.08429609,0.080505885,0.09540496,0.004933393,-0.018332472,0.09974621,0.16434307,0.21287757,0.15336356,0.22933783,0.07605548,0.14333272,0.25377363,0.2890079,0.027898995,0.08617471,0.23012802,0.21919483,0.20075549,0.10429772,0.24377051,-0.010658875,0.029389355,0.15160042,0.08455522,0.035431955,0.043146573,0.18352348,0.1983437,0.11950879,0.14862336,0.17718287,-0.0021947157,0.22449493,0.12491851,0.19552073,0.08823102,0.06457308,0.020548496,0.2562542,0.10874658,0.11669743,0.20890866,0.1983294,0.22111386,0.09094114,0.15951838,0.2752015,0.25099623,0.19001713,0.18037751,0.2495799,0.048922867,0.21478814,0.2307877,0.27505916,0.1428506,0.010729365,0.09395251,-0.07651246,0.019612268,0.2146526,0.021725405,0.10737626,0.05154949,0.11450437,0.08037548,0.15463181,-1.9205268e-05,0.1463951,0.070094004,0.0123961335,0.1330517
0.47437307,0.51699424,0.6094301,1.0000001,0.3019498,0.1389888,0.46396112,0.18222217,0.43056393,0.14634116,0.33874348,0.30943295,0.20995328,0.40778908,0.21814755,0.15894416,0.26549152,0.18037203,0.25589913,0.07375715,0.32531592,0.3087794,0.2824412,0.1551492,0.24422647,0.2370883,0.437616,0.09354626,0.080256596,0.2469189,0.41766703,0.19063458,0.089729056,0.2691463,0.32918552,0.4015614,0.20262553,0.28785533,0.13602354,0.12771845,0.1129186,0.13185623,0.035289478,0.16722552,0.40810144,0.27977315,0.12565224,0.20021658,0.19456127,0.08846448,0.27361318,0.13063237,0.1304939,0.103466704,0.09546471,0.06707572,0.09705829,0.1836463,0.15606406,0.18804933,0.15752614,0.39911756,0.10202964,0.2840767,0.16374986,0.023277188,0.3029875,0.23526984,0.28875667,0.22648649,0.14382678,0.16537783,0.18554738,0.023005895,0.13235871,0.38844496,0.09606053,0.15791033,0.09965352,0.23909634,0.08370753,0.097586975,0.212541,0.10145628,0.07806534,0.106737085,0.104282714,0.140801,0.04983007,-0.014408347,0.10505259,0.16840501,0.13959451,0.20636007,0.12478098,-0.031066133,0.14524218,0.23225406,0.28841496,0.044754133,0.02277892,0.16613981,0.2375255,0.2078364,0.16599014,0.19724172,0.006752828,0.028130125,0.20973226,0.10042003,0.030975763,-0.07954019,0.21088035,0.26335722,0.17354101,0.104991324,0.25301763,0.14563441,0.24687223,0.19995922,0.18895173,0.114679754,0.11339431,0.11681453,0.32908177,0.026253328,0.13974404,0.08523409,0.18012163,0.151598,0.08816219,0.1875059,0.25673822,0.2232225,0.14711641,0.17212054,0.2209987,0.10179313,0.24937567,0.122730546,0.30442992,0.1512377,-0.0065862816,0.06611333,0.062024467,0.07774478,0.23988149,0.08906096,0.089923635,0.05243075,0.14188734,0.1612566,0.09191645,0.10623877,0.14470156,0.06707572,0.056668993,0.19126695
0.29867318,0.31626254,0.33815873,0.3019498,1.0000002,0.29339403,0.1930774,0.22080499,0.16693074,0.103085555,0.17622161,0.32182124,0.20237614,0.4779846,0.4589464,0.38937378,0.368149,0.116706684,0.4515986,0.24835396,0.2593268,0.24835658,0.33243954,0.34834284,0.30022237,0.24695405,0.2034536,0.10572152,0.12907287,0.18054587,0.2781544,0.30096436,0.29682544,0.20196779,0.19908324,0.20840347,0.10392031,0.08974196,0.38239324,0.26211306,0.33175465,0.074427694,0.09440433,0.12425507,0.18031287,0.30614823,0.21980733,0.49645814,0.35615012,0.07632895,0.18056859,0.13753712,0.06941762,0.0063502407,0.17736556,0.032977544,0.05860117,0.2164154,0.23026136,0.22478406,0.37193006,0.39704657,0.11410971,0.30272025,0.1496129,0.05257686,0.25713098,0.1415802,0.06575708,0.08431947,0.09056001,0.20770383,0.33360636,0.30427477,0.11362675,0.12738368,0.08610561,0.043155853,0.004578758,0.091387846,0.1320348,0.18701904,0.25819942,0.21721917,0.095802635,0.09871333,0.24792214,0.13462695,0.2538419,0.16638377,0.2659016,0.3780655,0.34097815,0.26408532,0.2519722,0.27803075,0.19643854,0.35251185,0.40385792,0.11630532,0.0563758,0.16124913,0.20717475,0.123981364,0.1598908,0.32281226,0.10300142,0.20553395,0.20096266,0.05826029,0.11431943,0.052273773,0.1452707,0.18827575,0.059708484,0.08551845,0.09865074,-0.016220847,0.18666194,0.061061937,0.13149333,0.16307485,-0.006141853,-0.024507772,0.103787325,0.073480435,0.18365744,0.006800252,0.23548561,0.41448712,0.022599941,0.2012735,0.23967719,0.18850783,0.13707957,0.14313969,0.1711592,0.04605449,0.1854708,0.06974333,0.2245981,0.08968139,0.12116437,0.063003995,0.15008149,0.20315766,0.40102673,0.17792779,0.26690528,0.24065983,0.11463214,0.1177071,0.104321145,0.14673054,0.15033558,0.032977544,-0.03248459,0.20237128
0.26727498,0.37012297,0.08891635,0.1389888,0.29339403,0.9999999,0.1143779,0.23313825,0.028633025,0.13396189,0.09425801,0.1554444,0.028985558,0.18573868,0.21448119,0.46542487,0.16484292,0.20955847,0.27954286,0.31517327,0.26334947,0.07411841,0.37204728,0.24224256,0.46817842,0.3114053,0.039050847,0.0890111,-0.010133773,0.3590917,0.31510082,0.21836638,0.1917924,0.30093315,0.37693328,0.372042,0.05761402,0.20165746,0.26306698,0.14436147,0.2690683,0.10268379,0.026438575,0.1324135,0.28040236,0.3872052,0.39218217,0.3018891,0.17734589,0.20733123,0.18148908,0.18957862,0.051744144,0.16745327,0.073048316,0.020420156,0.06369957,0.30968326,0.29707718,0.31598955,0.20232083,0.26508936,0.11464747,0.4276375,0.1746732,0.23221768,0.4634733,0.24800287,0.23165816,0.19356152,0.25098938,0.2378327,0.30678803,0.2882714,0.27116603,0.2013183,0.011332341,0.1546525,0.11442494,0.27536875,0.07223572,0.25407118,0.31067398,0.33964634,0.08006686,0.13217884,0.22001612,0.15558499,0.19825967,0.05570804,0.3127218,0.34370297,0.25139734,0.36755112,0.18394905,0.04162441,0.19577631,0.25914627,0.18584692,0.15229452,0.1613642,0.14679495,0.2388303,0.32139975,0.21724063,0.18468359,0.26400632,0.23376405,0.0577568,0.002105685,0.10744989,0.076758064,0.26438507,0.16481362,-0.009155901,-0.090761945,0.062773146,-0.076911904,0.15359247,0.168127,0.14972377,0.17259115,-0.026365468,-0.005371932,0.1696034,0.1435522,0.3339829,-0.019616645,0.26145864,0.27597466,0.026521891,0.40401193,0.29248983,0.14315741,0.09205566,0.17350945,0.22771347,0.05059903,0.238053,-0.0014670128,0.16259754,0.2960685,0.03804535,0.05272219,0.09285094,0.2693253,0.22479258,0.08127549,0.27899414,0.299006,0.34486863,0.05630426,0.15682448,0.052102752,0.25900316,0.020420156,0.009646526,0.32058614
0.39779943,0.28740802,0.3068257,0.46396112,0.1930774,0.1143779,0.9999999,0.15869604,0.23287831,0.07512889,0.15410304,0.17334357,0.16287474,0.29463625,0.21152496,0.13352662,0.124548025,0.018372364,0.13603935,0.065255195,0.22739652,0.21772227,0.13248459,0.06280819,0.040154193,0.04506974,0.45987284,0.028513025,0.10003952,0.11396519,0.22887667,0.101787195,-0.015719008,0.13050489,0.22158124,0.100669846,0.13845019,0.21967012,0.076605126,0.069737054,0.046419494,0.17440768,0.0705013,0.15695937,0.3324714,0.22363633,0.1092591,0.23087306,0.16053188,0.117284186,0.24484104,0.028130071,0.061922893,0.03472693,0.0006717704,0.039873786,0.0056627076,0.23821509,0.07932653,0.21616697,0.10300839,0.23597181,0.14763162,0.09573969,0.1968424,0.119219676,0.12703614,0.24283442,0.24787484,0.24784195,0.22942209,0.25085208,0.21840265,0.09416562,0.10825417,0.32985473,0.050365154,0.22909294,0.13246626,0.0121253915,0.115631595,0.15777789,0.18207663,0.061758332,0.08672339,0.06549568,0.046465505,0.09292941,0.012089845,0.044222973,0.15448019,0.13965073,0.05467789,0.0043325694,0.16208617,0.036791705,0.13000523,0.20417148,0.082013465,0.023121385,0.08217409,0.15615141,0.2081325,0.17057887,0.23619309,0.2945519,0.083255894,0.0047895415,0.040553283,-0.059933156,0.064052284,0.12482594,0.2297001,0.15234089,0.16188778,0.050864168,0.13718186,0.20184942,0.088465534,0.21042952,0.17924936,0.0019402355,0.26835763,0.12327246,0.23819104,0.040790446,0.051930808,0.025633806,0.23178665,0.12798938,0.16667223,0.16226105,0.10790971,0.2640239,0.19701084,0.02628949,0.085885815,0.10171783,0.13520928,0.27161166,0.28421986,0.29364192,0.04615523,0.07363467,-0.009212896,0.12635916,0.105500415,0.03077609,0.08835314,0.031127807,0.097829044,-0.00063497806,0.09411205,-0.023921985,0.078839555,0.039873786,-0.041859254,0.24982366
0.19683877,0.22172959,0.1759788,0.18222217,0.22080499,0.23313825,0.15869604,1.0000001,0.3022148,0.32450563,0.36553884,0.35042897,0.1205226,0.26010284,0.22262453,0.31297153,0.046537094,0.24792725,0.228543,0.19706713,0.27676213,0.33002216,0.308002,0.19134639,0.19065584,0.22452083,0.28130728,0.15215996,0.18636729,0.26354897,0.15632653,0.15331928,0.13421984,0.1604195,0.27982828,0.185835,0.1285477,0.217034,0.1261497,0.18910053,0.055711415,0.24499318,0.12562074,0.19714805,0.29147947,0.12728265,0.19462228,0.161535,-0.03119303,0.09015974,0.26144108,0.123343095,0.104194425,0.22727656,-0.06311481,0.013693713,-0.01732799,0.18225914,0.123145685,0.18594716,0.031103108,0.23368542,0.24038738,0.24153298,0.22256477,0.17402892,0.13964613,0.2941054,0.21878022,0.18158911,0.26823413,0.21101859,0.10831304,0.1013578,0.16351312,0.30321053,0.09698173,0.32794958,0.19363436,0.32389483,0.12287211,0.26136142,0.10036139,0.14521112,0.21131779,0.17667817,0.17961577,0.06191779,0.025603894,0.0357677,0.07656766,0.10936582,0.12439641,0.14030644,-0.0052878316,0.019474762,0.025631022,0.087563775,-0.0151702,0.16056406,0.20884782,0.028826207,0.1791113,0.30315208,0.20646249,0.18956557,0.10505277,0.15009469,0.17215234,0.11434297,0.085516386,0.15525112,0.17770585,0.101570055,0.17032468,0.039928786,0.24962863,0.00038516964,0.22771004,0.21563378,0.11687035,0.11318282,0.1399338,-0.056361914,0.19352765,0.18715519,0.16253203,0.021939527,0.07342724,0.1494303,0.11649036,0.1740683,0.17759092,0.11319698,0.08028035,0.038676027,0.064940825,0.084353,0.08952875,0.06664383,0.25831953,0.12824306,0.02758732,0.07760291,0.15315498,0.088185266,0.06804155,0.074173614,-0.0005642185,0.08125162,0.109340884,0.07043092,0.08690994,0.029890336,0.0725872,0.013693713,0.0076438757,0.18720533
0.48045114,0.26542255,0.3613744,0.43056393,0.16693074,0.028633025,0.23287831,0.3022148,1.0,0.44215956,0.42783308,0.39363933,0.27032202,0.25895244,0.1581392,0.13260746,0.17328233,0.1372467,0.2000005,0.14340678,0.35612136,0.4593743,0.22013691,0.0197491,0.12390578,0.25773627,0.511644,0.08798696,0.15042312,0.26051667,0.39875063,0.11648674,0.047018096,0.20814529,0.38454735,0.4430729,0.27949494,0.25171688,0.12186009,0.12541518,-0.0036118766,0.40346622,0.11400393,0.14505637,0.4114856,0.13282855,0.10740983,0.12675859,0.04697817,0.07474765,0.22496425,0.16249777,0.16277751,0.11509301,0.07952583,0.12772085,0.045930393,0.025014099,0.04018459,0.16442508,0.10095145,0.3369223,0.10501821,0.2883335,0.24351989,0.05698491,0.22917898,0.21886899,0.2545206,0.30290815,0.24997137,0.24814993,0.18272938,0.0546148,0.16881639,0.15249532,0.16905198,0.18706623,0.035064094,0.18140513,0.09265452,0.091239125,0.11309148,0.08487359,0.12219954,0.025820047,0.11451842,0.0932361,-0.06444919,0.02773399,-0.06818317,0.096245594,0.21126394,0.039694507,0.123962134,0.0449787,0.09776226,0.12173689,0.16418014,0.11361333,0.07837926,0.18339127,0.12602668,0.19735119,0.12766603,0.16174912,0.018222459,-0.029712815,0.1312494,0.05589743,0.07104354,0.05897649,0.17033309,0.10523298,0.18959701,0.14231999,0.14833051,0.121769175,0.17765915,0.17444196,0.1657241,0.07629538,0.040755816,0.18093044,0.2574154,0.08033928,0.06360533,0.03641157,0.04747417,0.13934673,0.13585664,0.10824772,0.066438615,0.15792982,-0.012079736,0.14109525,0.13340059,0.04503873,0.18006894,0.088721015,0.30208302,0.1580659,-0.014399927,0.107064165,0.09566896,0.08698702,0.1367136,0.13146864,0.053456508,0.09974401,0.2032447,0.088956445,0.13263324,0.07824522,0.04961054,0.12772085,0.0663609,0.039464846
0.20422041,0.062437236,0.17405728,0.14634116,0.103085555,0.13396189,0.07512889,0.32450563,0.44215956,0.9999999,0.31003174,0.23335657,0.10637887,0.20980234,0.037447013,0.1245743,0.092628896,0.10455696,0.13876185,0.07947756,0.2772317,0.24538755,0.098999605,0.020209258,0.12013611,0.1519039,0.27019256,0.0448494,0.23906602,0.17541432,0.20847046,0.13651334,0.113944754,0.30949962,0.19893849,0.2556756,0.23394373,0.13124192,0.07434557,0.13867842,-0.04169207,0.28794247,0.15656015,0.18768653,0.29522812,0.12676595,0.052180786,0.14135212,0.016327025,0.16700055,0.10758587,0.11245798,-0.0040343776,0.08988923,0.017754868,0.13885497,0.035028346,0.013823467,0.106901154,0.09248697,0.1478726,0.12545389,0.037373096,0.24029037,0.187404,0.20450869,0.06990802,0.16071784,0.20727138,0.35040852,0.1775428,0.27308545,0.115833744,0.016452055,0.10202663,0.11357336,0.26654255,0.12197711,0.07423164,0.21634252,0.07136433,0.24342756,0.10908741,0.15036936,0.06355143,0.013715051,0.11928204,0.07084972,-0.022495922,-0.03130695,0.0038060418,0.114155866,0.13843222,0.00903655,0.16363065,0.07353136,0.058195017,0.0034417585,0.07247483,0.11432141,0.08726944,0.17984767,0.08858173,0.19183809,0.09458257,0.027136702,0.024120808,0.017781733,0.016057743,-0.021478953,0.057496097,0.101717174,0.12121907,-0.011147593,0.18609682,0.11993001,0.22910517,0.12423532,0.15680574,0.13919635,0.14855713,0.060196627,0.07067051,-0.017275263,0.11929939,0.11974118,0.06682587,0.015840925,0.06909468,0.1514831,0.17540097,0.039315194,0.078839675,0.074848354,-0.010767482,0.09774054,0.15658514,0.1557717,0.29787886,0.027360018,0.19100857,0.053225264,0.037889265,0.052088596,0.08325438,0.07920098,0.14864366,0.05300579,-0.031199839,0.033677846,0.12601264,0.00507869,0.19345059,-0.04160957,0.030876,0.13885497,0.04834276,0.018310606
