0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157
0.6979244,0.3690966,0.31312042,0.39002687,0.34439218,0.440603,0.2398411,0.2819977,0.22214946,0.28057924,0.32098207,0.40642056,0.12954333,0.273807,0.3976639,0.2857969,0.030568678,0.09036142,0.4085579,0.2756741,0.23535356,0.36196658,0.2577186,0.41299504,0.17932525,0.18391448,0.17853174,0.4252262,0.42869386,0.23685206,0.17297041,0.49357685,0.48283878,0.19600235,0.28875104,0.2003708,0.15524502,0.19561192,0.18014866,0.1725584,0.14945006,0.26970798,0.08660089,0.34402862,0.25956053,0.39169246,0.23154709,0.17286946,0.18646708,0.13710283,0.34727708,0.19394696,0.20439604,0.10452927,0.1866169,0.20315371,0.20505255,0.22632802,0.21049404,0.4344737,0.33614188,0.21711749,0.22220336,0.23888342,0.16893166,0.29536456,0.43726164,0.45747423,0.43415678,0.3349015,0.23150507,0.25623387,0.22697318,0.19049373,0.1720625,0.19049351,0.37511986,0.126689,0.2508321,0.21014813,0.13072693,0.10620235,0.18435264,0.04443844,0.32651183,0.19421327,0.20435658,0.07892727,0.118951485,0.03444384,0.16471261,0.08017582,0.16471261,0.11761668,0.11817505,0.14301585,0.2683001,0.16030994,0.22822644,0.19893786,0.20726801,0.19132406,0.16141517,0.29691738,0.21720318,0.32586038,0.20306163,0.19617456,0.13796753,0.21196806,0.19797005,0.28973424,0.18858068,0.18814066,0.1335796,0.19880658,0.1687255,0.16955952,0.131301,0.13661626,0.20464958,0.24224678,0.13024026,0.20311339,0.20664157,0.30077755,0.112396814,0.21681872,0.09126782,0.12662208,0.21284685,0.12278497,0.33407328,0.18338639,0.19253439,0.2190314,0.14350122,0.19546713,0.11223313,0.33836395,0.13764805,0.36736614,0.17491354,0.25071806,0.36192805,0.20318836,0.11988875,0.18080303,0.17057824,0.18932207,0.33780438,0.20594585,0.12951717,0.21611172,0.13960797,0.14976305,0.1904085,0.062454574
0.3508754,0.59269977,0.30946785,0.32501343,0.3571362,0.23890935,0.19752249,0.33357516,0.18002407,0.1878174,0.2871732,0.46103776,0.11238281,0.30307683,0.41134208,0.2037791,0.13837795,0.17426118,0.39863473,0.26563957,0.37977532,0.40620887,0.30669886,0.28270727,0.17264192,0.12898949,0.14036593,0.339153,0.5186559,0.30413082,0.1740612,0.36935043,0.32884765,0.20029284,0.18470895,0.24379969,0.15092655,0.1915518,0.15291429,0.14321819,0.036154807,0.21998309,0.16360268,0.19465958,0.25529405,0.38848132,0.33251536,0.23579073,0.22557294,0.19822887,0.46001178,0.2621812,0.18380672,0.21439695,0.30004826,0.33332875,0.24324423,0.25661683,0.25357294,0.35845158,0.23706096,0.2245482,0.23985484,0.27752116,0.12584345,0.15897013,0.2995374,0.26368257,0.3497436,0.30819994,0.14925657,0.10651871,0.15226409,0.3079489,0.124704614,0.23070604,0.35010272,0.05662609,0.18902314,0.23324537,0.10610574,0.04772689,0.18815528,0.09907299,0.3315347,0.1826402,0.24824308,0.17832822,0.18505332,0.10891935,0.060120896,0.026511457,0.060120896,0.0755077,0.21197018,0.22145939,0.2880557,0.11506055,0.2327181,0.2686976,0.1851641,0.19302076,0.14836243,0.25631598,0.15510891,0.3550881,0.098309755,0.24019344,0.12641133,0.19811352,0.1832956,0.36039197,0.18874505,0.12733604,0.18459068,0.2686355,0.06897308,0.20931816,0.13189803,0.14423208,0.2975556,0.2786235,0.32979208,0.19649068,0.19343907,0.26268274,0.21362527,0.3662506,0.14899606,0.051393643,0.25539988,0.21314736,0.11348364,0.19161418,0.23913813,0.18121657,0.22883718,0.2633898,0.25322837,0.27067682,0.1418333,0.27449712,0.17647082,0.22733429,0.18318042,0.26197183,0.23155062,0.23786171,0.17314096,0.26407832,0.326942,0.22861663,0.14399137,0.1617837,0.27137873,0.30216932,0.31310034,0.14667375
0.34304386,0.3835651,0.18080972,0.29517573,0.27372822,0.3431238,0.13580345,0.33434534,0.2464146,0.27560794,0.2086091,0.40550357,0.14750722,0.21765879,0.30666655,0.20370816,0.05725839,0.17560686,0.3661344,0.3049134,0.15788631,0.24054071,0.33444464,0.29298902,0.17900153,0.09769406,0.11142689,0.2634572,0.4098658,0.31732807,0.16201101,0.29000285,0.2542724,0.18638688,0.3021487,0.25080815,0.2837143,0.20127104,0.0684036,0.12049525,-0.05148533,0.15346903,0.03353944,0.22526744,0.18343864,0.28574207,0.28019786,0.073498316,0.21619533,0.22302218,0.32126397,0.18918349,0.0753961,0.11299577,0.10109584,0.23252791,0.1476415,0.20924202,0.25434995,0.30198032,0.21467227,0.12901208,0.18668437,0.2511335,0.17136031,0.14180696,0.21913989,0.2962551,0.20146863,0.16946727,0.00012710644,0.0030830363,0.247902,0.18490921,0.09643558,0.2139839,0.22276959,0.18642755,0.12914787,0.24978717,0.17547601,0.082655914,0.15739338,0.048853315,0.21472491,0.21580443,0.13794933,0.17709042,0.17536952,0.013984569,-0.023875719,0.014464958,-0.023875719,0.0670206,0.13371746,0.12102473,0.17952386,0.070182785,0.1261626,0.22773612,0.2300776,0.08994203,0.09745627,0.25285125,0.19229415,0.22901133,0.069197826,0.2423975,0.05532761,0.04806125,0.18422711,0.32060054,0.22354501,0.1986389,0.21137735,0.077894546,0.061990637,0.31351486,0.21329024,0.08883324,0.26963034,0.13267171,0.25167915,0.16986331,0.15198377,0.23708531,0.19872166,0.19064419,0.1388812,0.2715908,0.23848152,0.2386665,0.11443071,0.19557679,0.2024048,0.20002079,0.36802524,0.25135392,0.21096784,0.32314363,0.12537095,0.17711581,0.31701812,0.285913,0.25328282,0.20518233,0.12319183,0.18705001,0.08642524,0.024844576,0.24733603,0.27281657,0.1068726,0.09870635,0.17202313,0.097145624,0.14926673,0.05761218
0.33435166,0.4570856,0.18539214,0.3953366,0.30320513,0.36138526,0.17324257,0.37025154,0.30746967,0.26098135,0.20001096,0.40865993,0.019449979,0.21087903,0.2674919,0.2075917,0.11401242,0.12852083,0.33114326,0.30130768,0.22925016,0.22093108,0.21299529,0.29807234,0.17483868,0.13532786,0.069969155,0.28163958,0.3452529,0.20181608,0.10839458,0.30518296,0.38764024,0.1568675,0.2693752,0.26852912,0.2171863,0.22477597,0.07098825,0.052552544,-0.030870365,0.18724458,0.05853139,0.19232702,0.15028146,0.3596651,0.25285268,0.04112067,0.18353078,0.19191697,0.31115714,0.15912135,0.15151908,0.090495735,0.06929406,0.19483104,0.12705824,0.18730593,0.21786895,0.2169585,0.22092819,0.17859633,0.1028427,0.2195979,0.096650034,0.17477122,0.26774004,0.28186518,0.23364024,0.24870408,0.13037704,0.013092311,0.13614222,0.17852455,0.059792783,0.12468122,0.3899018,0.13812226,0.24985237,0.17172456,0.11192207,0.094191045,0.121157736,0.058072943,0.2874248,0.1170698,0.13405134,0.10834538,0.10603525,0.053294003,-0.011509793,-0.036997356,-0.011509793,0.057607643,0.123513505,0.15649855,0.19909617,-0.01528044,0.14963682,0.26652715,0.23490487,0.072995245,0.096355684,0.29897827,0.18629934,0.18637317,0.13544324,0.19118345,0.056995098,0.08634051,0.21315922,0.3644305,0.26394928,0.15432687,0.23407498,0.16794552,0.18530247,0.2895826,0.09179807,0.13132463,0.25076675,0.16152261,0.18495806,0.19286498,0.23498696,0.25655347,0.10240263,0.20856568,0.06396593,0.17686251,0.27254698,0.14356971,0.09469775,0.08770898,0.24159473,0.10526694,0.27079523,0.2526061,0.19076017,0.30173436,0.14638053,0.22430697,0.2619582,0.24209091,0.26109663,0.18490066,0.04972141,0.13052253,0.07125755,0.11033332,0.17734526,0.27761745,0.14819857,0.13618848,0.18764174,0.09273416,0.13875034,-0.0076915137
0.2019794,0.5352111,0.27652806,0.15369692,0.19000183,0.21801624,0.07458985,0.20780122,0.24041438,0.21492216,0.21599333,0.47025988,0.42376858,0.3000626,0.3724548,0.281128,0.051392518,0.25883096,0.3187709,0.20106159,0.18426196,0.46853912,0.2856076,0.19768798,0.18244764,0.042635635,0.145912,0.19277237,0.24559417,0.2876736,0.2760397,0.21343426,0.21402636,0.27737507,0.20470804,0.11953847,0.094116814,0.18059427,0.19326542,0.21353143,-0.11318118,0.20822182,0.2783332,0.048776217,0.15205857,0.21933956,0.30903113,0.17330675,0.24867724,0.24468473,0.19960666,0.1620102,0.101713225,0.17542842,0.18100564,0.2101638,0.2068724,0.12827331,0.30390143,0.33344632,0.32047555,0.28149292,0.11234659,0.20104255,0.12803484,0.10290046,0.13389757,0.11490965,0.15733363,0.021748703,0.087512136,0.07712013,0.22068,0.37769392,0.23215616,0.26783162,0.17725572,0.11796276,0.09145791,0.09932239,0.06427887,0.12307111,0.16580266,0.077234134,0.16100746,0.1878453,0.23634732,0.1303272,0.14143224,0.24420817,-0.095083624,-0.02121611,-0.095083624,0.0012632385,0.3020333,0.315359,0.2814774,0.1777727,0.20881623,0.38489735,0.22308274,0.09106423,0.10390374,0.22682026,0.17068782,0.20976308,0.08642086,0.22654937,0.15278056,0.14156191,0.269538,0.2531327,0.12429108,0.1681777,0.010156329,0.14605397,0.02500316,0.16844352,0.01050237,0.04784862,0.052777834,0.17393774,0.18578595,0.107386276,0.04925989,0.10127397,0.102127515,0.11305371,0.11073156,0.07817509,0.36458793,0.20435104,0.13472304,0.15088645,0.24219613,0.18185626,0.31283277,0.20149434,0.17245902,0.25742692,0.05842629,0.11647565,0.13158649,0.14762262,0.07988688,0.15938056,0.10851194,0.16909185,0.041171804,0.26103392,0.1774585,0.17205465,0.21147786,0.116110906,0.21272491,0.13813616,0.1857549,0.030903032
0.24819937,0.26926988,0.6930455,0.11839165,0.17948657,0.0296307,0.15198888,0.17764893,-0.031219678,0.14881293,0.1417566,0.26764873,0.26954907,0.3834495,0.18655491,0.24544536,0.25132897,0.15873784,0.21696109,0.095205516,0.23026362,0.38896018,0.327765,0.1535949,0.12467707,0.08603969,0.010627732,0.23053813,0.41184294,0.2862946,0.15082997,0.35122484,0.29198363,0.27313614,0.117682,0.19695088,0.008144777,0.16424324,0.18033607,0.21170299,0.035257407,0.24768645,0.14918885,0.0822115,0.19399285,0.31669357,0.41695458,0.19144012,0.23091352,0.28241038,0.21969256,0.25892282,0.259528,0.12693037,0.1546503,0.20040445,0.23956326,0.1931507,0.22529903,0.31269103,0.4069494,0.21674053,0.24678287,0.33851337,0.054138493,0.29014617,0.27201214,0.22791591,0.21205682,0.19772086,0.09784337,0.14713007,0.1341379,0.28500217,0.22399904,0.1470985,0.20590872,0.1448533,0.0991943,0.052352663,0.048268802,0.10279692,0.07598089,0.16113162,0.15741631,0.06200928,0.2567231,0.15819193,0.20481816,0.3525996,0.04280058,-0.003792163,0.04280058,0.025353776,0.33161452,0.2950166,0.3299147,0.14296693,0.2211655,0.241483,0.2506128,0.18963027,0.2515666,0.18974571,0.2094567,0.2314792,-0.04006772,0.1652879,0.2613113,0.18408704,0.06375445,0.20398593,0.03907159,0.05329057,0.021629447,0.15859336,-0.034291245,0.10021774,0.08608141,0.061476506,0.10211802,0.22780111,0.09281077,0.07772728,0.11355631,0.14542758,0.17015871,0.26102045,0.08974427,0.045378264,0.26749712,0.16064402,0.21978413,0.17953493,0.119679876,0.25359493,0.2022104,0.18017504,0.16778645,0.39567232,0.07567733,0.2243869,0.11868686,0.15178418,0.2533338,0.14982253,0.079408966,0.1153412,0.20741767,0.26266125,0.3390104,0.24528465,0.17435345,0.21245915,0.1663597,0.15734822,0.16406453,0.1622773
0.2952408,0.2770558,0.17727493,0.7777977,0.2937082,0.22902891,0.09524031,0.20698221,0.177853,0.30730826,0.19625585,0.34329382,0.14317219,0.093713984,0.18381815,0.15726905,0.029937858,0.13586581,0.3005958,0.26409873,0.12126846,0.07232109,0.043008238,0.31328094,0.18303283,0.08687437,0.08623254,0.3075562,0.18288702,0.049019437,0.026873428,0.22704546,0.20103435,0.11865121,0.2160481,0.19445048,0.08057518,0.25133806,0.053673822,0.1132492,-0.015360989,0.14831384,-0.00029622205,0.27347344,0.17063546,0.30830765,0.19191517,0.19731288,0.3565318,0.14832434,0.20366363,0.06447021,0.08478765,0.044555992,0.06331501,0.21469426,0.07551189,0.15907046,0.23584923,0.26955312,0.10843066,0.11441909,0.17466274,0.11890307,0.023645809,0.24292704,0.20413399,0.27129555,0.22708137,0.17076175,0.21632823,0.08819561,0.20532846,0.12686993,0.12008394,0.10012219,0.31305456,0.0672544,0.3551402,0.24423754,0.09771483,0.19109713,0.18486641,0.15485883,0.16185075,0.19005562,0.20351785,0.052201398,0.096472465,0.08074903,-0.017403733,0.005334803,-0.017403733,0.03979706,0.17206883,0.13107944,0.08325231,0.0753693,0.12985763,0.14027551,0.09149076,0.0051431153,0.15536676,0.2110214,0.07806442,0.21352702,0.22749713,0.1852731,0.066995144,0.016648237,0.049903885,0.20752215,0.24320804,0.14103587,0.1749348,0.027060192,0.23353279,0.19544433,0.0688588,0.11549088,0.18228887,0.15666945,0.121126756,0.29864192,0.25271478,0.16287771,0.1111352,0.113489695,0.15038204,0.069609426,0.32071957,0.20212467,0.1816102,0.11200267,0.0759374,0.07021816,0.14031817,0.20789008,0.21595436,0.16840352,0.13448817,0.205965,0.23541461,0.24159239,0.26555157,0.29048836,0.11749647,0.13309216,0.036422737,0.15632239,0.20771757,0.19356121,0.024115983,0.12641463,0.022534337,0.059020735,0.20775142,-0.02956077
0.15166959,0.3769168,0.28124344,0.18596044,0.6530303,0.32649884,0.32829422,0.3559071,0.39523032,0.20882082,0.31405792,0.45614538,0.22323799,0.22814506,0.112403855,0.2641504,0.19054511,0.16289426,0.31216595,0.3406021,0.2956003,0.22917426,0.17723623,0.3373255,0.39878982,0.16537815,0.08573568,0.25778714,0.18515149,0.2307311,0.14506398,0.29222277,0.22487639,0.14270544,0.13405715,0.26431638,0.11563286,0.1991266,0.12122277,0.1211332,0.14983268,0.22258112,0.07545477,0.17697658,0.25380552,0.29444832,0.22998464,0.121657126,0.18011186,0.09932231,0.2903443,0.17706491,0.3130514,0.029423827,0.13215438,0.1782119,0.20333304,0.17118526,0.059573777,0.24798968,0.2473342,0.28320357,0.20749645,0.15095241,0.26616016,0.19453706,0.35132706,0.18904802,0.15457848,0.287848,0.121095024,0.1522375,0.14855152,0.115596876,0.14427626,0.16112442,0.33822805,0.20541777,0.3045866,0.19938248,0.18356386,0.24600264,0.2684581,0.17766893,0.32334393,0.15766662,0.26879883,0.13728936,0.14885885,0.19724257,0.14440665,0.053218074,0.14440665,0.018887863,0.084083356,0.13225627,0.10503757,0.23769456,0.13187747,0.16757683,0.059453372,0.21454418,0.12082148,0.22666487,0.31119147,0.19067141,0.04139898,0.20381826,0.18768302,0.18513693,0.11467801,0.15790795,0.16732444,0.17787766,0.20651914,0.24281389,0.047732934,0.21026553,0.19631484,0.13994808,0.23274717,0.14017281,0.094133385,0.1952887,0.06411036,0.20181143,0.14559063,0.253109,0.10172856,0.11564624,0.15697642,0.21007904,0.0619129,0.1808517,0.23730506,0.09150688,0.16171183,0.12568407,0.18652786,0.18158238,0.19263126,0.068198375,0.1513233,0.26782978,0.11490524,0.10540329,0.08987267,0.1352448,0.18976894,0.11322659,0.1066015,0.17550682,0.13943756,0.06018109,0.08835824,0.12434833,0.18634415,0.13581258
0.3192194,0.258672,0.11944033,0.17860723,0.30863467,0.7835417,0.3659141,0.3524457,0.37324035,0.21888417,0.37310165,0.29448634,0.06643036,0.15622249,0.18345056,0.17568833,-0.0014616773,0.1011166,0.33129293,0.43402526,0.2884475,0.07857194,0.12608564,0.37826553,0.27024883,0.035341017,0.14097255,0.31230628,0.28824097,0.13247643,0.09544844,0.34758368,0.4507149,0.10264562,0.17802012,0.16518188,0.13047828,0.08975015,0.06495072,0.0631274,-0.008331655,0.19080691,0.04951136,0.40131402,0.17402485,0.41220576,0.18196632,0.08112059,0.046689853,0.122436434,0.26114136,0.12792371,0.13604382,0.11528868,0.108723246,0.076077804,0.09943379,0.16890094,0.079595715,0.19994774,0.1900682,0.18169624,0.10692169,0.16973466,0.08556739,0.06443324,0.27990592,0.29280996,0.22552566,0.195586,0.14804143,0.13987632,0.17805901,0.051817346,0.15272136,0.18116923,0.16370003,0.101495646,0.25809523,0.14725512,0.16990724,0.03532456,0.166823,0.09815325,0.25228542,0.08936497,0.08267008,0.079266265,0.0790722,0.01663849,-0.006779678,-0.023862818,-0.006779678,-0.036169678,0.07061688,0.09419563,0.11531151,0.045012582,0.09271799,0.13487948,0.1511023,0.1469491,0.082397565,0.112157814,0.23895822,0.12508208,0.079354666,0.13683644,0.055875674,0.022512853,0.13806392,0.17626058,0.15625222,0.23960757,0.06727109,0.054930195,0.1476768,0.20254247,0.12409896,0.1361384,0.109915875,0.09130058,0.0614781,0.043281436,0.17440978,0.22678638,0.088565156,0.12596299,0.037152097,0.087113515,0.19039159,0.15667987,0.09656358,-0.01127688,0.14454508,0.0895728,0.101110555,0.14865534,-0.020018147,0.20303154,0.13603607,0.1546161,0.14307073,0.2210275,0.22293472,0.094759256,0.06377456,0.10648337,0.11706882,0.1143699,0.16822784,0.223611,0.16952099,0.06473336,0.09947956,0.09025859,0.047338694,-0.037185475
0.22277401,0.13717812,0.22464943,0.14567652,0.26212162,0.4161405,0.63711584,0.35720456,0.20506331,0.28247592,0.18994506,0.26487693,0.13392892,0.1638265,0.15524292,0.16302192,0.14045748,0.07343197,0.26052865,0.25293106,0.19372767,0.11604643,0.22639844,0.30430275,0.30412662,0.0932536,0.22519049,0.2621234,0.2883533,0.19588374,0.09886159,0.28551462,0.33023497,0.25150055,0.1815904,0.2549033,0.24151288,0.06492674,0.09500681,0.009845231,0.013389822,0.19657554,-0.03907661,0.29415342,0.25335804,0.3278554,0.20618719,0.08526568,0.114752494,0.18479174,0.18981382,0.2304447,0.18052754,0.054798417,0.10374846,0.14398289,0.15847245,0.16791888,0.16155411,0.1179,0.23377764,0.1644176,0.22899604,0.1617274,0.20376895,0.14450115,0.30261785,0.31682056,0.20046079,0.20513235,0.16911805,0.1774539,0.12804891,0.08683287,0.07588367,0.20826863,0.17426458,0.31569874,0.19852191,0.20285447,0.2531996,0.17598505,0.22823209,0.25586072,0.18966582,0.16923612,0.2497489,0.09823492,0.13312009,0.19712569,-0.00841769,0.09093965,-0.00841769,0.04284938,0.09514159,0.08688219,0.11109788,0.08013456,0.08476669,0.067893706,0.11552953,0.17104995,0.20057434,0.12102918,0.23598635,0.088309005,0.14509241,0.06997976,0.08634891,0.07781233,0.12597461,0.089313604,0.19548976,0.2085925,0.11514947,0.195247,0.17251416,0.18762633,0.23952651,0.15854137,0.14965968,0.1418921,0.13847867,0.099835366,0.06884563,0.12327398,0.1204679,0.16246396,0.08489443,0.07819152,0.14245838,0.22508277,0.09285606,0.10775877,0.16846244,0.17843355,0.14831632,0.10196078,0.068938665,0.21156034,0.2692539,0.27089876,0.15013498,0.20159288,0.3013959,0.08397405,0.11080674,0.04535843,0.14630748,0.13281977,0.1558371,0.14773916,0.057253543,0.06292659,0.034754,0.08548786,0.07233026,-0.02404841
