0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143
0.6064327,0.66848695,0.59001064,0.57566833,0.40489,0.4411888,0.31953263,0.36674982,0.27499115,0.44335538,0.40375277,0.4315971,0.49020353,0.29429895,0.12636565,0.31047103,0.47754905,0.20836559,0.52587473,0.30893123,0.45363206,0.3171518,0.2910166,0.24250819,0.32068506,0.39416683,0.39140716,0.42150286,0.417475,0.56866145,0.3553884,0.27120662,0.4056608,0.45694634,0.4832284,0.23601943,0.26874787,0.38716027,0.24682453,0.21136692,0.23580244,0.24937983,0.20834053,0.30838382,0.31538934,0.45541555,0.28611028,0.36183426,0.28081426,0.32451853,0.24451347,0.47012335,0.3195373,0.23563847,0.24913107,0.35036528,0.2689063,0.14450882,0.3828252,0.4460323,0.34133476,0.31313992,0.26569062,0.39864984,0.3172639,0.46896607,0.44017705,0.4360854,0.19465795,0.38583067,0.39791688,0.2209217,0.23818731,0.38047177,0.20342255,0.3761773,0.19661362,0.16923021,0.27226928,0.08695445,0.37511,0.2947517,0.3019126,0.12982692,0.19266763,0.18702029,0.3350257,0.22352162,0.29366222,0.34729606,0.24198475,0.27832276,0.2857957,0.26434165,0.2543791,0.21614362,0.33601296,0.32147378,0.39239588,0.27857164,0.21218067,0.21686435,0.41030258,0.2149714,0.2085563,0.27455637,0.25305885,0.12106996,0.25575063,0.35917732,0.20064314,0.2548827,0.33368206,0.24174142,0.39964187,0.11173581,0.31439143,0.29034722,0.34867558,0.19699283,0.28542164,0.27012086,0.25701845,0.26718768,0.31866902,0.32098192,0.21163364,0.3501422,0.3604834,0.4221365,0.27434012,0.22855827,0.31193143,0.4071455,0.36743462,0.28366262,0.48373353,0.28610498,0.20522544,0.20178196,0.18499899,0.299288,0.33677524,0.35338718
0.32376498,0.32634157,0.38776016,0.5687876,0.16848385,0.35383075,0.2692982,0.30622092,0.22069997,0.3034367,0.2758457,0.23129308,0.42939502,0.27317727,0.19319126,0.16150007,0.2702455,0.20179248,0.27186772,0.31889212,0.1877464,0.20838167,0.21141207,0.18484524,0.26531735,0.31773257,0.33410746,0.26728347,0.23022398,0.36362037,0.32589498,0.20070061,0.3486502,0.2651327,0.3128023,0.17586511,0.24032629,0.2533818,0.107896335,0.07710551,0.1760135,0.18573251,0.07548607,0.26738137,0.24045874,0.27651414,0.25426707,0.2592658,0.12467389,0.29311347,0.23517957,0.28033927,0.1900248,0.11570939,0.17715168,0.10378736,0.18344884,0.11246309,0.20738895,0.30232814,0.19265881,0.2284182,0.19136314,0.28274214,0.18299568,0.27449727,0.33901358,0.18375798,0.021473188,0.17923397,0.25145733,0.08121098,0.21650867,0.2440193,0.19200966,0.22353138,0.17940609,0.1547939,0.2286406,0.11181948,0.28100246,0.23277846,0.2026668,0.11891636,0.036943305,0.053222686,0.21735092,0.14032133,0.17752784,0.2800066,0.14016427,0.1900622,0.22329798,0.2595639,0.09775401,0.14974245,0.24944614,0.2508605,0.16505489,0.24820417,0.063236,0.15950203,0.2892328,0.21892017,0.21033582,0.2131487,0.22152537,0.10667634,0.2131964,0.2001867,0.14086372,0.12783334,0.26256418,0.20877796,0.17875333,0.24745366,0.22336312,0.26863128,0.14062873,0.21801865,0.23060897,0.36157733,0.24358234,0.25757173,0.31137088,0.20124343,0.3859745,0.30277038,0.25688222,0.27003318,0.12566923,0.16953108,0.008793224,0.2695273,0.21532829,0.086103395,0.25758564,0.15663594,0.15926224,0.06648505,0.04726233,0.22559017,0.110345334,0.17841958
0.34256756,0.39187646,0.43423608,0.6248579,0.22579724,0.47866383,0.26452458,0.35827857,0.2640969,0.36189163,0.3028353,0.282422,0.3940665,0.30062503,0.110099,0.17431194,0.2783497,0.14644226,0.3546898,0.2905512,0.25467086,0.19719172,0.14283977,0.13294828,0.2030479,0.23184897,0.31461424,0.3234099,0.25875047,0.33913875,0.20901088,0.15634361,0.31876016,0.24877638,0.38841304,0.19204319,0.23458347,0.3242784,0.1513991,0.06259164,0.0939987,0.16843358,0.0822044,0.14822882,0.21521947,0.36974725,0.2756439,0.2054737,0.0809438,0.24311912,0.20933194,0.33057165,0.16818342,0.20762776,0.14576812,0.07659547,0.1992011,0.113276765,0.23375854,0.24079414,0.1852274,0.21563292,0.17052837,0.2894735,0.16959077,0.34594885,0.30629867,0.22869441,0.1214678,0.21178693,0.22066495,0.056197,0.17294528,0.37351185,0.15209359,0.3013699,0.12626693,0.12657374,0.19277385,0.055981625,0.3007183,0.1438211,0.1682877,0.06789166,0.06509433,0.054794405,0.16815801,0.13211717,0.25204873,0.1952713,0.019436587,0.1703006,0.22404289,0.259388,0.096924126,0.14089765,0.28255016,0.23088463,0.20987648,0.22153622,0.0783241,0.20926277,0.35414958,0.25910518,0.17682394,0.29752254,0.30876505,0.09411002,0.22782853,0.20708445,0.17233637,0.22425574,0.3202567,0.12896876,0.20142387,0.15546016,0.21832204,0.19018555,0.1330995,0.11621985,0.2136699,0.2692966,0.20845175,0.22087306,0.25495657,0.25848937,0.23590037,0.2678598,0.26768765,0.24720104,0.093237184,0.14961012,0.07423786,0.30573198,0.21514428,0.094089255,0.23960178,0.20483905,0.16474253,0.11475949,0.056814875,0.2284926,0.10822888,0.20674238
0.253723,0.26452532,0.28038174,0.44230896,0.24229327,0.22242422,0.19967625,0.1514811,0.13299504,0.22220665,0.28977025,0.20034747,0.3990429,0.46053982,0.34742013,0.26363528,0.37616244,0.20749177,0.26200095,0.11360545,0.18553412,0.41062638,0.1392539,0.28466403,0.40702504,0.2804826,0.29717714,0.24195042,0.17637788,0.19744451,0.312075,0.26335746,0.18232608,0.1904442,0.20629154,0.20211104,0.19944932,0.12684023,0.28532833,0.12845014,0.2684353,0.17209867,0.29971752,0.08322712,0.1540001,0.22286266,0.30771244,0.1901036,0.18364082,0.30314192,0.2325257,0.19696096,0.16677299,0.107286096,0.16299061,0.15092644,0.13752168,0.15409096,0.26471716,0.34055886,0.34910816,0.26229417,0.09288204,0.1989529,0.14925405,0.14275719,0.16412507,0.08536531,0.046616025,0.21187279,0.33053303,0.270716,0.25942516,0.14173675,0.14091766,0.14653733,0.12312201,0.1496473,0.15199524,0.10979305,0.17574818,0.19042662,0.22515428,0.18177523,0.26102623,0.102603085,0.3742774,0.3427877,0.25471503,0.20843129,0.30032474,0.20189285,0.25633067,0.29366097,0.21266972,0.10375027,0.20885818,0.20630667,0.1264973,0.29601148,0.23104134,0.20506188,0.23739448,0.048542686,0.15363139,0.1302529,0.1871796,0.050409827,0.13394825,0.20255956,0.0572955,0.024947327,0.19441783,0.124586105,0.18460225,0.09883433,0.30603904,0.24841383,0.16804725,0.14259912,0.24787503,0.26850715,0.18791136,0.19049385,0.25314146,0.09617497,0.14256512,0.18853047,0.15843527,0.17809568,0.13049826,0.12899633,0.22735292,0.37043905,0.27314383,0.24067214,0.1882486,0.17576064,0.13648903,0.19559078,0.02810538,0.2338706,0.11426383,0.18944342
0.17357135,0.25993347,0.27450433,0.238787,0.75419086,0.1813587,0.18682434,0.029901225,0.1679211,0.20379062,0.17130849,0.15361431,0.20462191,0.2518591,0.27244627,0.4251599,0.35210294,0.24551839,0.27498308,0.1257957,0.29053986,0.27516365,0.11448218,0.26666614,0.34049413,0.35696214,0.21038926,0.12029225,0.24070951,0.3900025,0.25975755,0.19678694,0.2842444,0.28832424,0.24891847,0.27857733,0.10580547,0.21736325,0.07210958,0.2933522,0.2495028,0.20904188,0.18232742,0.12641479,0.21619795,0.3283434,0.39259872,0.24506485,0.30450818,0.24115556,0.30070138,0.28618792,0.2377951,0.21892655,0.15295178,0.11241965,0.19128034,0.16216728,0.3205628,0.29203883,0.38760865,0.23049419,0.23869658,0.3491971,0.3010549,0.27116024,0.23379336,0.25335512,0.17070891,0.24298142,0.30970913,0.28124368,0.17542897,0.20769493,0.15681937,0.17909795,0.05602049,0.16120148,0.112009965,0.13903946,0.14614713,0.11730828,0.30337545,0.22168247,0.3616363,0.13782519,0.35197273,0.30691892,0.3331299,0.20875609,0.08472377,0.24619111,0.17795601,0.27134502,0.19484603,0.26116654,0.2703527,0.32288933,0.21539097,0.19379306,0.388785,0.030817036,0.24341288,0.040381655,0.043746427,0.13475129,0.109908186,0.1637407,0.17519572,0.23882304,0.07676812,0.12716192,0.20696574,0.17474544,0.31867412,0.024269221,0.29105958,0.20638582,0.21462223,0.20341913,0.22508813,0.28376803,0.17518988,0.15986317,0.34216872,0.2335662,0.18292452,0.19929856,0.24760982,0.2260747,0.09100609,0.13912863,0.24189924,0.31655565,0.33505502,0.2576749,0.316811,0.17275639,0.28015274,0.14166799,0.23770487,0.1642999,0.123247184,0.23751198
0.35569543,0.27480996,0.31735948,0.35114002,0.21651357,0.85602,0.29632092,0.22480056,0.10979308,0.19003499,0.1780617,0.2524866,0.3080705,0.21487264,0.16135941,0.0945414,0.11918786,0.09973012,0.22907211,0.26121867,0.16221838,0.09826548,0.0511711,0.066651806,0.12579206,0.14125167,0.13410799,0.29901242,0.2627645,0.19739532,0.08303663,0.060666718,0.2575894,0.19117709,0.16275671,0.07878172,0.25630105,0.20248051,0.117654145,0.042247392,0.18129706,0.07685535,0.05729527,0.1669572,0.185547,0.30222642,0.23698455,0.20915127,0.1908923,0.38122442,0.17779523,0.19741619,0.07018172,0.12513924,0.052137397,0.057333045,0.19262934,0.046879962,0.22549322,0.2499884,0.09465298,0.21335152,0.16323584,0.16838217,0.2260783,0.24929574,0.29820615,0.21200755,0.17328508,0.24265887,0.26167223,0.11934663,0.14267664,0.30843768,0.091711536,0.36357015,0.17364308,0.074760295,0.16073978,0.09023011,0.16209915,0.15025769,0.20026319,0.011561364,0.08940075,0.056599222,0.29129878,0.16671634,0.119894564,0.19272909,0.06602716,0.13745956,0.15699007,0.13060692,0.033504046,0.17349151,0.22729726,0.19979984,0.2526435,0.1994726,0.094936244,0.052576937,0.21409598,0.2670351,0.12461483,0.19354302,0.3185291,0.063897155,0.19856808,0.19445905,0.26987326,0.20344079,0.23203109,0.09969507,0.10366329,0.083783686,0.25830045,0.24292792,0.22413227,0.11627886,0.0889318,0.16164635,0.24140945,0.23344633,0.1349971,0.1799519,0.24152833,0.2549079,0.3446061,0.37051553,0.10568883,0.08034092,0.07090185,0.20159006,0.14540115,0.037518628,0.20512174,0.05514603,0.11734018,-0.001149863,0.053454462,0.053317845,0.050250303,0.21195176
0.1512634,0.24499068,0.11378664,0.29385453,0.31092274,0.26988173,0.70455575,0.274299,0.34298986,0.3887173,0.39052838,0.25702065,0.31835115,0.32122582,0.18582934,0.25767738,0.2583945,0.2561525,0.2937287,0.27908453,0.32868302,0.078718185,0.2040289,0.24116912,0.16099405,0.234341,0.23905468,0.44841322,0.25059822,0.24093768,0.26517683,0.20906149,0.18210618,0.26846293,0.21559592,0.13946728,0.13558006,0.27035904,0.10250443,0.15167448,0.14414904,0.2789349,0.12839976,0.26807952,0.2992393,0.318245,0.21550894,0.19875492,0.19275394,0.20228651,0.17093721,0.2826984,0.20211795,0.28679156,0.08595435,0.15853685,0.20055366,0.20000494,0.15356493,0.30095315,0.2601635,0.2601484,0.22900553,0.21530321,0.30368948,0.3068145,0.20431778,0.21945438,0.18144971,0.23517466,0.14109918,0.12566683,0.17693679,0.31988344,0.18993032,0.35434923,0.24321541,0.26184624,0.2855485,0.22020641,0.31553712,0.23400038,0.28739837,0.14303766,0.20392367,0.1724489,0.17298584,0.15715344,0.18386981,0.08271451,0.13425706,0.13791066,0.14811458,0.10512502,0.18666093,0.19905353,0.2599531,0.37644452,0.20019564,0.19008437,0.19156516,0.055657156,0.19433336,0.19445877,0.19019878,0.29090214,0.16464897,0.1766021,0.278046,0.16738632,0.23730247,0.03995272,0.22451118,0.18386081,0.2417899,0.107465476,0.21369681,0.24044573,0.0870991,0.21434171,0.31276107,0.24435191,0.13119273,0.16414809,0.14284046,0.21211602,0.22773783,0.2989248,0.14691272,0.20608695,0.10639657,0.19827513,0.17344725,0.19938265,0.1516069,0.18306452,0.13367014,0.1516298,0.1592079,0.07602299,0.0939952,0.11784008,0.15989012,0.16761854
0.36687046,0.21079838,0.23090464,0.28546613,0.13473435,0.2764056,0.2893148,0.7759779,0.5027386,0.38399523,0.34479043,0.3128618,0.29359257,0.17990765,0.011728381,0.17966726,0.1991792,0.17516765,0.3698112,0.3791603,0.26280415,0.009317787,0.029200252,0.031825878,0.13356902,0.10874721,0.24229261,0.39446655,0.2933871,0.31333184,0.16345957,0.14425111,0.16739596,0.31726846,0.43408084,0.16715217,0.23654312,0.20107661,0.11775689,0.09689359,0.075905144,0.18308976,0.047091268,0.3382976,0.23382103,0.3664871,0.1529307,0.11437609,0.082384445,0.112825364,0.15707475,0.22853884,0.12166238,0.18207723,0.16174325,0.14286384,0.07738057,0.0733121,0.14540653,0.2119517,0.19503957,0.20630166,0.1466009,0.18585403,0.1418964,0.29699445,0.33875796,0.30199403,0.13154137,0.23192486,0.21891841,0.096628904,0.19483364,0.18084829,0.21695949,0.3232841,0.196246,0.09892545,0.24119845,0.11944705,0.32135248,0.1314935,0.112753026,0.07148723,0.034280345,0.11176828,0.076724246,0.088345505,0.08057103,0.16187215,0.05592823,0.07770732,0.13048387,0.18438126,0.1820007,0.11053304,0.13848999,0.2421032,0.18250316,0.16405526,0.02694382,0.113267645,0.17082572,0.14210358,0.17920117,0.13454498,0.22732383,0.08899495,0.1776587,0.14230604,0.024019577,0.13180988,0.25457478,0.11847666,0.08026697,0.10126265,0.17535675,0.11783848,0.15356214,0.060813677,0.18535253,0.109736815,0.1283547,0.044790167,0.16589049,0.21794887,0.12207998,0.25443658,0.24364261,0.16552545,0.051998254,0.14060584,0.101797506,0.14882721,0.12234418,0.11842187,0.2298035,0.14368957,0.1648435,0.15166597,0.016530527,0.13105625,0.15171817,0.051364698
0.24364822,0.14164053,0.1668179,0.14517832,0.24598035,0.12639329,0.32701746,0.42905724,0.7158903,0.34128606,0.27519163,0.18336113,0.27157155,0.1321207,0.11127616,0.2076433,0.16082804,0.19172841,0.32183456,0.23637107,0.21022631,-0.0053280257,0.12420122,0.10423558,0.15677428,0.19378898,0.26012745,0.246549,0.2552055,0.33148697,0.2149965,0.15566032,0.30612245,0.2903324,0.3176613,0.32334307,0.17718545,0.1684636,0.060616568,0.09866752,0.03672648,0.23431504,0.027534474,0.3177364,0.28067407,0.35881436,0.16436368,0.109775715,0.14720398,0.19215319,0.19690987,0.15251161,0.17810783,0.18033348,0.11640931,0.11391321,0.15373835,0.14484663,0.21527025,0.13579325,0.27852523,0.18032199,0.24028622,0.17764772,0.20675719,0.2654227,0.35745877,0.24775572,0.19806513,0.2388317,0.18462233,0.05874526,0.21974246,0.18214025,0.31826097,0.22466281,0.26383236,0.240792,0.26173073,0.34189075,0.21414022,0.19369245,0.24230225,0.11263641,0.16687861,0.10837608,0.13205756,0.08367311,0.09576909,0.21360737,0.11777167,0.12011552,0.080000505,0.20181233,0.17056896,0.21581466,0.16814834,0.26381624,0.19141,0.059188105,0.06944681,0.048960153,0.14664881,0.19035092,0.18166006,0.2170682,0.19093534,0.23368374,0.23346654,0.20102823,0.13231234,0.03640437,0.15487921,0.10770113,0.1234325,0.07025138,0.17888309,0.19617201,0.10418275,0.18893424,0.28559867,0.11824459,0.110747606,0.08977497,0.25039643,0.3745882,0.16606349,0.2630603,0.29677698,0.11906998,0.0841638,0.12140908,0.1314121,0.20684233,0.10667732,0.126647,0.20633772,0.122522354,0.21996747,0.034157816,0.05148921,0.10734536,0.12876809,0.085508265
0.21130401,0.31594226,0.1863301,0.37960905,0.16768207,0.21896248,0.2869452,0.37220407,0.32585004,0.79896796,0.50783414,0.47028828,0.509452,0.15637395,0.021768644,0.22078499,0.25771075,0.20407097,0.5086157,0.39504817,0.2903266,0.05271803,0.15682925,0.10572352,0.13080573,0.1216936,0.33003643,0.4309674,0.36689788,0.33391067,0.17725548,0.087841704,0.23957789,0.29279602,0.28503206,0.17597906,0.30265027,0.47244918,0.18637991,0.1820395,0.022265755,0.24979988,-0.03704761,0.29836443,0.37719315,0.43434146,0.15630125,0.12610087,0.14007026,0.16703635,0.1756495,0.19864656,0.22040367,0.071413524,0.085003376,0.08552156,0.14001201,0.13081327,0.13955891,0.171897,0.19473526,0.19975042,0.11163605,0.22534454,0.128171,0.282413,0.28323373,0.27986687,0.20346649,0.20759231,0.14291818,0.10978494,0.1514904,0.20238155,0.3639258,0.3298319,0.255496,0.14615344,0.26618588,0.13970423,0.3178591,0.20802909,0.1724395,0.042701196,0.2009202,0.13228275,0.16915393,0.10530502,0.16662656,0.20420258,0.0988964,0.13940309,0.15572588,0.119706914,0.23799029,0.120308846,0.21473843,0.26287633,0.21297538,0.11499024,0.22676381,0.09029604,0.387944,0.38814607,0.19337693,0.2830587,0.31229526,0.12326221,0.2997162,0.22512501,0.2116586,0.07972965,0.19724746,0.08699215,0.19006303,0.1072542,0.3305835,0.21314473,0.06463614,0.18811004,0.19163078,0.14122543,0.10050364,0.12868425,0.22178966,0.20363574,0.26637888,0.23186588,0.21051228,0.2592826,0.10229649,0.07412077,0.14781384,0.21744211,0.12550873,0.11686233,0.25135458,0.14510132,0.18541436,0.08640336,0.15982875,0.05308137,0.10561568,0.13091545
