umap.x,umap.y,story,window
15.478878,9.022375,3,1
15.659514,9.393814,3,1
12.136997,5.181053,3,1
13.968054,8.553153,3,1
13.316371,9.792175,3,1
13.408384,9.872921,3,1
13.183806,9.735618,3,1
11.856321,5.9902596,3,1
12.492477,5.3149705,3,1
5.9894037,4.5886173,3,1
13.375186,6.214913,3,1
12.742503,4.7034774,3,1
13.760347,9.6211815,3,1
12.689231,10.351565,3,1
15.358665,9.561213,3,1
14.564109,5.255803,3,1
13.933362,4.440684,3,1
15.323309,5.457064,3,1
15.267995,5.287111,3,1
10.381685,4.625877,3,1
10.054363,4.8053803,3,1
10.32607,5.7757974,3,1
12.525672,2.7923262,3,1
11.990231,2.97241,3,1
10.779373,4.251918,3,1
9.917868,4.8450747,3,1
10.083892,5.9111266,3,1
15.148205,5.3348784,3,1
13.995086,6.871836,3,1
14.3661995,7.092121,3,1
15.650218,8.498522,3,1
10.653196,5.734561,3,1
15.214661,7.2604113,3,1
13.23353,10.498677,3,1
15.213215,7.6427693,3,1
14.987884,8.62399,3,1
14.753266,8.55852,3,1
13.435759,9.289033,3,1
12.905057,10.05972,3,1
11.993918,7.7450957,3,1
14.053177,7.9317155,3,1
13.217133,6.9103546,3,1
12.98638,4.726876,3,1
12.633024,5.479537,3,1
11.947512,6.8338165,3,1
13.08932,10.611205,3,1
12.2533045,10.124688,3,1
13.154626,10.261085,3,1
12.810338,9.908827,3,1
12.328922,9.862126,3,1
12.499034,9.505308,3,1
13.358041,10.845823,3,1
12.48397,9.151049,3,1
13.656014,10.903861,3,1
13.143443,8.273468,3,1
12.567959,7.481768,3,1
12.626584,3.3156824,3,1
12.685158,4.106358,3,1
12.915514,7.8565426,3,1
6.07865,4.671116,3,1
6.398715,4.5322943,3,1
6.0254297,4.6361895,3,1
6.442957,4.4986515,3,1
13.882011,4.3319902,3,1
13.645602,4.6799808,3,1
12.473265,6.317371,3,1
12.983774,5.947631,3,1
11.834708,5.7788434,3,1
12.141939,4.8268404,3,1
13.825583,4.4734297,3,1
11.681788,4.543849,3,1
11.050416,4.7998233,3,1
12.994463,7.3819585,3,1
12.028832,8.593227,3,1
11.966987,8.750803,3,1
11.30981,8.326584,3,1
12.690816,5.2986474,3,1
11.7696085,5.593624,3,1
12.211733,5.983916,3,1
11.900002,4.577386,3,1
12.2949705,8.737658,3,1
11.0810175,8.8593235,3,1
10.336149,8.118711,3,1
10.317759,8.418066,3,1
10.604814,8.523141,3,1
11.285436,8.280255,3,1
10.175959,8.125487,3,1
10.792576,7.998408,3,1
10.932966,8.418825,3,1
10.607085,8.697631,3,1
10.188959,7.0999427,3,1
10.419218,7.556153,3,1
11.075295,8.880044,3,1
11.121097,7.814514,3,1
10.228873,6.367665,3,1
9.906434,7.279993,3,1
10.429719,4.8653555,3,1
10.949987,3.7750013,3,1
11.306153,5.465563,3,1
12.694675,8.277092,3,1
13.510265,8.35231,3,1
15.074012,7.878811,3,1
12.357319,10.117938,3,1
12.87968,10.39243,3,1
14.165709,7.776055,3,1
13.159373,5.67953,3,1
11.598954,6.6825633,3,1
10.575386,6.4155736,3,1
14.779769,7.350999,3,1
12.648254,9.300623,3,1
13.52859,9.145337,3,1
12.95922,8.984323,3,1
13.47837,10.738325,3,1
13.407037,9.1748085,3,1
12.8051815,8.697484,3,1
10.931633,3.7537105,3,1
10.8313875,3.7719781,3,1
11.141339,3.678802,3,1
11.634075,3.260039,3,1
14.340258,8.218134,3,1
11.9290905,3.8239875,3,1
12.304244,3.5399323,3,1
9.984256,4.514057,3,1
12.634272,2.9481118,3,1
11.975734,2.952185,3,1
10.649135,4.234703,3,1
6.180274,4.756648,3,1
15.069871,8.909017,4,1
14.724223,9.234899,4,1
13.953353,6.264593,4,1
14.859042,6.705869,4,1
14.177702,9.331936,4,1
14.518145,10.454618,4,1
15.659892,9.877629,4,1
15.792529,10.256322,4,1
14.326893,9.946582,4,1
14.356452,10.156876,4,1
14.181538,9.719212,4,1
14.671314,10.024676,4,1
14.4904995,8.95129,4,1
13.718738,6.6658244,4,1
13.798167,6.448188,4,1
14.373729,6.232025,4,1
14.158567,5.8984838,4,1
6.595118,4.9561443,4,1
14.348103,5.7700133,4,1
12.3160305,4.254554,4,1
14.691615,9.834136,4,1
15.365128,9.90719,4,1
10.701661,7.338653,4,1
13.632065,5.8593736,4,1
13.644073,5.866513,4,1
13.981526,5.282804,4,1
13.89194,5.542296,4,1
15.423962,10.019545,4,1
14.416987,10.595744,4,1
6.329951,4.7013216,4,1
6.383424,4.689667,4,1
11.452849,8.155662,4,1
14.836001,10.324791,4,1
15.140958,9.239792,4,1
13.44088,5.140603,4,1
12.932067,3.7747493,4,1
15.3020315,8.868214,4,1
15.538749,8.95159,4,1
15.657987,9.397705,4,1
12.149015,5.186633,4,1
13.954472,8.519614,4,1
13.516158,9.8195505,4,1
13.588726,9.867908,4,1
13.285638,9.685371,4,1
12.508906,5.9570765,4,1
11.722769,5.861964,4,1
12.522738,5.3468466,4,1
6.037363,4.63629,4,1
13.378181,6.2376065,4,1
12.806462,4.603481,4,1
13.880132,9.6909075,4,1
12.600814,10.339464,4,1
15.324648,9.431479,4,1
14.488674,5.1963706,4,1
15.296543,5.46437,4,1
14.80465,5.6120024,4,1
15.248074,5.3021145,4,1
10.498738,4.6045423,4,1
9.99773,4.839572,4,1
10.298473,5.7403736,4,1
12.538508,2.773699,4,1
11.98775,2.909337,4,1
10.800985,4.276769,4,1
9.927258,4.942901,4,1
15.200456,5.3782597,4,1
14.04868,6.996484,4,1
14.351567,7.108354,4,1
15.638136,8.532616,4,1
10.664193,5.710149,4,1
10.709522,5.733807,4,1
15.235985,7.2334833,4,1
13.134424,10.526326,4,1
15.175618,7.7172375,4,1
14.977103,8.607572,4,1
14.707776,8.525522,4,1
13.496069,9.229642,4,1
12.962452,10.030914,4,1
12.112132,7.7754955,4,1
14.014591,7.9277577,4,1
13.336732,7.0559516,4,1
13.029281,4.7826557,4,1
12.626309,5.5263414,4,1
12.042936,7.146973,4,1
13.063057,10.632911,4,1
12.358134,10.290376,4,1
13.174917,10.218332,4,1
12.9342575,9.965792,4,1
12.378405,9.888443,4,1
12.542651,9.539204,4,1
13.386999,10.938694,4,1
12.084563,8.129374,4,1
13.738259,10.996345,4,1
13.180156,8.2040205,4,1
12.634642,7.6475053,4,1
12.541786,7.2017174,4,1
12.709175,3.4242222,4,1
12.603532,3.9718764,4,1
12.976217,8.034582,4,1
6.0424495,4.629031,4,1
6.4715066,4.5020037,4,1
6.0551567,4.657702,4,1
6.484891,4.475372,4,1
13.569054,4.291184,4,1
14.025755,4.3388867,4,1
13.8958845,4.2080545,4,1
13.628807,4.4264927,4,1
14.509941,5.5684757,4,1
12.862818,5.190266,4,1
12.542514,6.0906463,4,1
12.341015,6.699984,4,1
12.910843,5.8735175,4,1
11.749024,5.804304,4,1
12.209912,4.8238773,4,1
14.482912,5.5685863,4,1
13.898678,4.4244237,4,1
11.669664,4.6717124,4,1
10.977244,4.76001,4,1
13.020342,7.346767,4,1
12.03785,8.52605,4,1
11.827958,8.791785,4,1
12.184085,6.080021,4,1
11.36985,8.2372,4,1
12.639128,5.2097673,4,1
11.733644,5.5846844,4,1
12.210714,6.0721407,4,1
11.9415655,4.5499787,4,1
12.342489,8.746389,4,1
11.084091,8.876456,4,1
10.327284,8.156795,4,1
10.389452,8.634605,4,1
10.594884,8.550543,4,1
11.228994,8.310294,4,1
10.191466,8.19988,4,1
11.1290655,8.169497,4,1
10.708259,8.700261,4,1
10.14968,7.204314,4,1
10.355328,7.5692687,4,1
11.012737,8.981016,4,1
11.110746,7.677564,4,1
10.262383,6.372608,4,1
9.9353895,7.314851,4,1
10.428193,4.8016014,4,1
10.854192,3.7844179,4,1
11.242879,5.5475993,4,1
11.042718,4.0243435,4,1
12.901713,8.302376,4,1
13.461002,8.279982,4,1
14.885627,7.322666,4,1
15.117117,7.9193397,4,1
12.3285265,10.16035,4,1
12.907447,10.442663,4,1
14.204891,7.7497625,4,1
13.168707,5.540067,4,1
11.594432,6.706087,4,1
10.5809555,6.4208264,4,1
14.801285,7.3357563,4,1
12.797165,9.32992,4,1
13.652224,9.086992,4,1
13.078061,8.943259,4,1
13.559064,10.767764,4,1
13.52043,9.019819,4,1
12.7509,8.688024,4,1
10.876693,3.6938543,4,1
10.830919,3.7394526,4,1
11.615113,3.2961657,4,1
14.328153,8.270896,4,1
14.36161,8.202105,4,1
12.259965,3.5226297,4,1
10.008429,4.408774,4,1
12.686509,2.8306932,4,1
12.06788,2.8616264,4,1
10.761411,4.0852365,4,1
12.718778,5.9557905,1,2
12.663894,5.8734255,1,2
12.697782,5.720711,1,2
11.969384,5.272125,1,2
11.8776245,5.333007,1,2
14.229988,6.342658,1,2
14.214338,6.3458767,1,2
14.284103,6.110017,1,2
14.309715,5.759011,1,2
14.059916,5.2954664,1,2
14.02603,5.209443,1,2
13.277797,5.3600006,1,2
13.068038,5.355352,1,2
12.736083,4.3339024,1,2
12.648236,4.2450466,1,2
12.529831,3.784601,1,2
12.673171,3.6142526,1,2
12.767974,3.6174963,1,2
13.135547,3.8258564,1,2
13.850222,4.887984,1,2
13.593772,4.543075,1,2
13.403449,4.403529,1,2
11.921571,4.274891,1,2
11.861947,4.457635,1,2
13.809799,5.372653,1,2
13.801965,6.673527,1,2
14.119772,7.229956,1,2
13.054051,6.6279697,1,2
12.946123,6.6001515,1,2
12.632006,6.479416,1,2
10.983399,5.6130304,1,2
11.077065,5.5964565,1,2
11.963268,6.7697144,1,2
11.989389,6.880051,1,2
11.891882,6.943612,1,2
10.003374,8.211096,1,2
9.784682,8.04003,1,2
9.181632,6.236844,1,2
9.761906,6.074292,1,2
10.924077,8.392192,1,2
10.967609,8.361268,1,2
11.113927,7.9085107,1,2
11.287012,7.7096386,1,2
11.450747,7.418458,1,2
11.243153,4.9270453,1,2
11.157756,4.851955,1,2
10.473634,4.106587,1,2
10.43833,3.9965353,1,2
10.094438,3.416341,1,2
9.660946,2.6145637,1,2
9.60395,2.5356777,1,2
7.7313867,1.6197878,1,2
8.013277,1.4677277,1,2
8.106393,1.5097166,1,2
8.481703,1.6285377,1,2
8.828582,1.9061619,1,2
9.46072,2.106768,1,2
9.746341,2.2070422,1,2
9.834915,2.2196867,1,2
11.525822,5.9457617,1,2
11.373029,6.192763,1,2
11.501444,6.3128533,1,2
11.473391,6.37753,1,2
10.995085,11.069399,1,2
10.818121,11.163703,1,2
10.523232,11.238162,1,2
10.103213,11.1243925,1,2
9.719718,10.957884,1,2
9.321415,10.78936,1,2
9.033438,10.703551,1,2
8.802171,7.118503,1,2
8.549458,6.8899283,1,2
8.316797,7.1846066,1,2
8.411934,9.716728,1,2
8.467981,9.94732,1,2
8.221677,10.721811,1,2
8.206933,10.758371,1,2
7.2475033,10.66907,1,2
7.0425086,10.612481,1,2
6.59124,10.706499,1,2
6.0475936,10.635445,1,2
5.8710575,10.539327,1,2
5.538039,10.403903,1,2
14.301119,7.5201306,1,2
5.6164317,10.176429,1,2
5.641105,10.163515,1,2
5.5474277,10.298724,1,2
8.9537735,5.885199,1,2
8.7902975,5.354854,1,2
8.663439,5.1511693,1,2
8.432119,5.370632,1,2
8.214466,5.6105003,1,2
7.90082,5.9091463,1,2
7.8098583,5.961067,1,2
7.6367702,5.544047,1,2
7.4023576,4.991498,1,2
7.287248,4.6794705,1,2
7.239177,4.4792247,1,2
6.132537,4.1807175,1,2
5.8247476,4.227106,1,2
5.55389,4.592893,1,2
5.4574804,4.686805,1,2
5.259639,5.096449,1,2
5.218433,5.171793,1,2
7.5584173,5.3854237,1,2
7.250005,5.3158097,1,2
6.625701,5.284886,1,2
6.5462904,5.1133113,1,2
6.3559804,4.651877,1,2
6.30444,4.5855083,1,2
6.4866586,4.8118443,1,2
6.01881,5.4339375,1,2
5.81699,5.58296,1,2
2.3244793,6.413356,1,2
2.5102303,6.2197227,1,2
2.593237,6.10927,1,2
2.1672778,6.1406,1,2
2.2602496,5.883191,1,2
2.4314067,5.6130433,1,2
2.7481804,5.366175,1,2
3.1254933,5.3183317,1,2
3.078945,5.376714,1,2
3.3183153,4.6648507,1,2
3.42694,4.4819794,1,2
3.671552,4.347575,1,2
3.7948537,4.3034945,1,2
6.1888604,6.827668,1,2
6.270434,7.053758,1,2
6.3634167,7.1861,1,2
6.811943,7.5673914,1,2
8.471567,8.250827,1,2
8.552977,8.10154,1,2
8.29964,8.293739,1,2
8.216927,8.419628,1,2
8.022343,8.746791,1,2
7.95944,8.821032,1,2
7.7486176,9.2001505,1,2
7.6247764,9.409095,1,2
7.841851,9.692516,1,2
7.843049,9.664437,1,2
7.32728,9.307662,1,2
6.514727,3.327134,1,2
6.6074004,3.2418296,1,2
6.8906574,3.3993766,1,2
7.173709,3.8157692,1,2
7.281026,3.952904,1,2
7.4609246,4.3695474,1,2
7.616431,4.482506,1,2
7.738122,7.6956944,1,2
7.720578,7.8198776,1,2
7.866065,2.3772588,1,2
7.896909,2.3440795,1,2
7.797152,1.8837758,1,2
7.8791256,1.7577693,1,2
8.504326,1.6694969,1,2
8.897379,1.9905738,1,2
12.731752,5.962687,2,2
12.813359,5.9316673,2,2
12.572855,5.8893967,2,2
12.5168915,5.8281074,2,2
11.941662,5.2824464,2,2
14.199952,6.3681855,2,2
14.230944,6.311837,2,2
14.276854,6.1617546,2,2
14.244896,5.811816,2,2
14.1131935,5.3506765,2,2
14.041549,5.2595577,2,2
13.268533,5.3756123,2,2
13.01341,5.4723153,2,2
12.817329,4.606821,2,2
12.706005,4.420246,2,2
12.514323,4.0401897,2,2
12.692758,3.7643435,2,2
13.170325,3.8057494,2,2
13.818275,4.921685,2,2
13.645535,4.5839415,2,2
13.488873,4.4620123,2,2
11.719019,4.111434,2,2
11.822628,4.2068744,2,2
11.928742,4.194715,2,2
11.940267,4.3236065,2,2
12.16817,4.5094376,2,2
13.73564,5.4859805,2,2
13.616244,6.637567,2,2
12.9495945,6.5916214,2,2
12.543295,6.5367866,2,2
10.917245,5.548154,2,2
11.163746,5.4419827,2,2
11.775839,6.661991,2,2
11.911435,6.8534646,2,2
12.012304,6.929651,2,2
11.69959,6.9422765,2,2
9.964521,8.178946,2,2
9.856854,8.091874,2,2
8.936706,6.1627765,2,2
8.995443,6.144205,2,2
9.409406,6.152583,2,2
9.785407,6.074531,2,2
10.919051,8.366215,2,2
11.025424,8.285983,2,2
11.280083,7.729907,2,2
11.434094,7.3632507,2,2
11.242611,4.9540873,2,2
11.219531,4.9363713,2,2
10.605749,4.304801,2,2
10.528651,4.113489,2,2
10.26531,3.678371,2,2
9.646436,2.4743738,2,2
9.5998335,2.4675179,2,2
7.989295,1.4527473,2,2
8.037876,1.6079326,2,2
8.714918,1.7503642,2,2
9.351763,2.1547313,2,2
9.782408,2.208713,2,2
11.43053,5.823886,2,2
11.414955,6.1708255,2,2
11.465648,6.3862443,2,2
10.980904,11.081381,2,2
10.771849,11.182442,2,2
10.536202,11.210439,2,2
10.118881,11.083135,2,2
9.741706,10.932483,2,2
9.400867,10.8296995,2,2
9.060182,10.7532625,2,2
8.929209,7.209248,2,2
8.786504,7.107011,2,2
8.5068245,6.868568,2,2
8.4959955,6.9052696,2,2
8.497239,9.895932,2,2
8.509481,9.961586,2,2
8.377332,10.720186,2,2
8.294029,10.792299,2,2
7.9336886,10.869064,2,2
7.5348883,10.767542,2,2
7.3222523,10.6844425,2,2
7.1374,10.723511,2,2
6.8737836,10.687913,2,2
6.4649796,10.669064,2,2
6.0334053,10.59709,2,2
5.568227,10.320318,2,2
5.620256,10.134432,2,2
8.725609,5.1019025,2,2
8.593733,5.2623553,2,2
8.401368,5.4159975,2,2
7.8181753,5.9007254,2,2
7.7314177,6.004021,2,2
7.675268,5.725721,2,2
7.4033494,5.14758,2,2
7.2690754,4.570892,2,2
7.230669,4.486016,2,2
6.098113,4.188025,2,2
5.7081213,4.4723163,2,2
5.397667,4.7376666,2,2
5.23783,5.059862,2,2
5.2253227,5.127855,2,2
7.438809,5.5193257,2,2
7.2135105,5.3581457,2,2
5.982892,5.5955663,2,2
5.845545,5.682735,2,2
2.426471,6.369252,2,2
2.522791,6.2368135,2,2
2.473323,6.0859094,2,2
2.264602,6.1701055,2,2
2.3799567,5.7103367,2,2
2.5091436,5.555787,2,2
2.7875466,5.371458,2,2
3.128522,5.3328958,2,2
3.3463337,4.730502,2,2
3.4074175,4.52272,2,2
3.6835055,4.3680654,2,2
3.8380823,4.367028,2,2
6.147481,6.9346123,2,2
6.3012686,7.0894465,2,2
6.697285,7.5085635,2,2
8.99215,8.872203,2,2
9.002145,8.6851015,2,2
8.820769,8.35188,2,2
8.608491,8.022972,2,2
8.351868,8.205161,2,2
8.176779,8.4996605,2,2
7.9126973,8.859276,2,2
7.638201,9.271579,2,2
7.8503895,9.69044,2,2
8.01119,9.694179,2,2
7.4230313,9.288576,2,2
7.2453313,9.263497,2,2
6.5425005,3.304525,2,2
6.630614,3.2250597,2,2
7.156523,3.7880428,2,2
7.430654,4.1361837,2,2
7.609579,4.3545594,2,2
7.784619,7.6312437,2,2
7.688683,7.723744,2,2
7.859685,2.4451404,2,2
7.8433366,2.439267,2,2
7.8416276,2.0798483,2,2
7.826004,1.7789727,2,2
7.8664775,1.6239437,2,2
8.673319,1.8123435,2,2
12.689622,5.834792,3,2
12.320469,5.4907227,3,2
11.87823,5.3106556,3,2
14.174779,6.3963327,3,2
14.141862,6.437169,3,2
14.180771,6.2417626,3,2
14.291777,5.7150216,3,2
14.197672,5.413684,3,2
14.209551,5.228968,3,2
14.019435,5.1857996,3,2
13.067339,5.473348,3,2
12.982311,5.3479915,3,2
12.640827,4.372937,3,2
12.562573,3.9977307,3,2
12.5613,3.7578435,3,2
12.602614,3.6320035,3,2
13.190005,3.7846174,3,2
13.232851,3.8384023,3,2
13.819026,4.851993,3,2
13.624637,4.5562625,3,2
13.279158,4.31081,3,2
11.977474,4.135568,3,2
12.213167,4.5878005,3,2
13.779708,6.672034,3,2
13.97174,6.898387,3,2
14.083335,7.207102,3,2
13.121899,6.6570745,3,2
12.954085,6.543633,3,2
12.646768,6.4943185,3,2
10.97991,5.5612707,3,2
11.940048,6.761385,3,2
11.914962,6.917294,3,2
