umap.x,umap.y,story,grain
9.605324,8.848052,3,1
9.411696,7.9419856,3,1
11.496725,4.878522,3,1
10.99611,5.7001524,3,1
9.92945,8.268447,3,1
7.0066175,2.470981,3,1
7.4625897,2.7083411,3,1
6.9978385,2.4439983,3,1
7.369544,2.656223,3,1
12.697205,6.5052257,3,1
12.333027,6.5965734,3,1
10.108428,6.7924495,3,1
11.299868,6.765637,3,1
10.134842,6.273783,3,1
11.921554,5.649605,3,1
12.645078,6.194092,3,1
11.567956,5.3838353,3,1
9.842476,5.2292733,3,1
9.756988,7.907291,3,1
8.556712,8.269583,3,1
8.263794,8.503657,3,1
7.195345,8.413321,3,1
11.182098,6.372909,3,1
10.279064,5.967686,3,1
10.47217,6.437978,3,1
12.066438,5.473061,3,1
8.902169,8.665546,3,1
7.195942,7.9629116,3,1
7.3990245,7.178355,3,1
7.3232126,7.3028526,3,1
7.87679,7.808216,3,1
7.211877,8.399143,3,1
7.575726,7.0513616,3,1
7.9454694,7.368639,3,1
7.473724,8.008905,3,1
7.6315284,7.841723,3,1
7.922391,6.5116324,3,1
8.1242285,6.932066,3,1
7.0099554,7.787419,3,1
7.7260356,8.08074,3,1
8.446715,6.0768747,3,1
7.7508936,6.515042,3,1
9.357205,4.8346577,3,1
10.383111,4.247708,3,1
9.615707,5.8901496,3,1
9.611047,8.439104,3,1
9.825082,9.146417,3,1
11.3183155,9.737188,3,1
8.141038,9.742215,3,1
8.224857,10.46901,3,1
10.650707,9.273696,3,1
10.55692,7.0964394,3,1
9.319222,6.8669357,3,1
8.784259,6.334727,3,1
11.229096,9.160883,3,1
8.68105,9.400441,3,1
9.713236,9.811017,3,1
9.194438,9.17672,3,1
8.786761,11.049435,3,1
9.613249,9.747287,3,1
9.163794,8.868664,3,1
10.352129,4.0411773,3,1
10.355388,3.901778,3,1
10.771869,3.9753165,3,1
11.346255,3.9741702,3,1
10.34275,9.173894,3,1
10.743109,4.7702084,3,1
11.184437,4.650071,3,1
9.113487,4.332401,3,1
12.095444,4.4576535,3,1
11.624603,4.05607,3,1
10.058019,4.2573767,3,1
7.038125,2.583587,3,1
10.94784,10.608684,4,1
10.388985,11.083878,4,1
11.6899185,7.776998,4,1
11.915555,8.611164,4,1
10.434953,10.49483,4,1
10.032962,11.494622,4,1
10.981071,11.710306,4,1
11.074035,12.016229,4,1
9.4542265,11.130024,4,1
9.766887,11.695345,4,1
9.448479,11.031919,4,1
9.538619,11.528548,4,1
10.219082,10.728977,4,1
10.930995,7.8640347,4,1
11.335466,7.760688,4,1
12.351105,7.5123243,4,1
12.326291,7.3371263,4,1
7.2773767,3.0060024,4,1
12.537804,7.381704,4,1
10.830096,5.5738516,4,1
9.792677,11.354713,4,1
10.666514,11.627899,4,1
8.402837,7.1885586,4,1
11.507708,7.2756886,4,1
11.589429,7.311835,4,1
11.939498,7.3046365,4,1
11.608462,7.6335554,4,1
10.844158,11.687453,4,1
10.354277,11.762245,4,1
7.182853,2.7779493,4,1
7.250147,2.7625597,4,1
7.1709027,8.579182,4,1
9.714069,10.905666,4,1
10.859481,10.793611,4,1
10.609232,7.163334,4,1
10.949589,4.8853683,4,1
11.135726,10.611519,4,1
11.212477,10.880529,4,1
11.226102,11.265681,4,1
11.93183,6.4856005,4,1
10.215031,9.719355,4,1
9.075543,10.146558,4,1
9.489154,10.282957,4,1
8.972948,9.875452,4,1
10.7329855,6.665373,4,1
10.392079,6.0611553,4,1
11.0490265,6.301038,4,1
7.0011744,2.4561486,4,1
11.093623,7.4371467,4,1
12.043378,6.172109,4,1
9.877284,10.274626,4,1
8.184908,10.021216,4,1
11.073076,11.04712,4,1
12.090096,8.088855,4,1
12.636838,8.484449,4,1
12.52342,7.9907265,4,1
12.613822,8.526874,4,1
9.643571,4.530514,4,1
9.052925,4.53043,4,1
8.710894,5.404432,4,1
12.17197,4.3534493,4,1
11.712113,4.036997,4,1
10.075306,4.4483275,4,1
8.877879,4.7353086,4,1
12.758277,8.39694,4,1
11.228336,8.395876,4,1
11.27914,8.648505,4,1
11.5768,10.531858,4,1
9.065916,5.5080895,4,1
9.11594,5.5577927,4,1
11.758798,9.259858,4,1
8.830368,10.339377,4,1
11.597307,9.587355,4,1
10.894031,10.321894,4,1
10.649891,10.109285,4,1
9.701046,9.886686,4,1
8.671419,9.995032,4,1
9.235224,8.428025,4,1
10.714943,9.185775,4,1
10.430663,8.051584,4,1
11.804928,6.3653455,4,1
11.032589,6.3886805,4,1
9.368766,7.404528,4,1
8.548424,10.595037,4,1
7.9784484,9.782326,4,1
8.608218,10.418012,4,1
8.614208,10.00951,4,1
8.263078,9.514405,4,1
8.68121,9.473431,4,1
8.595524,11.018252,4,1
8.680867,8.68884,4,1
8.754839,11.214771,4,1
9.632549,8.867938,4,1
9.245789,8.078181,4,1
9.631049,7.623804,4,1
11.527699,5.056283,4,1
11.076161,5.544463,4,1
9.828634,8.545696,4,1
6.992377,2.437866,4,1
7.4713416,2.721617,4,1
6.9901934,2.448459,4,1
7.5896773,2.7833135,4,1
12.447518,6.350818,4,1
12.683888,6.441638,4,1
12.783035,6.478702,4,1
12.517974,6.473631,4,1
12.491145,7.6956058,4,1
11.440509,6.350135,4,1
10.282943,6.6696243,4,1
9.812212,7.0816627,4,1
11.320184,6.6930695,4,1
10.215125,6.3727717,4,1
11.887457,5.7831326,4,1
12.534863,7.725968,4,1
12.654296,6.3033786,4,1
11.484923,5.412431,4,1
9.91453,5.1274343,4,1
9.751391,7.9463997,4,1
8.594575,8.2472515,4,1
8.134399,8.569242,4,1
10.355527,6.4236937,4,1
7.212979,8.412612,4,1
11.2703085,6.261585,4,1
10.234815,5.931583,4,1
10.463359,6.4158225,4,1
12.038033,5.487648,4,1
8.931219,8.677226,4,1
7.078274,7.9111695,4,1
7.3254886,7.2154512,4,1
7.2595577,7.43754,4,1
7.8017716,7.871678,4,1
7.303193,8.342202,4,1
7.4442506,7.154171,4,1
7.436372,8.181511,4,1
7.5797224,7.903573,4,1
7.8724732,6.542883,4,1
8.034059,6.9129076,4,1
7.071116,7.852049,4,1
7.8575215,7.9474125,4,1
8.493247,6.1191745,4,1
7.667827,6.543121,4,1
9.440073,4.747636,4,1
10.387948,4.0343604,4,1
9.618587,5.8857603,4,1
10.393374,4.4630694,4,1
9.734369,8.677709,4,1
9.783559,9.133965,4,1
11.348528,9.179705,4,1
11.254384,9.786318,4,1
8.213793,9.771361,4,1
8.289905,10.424276,4,1
10.697431,9.21479,4,1
10.554577,7.1584167,4,1
9.287603,6.8794804,4,1
8.790553,6.3413777,4,1
11.194137,9.076408,4,1
8.84626,9.428763,4,1
9.736613,9.777941,4,1
9.258921,9.347018,4,1
8.734822,10.961512,4,1
9.723124,9.7049885,4,1
9.163623,8.960967,4,1
10.36711,4.0403237,4,1
10.400939,3.9266493,4,1
11.162578,4.0542054,4,1
10.390056,9.274181,4,1
10.298242,9.125504,4,1
11.199844,4.7041235,4,1
9.199427,4.297378,4,1
12.155196,4.400466,4,1
11.769689,4.086558,4,1
10.166617,4.314641,4,1
10.749676,11.433959,1,2
10.953521,11.511381,1,2
8.999473,11.287979,1,2
11.679331,10.344863,1,2
11.5063095,10.068256,1,2
11.179626,9.782843,1,2
11.254159,11.297371,1,2
8.919545,12.251482,1,2
8.808518,12.674502,1,2
8.435341,12.409779,1,2
9.509377,12.160803,1,2
8.701106,11.759236,1,2
11.140138,10.434594,1,2
10.634191,10.51898,1,2
10.322798,10.407966,1,2
8.446922,10.831517,1,2
10.088335,11.063558,1,2
10.408512,11.022483,1,2
9.56115,9.478464,1,2
7.841042,12.356403,1,2
10.414628,9.346864,1,2
10.760577,9.780249,1,2
8.758292,11.140479,1,2
9.152054,11.02176,1,2
5.2503977,9.532885,1,2
4.513904,9.467674,1,2
4.75641,11.023998,1,2
4.8235774,10.820323,1,2
4.643909,9.632744,1,2
9.148465,11.725465,1,2
9.658357,11.626839,1,2
10.022377,11.653718,1,2
7.684145,9.538503,1,2
8.447168,8.617475,1,2
10.213806,8.820884,1,2
9.220759,10.206112,1,2
7.9344006,10.191834,1,2
9.276558,8.191986,1,2
9.932744,7.892743,1,2
9.355029,7.5475874,1,2
6.8206873,9.87882,1,2
6.8030095,10.638832,1,2
6.967485,10.738565,1,2
6.8363824,10.627662,1,2
7.4925017,11.849858,1,2
8.233181,11.554538,1,2
7.6034474,10.770006,1,2
7.2957363,11.428969,1,2
6.5315857,11.346572,1,2
5.900215,10.993923,1,2
7.3850083,8.921067,1,2
7.110973,8.074289,1,2
7.1996245,11.723034,1,2
6.6348543,11.711468,1,2
5.801286,10.595815,1,2
6.005484,10.885401,1,2
6.6997066,8.010432,1,2
5.6418214,7.198228,1,2
5.4456286,7.425179,1,2
5.5140014,7.7617617,1,2
6.3014507,7.5770245,1,2
5.4857664,8.098031,1,2
5.0359154,8.829035,1,2
5.8210444,10.007015,1,2
6.409079,9.421187,1,2
8.766973,10.278944,1,2
8.319081,10.3168125,1,2
8.674069,9.887771,1,2
9.32869,8.799156,1,2
9.460459,8.274952,1,2
9.106939,8.860267,1,2
5.1958084,10.40416,1,2
6.031186,10.26799,1,2
6.3204803,10.931563,1,2
8.339439,9.366935,1,2
5.5541754,10.990822,1,2
5.1259823,11.269436,1,2
4.793275,10.7643,1,2
4.705048,9.926426,1,2
10.71284,11.32829,2,2
10.790445,11.507723,2,2
8.973914,11.464852,2,2
11.665558,10.427687,2,2
11.402958,10.117281,2,2
11.25737,9.784699,2,2
11.215423,11.288994,2,2
8.858083,12.125052,2,2
8.752619,12.53011,2,2
11.103168,10.096389,2,2
9.399301,12.209076,2,2
8.302745,12.019889,2,2
8.536262,11.834848,2,2
10.991558,10.531527,2,2
10.334514,10.380198,2,2
8.360934,10.818475,2,2
9.90267,10.949319,2,2
10.246222,11.077981,2,2
9.767454,9.0851755,2,2
7.0916653,12.132307,2,2
7.553454,12.418976,2,2
10.263216,9.3510475,2,2
10.6283455,9.759251,2,2
8.740647,11.061045,2,2
9.209455,11.064025,2,2
5.405767,9.54599,2,2
4.6742473,9.343297,2,2
4.7416234,11.223126,2,2
4.7187824,9.5149,2,2
9.396578,11.678043,2,2
9.852888,11.522202,2,2
7.684633,9.529586,2,2
8.513814,8.616872,2,2
10.08977,8.720926,2,2
9.517552,10.090056,2,2
7.8887987,11.240246,2,2
8.83141,8.223864,2,2
10.087762,8.218034,2,2
9.988408,7.836116,2,2
9.520236,7.8620186,2,2
9.397445,7.5758853,2,2
6.8630652,10.047455,2,2
6.95019,10.648393,2,2
8.0943,11.441858,2,2
7.390422,10.909387,2,2
7.336304,11.376018,2,2
6.5428305,11.230193,2,2
5.791998,10.842955,2,2
7.297532,8.621224,2,2
7.147059,8.176398,2,2
6.805097,11.586619,2,2
6.581944,7.987455,2,2
5.641957,7.2968645,2,2
5.498628,7.309057,2,2
5.4015737,7.632874,2,2
6.1399646,7.660649,2,2
5.2093186,8.257636,2,2
5.084838,9.281173,2,2
6.2485104,9.467567,2,2
9.243353,9.217759,2,2
8.921925,10.021141,2,2
8.323721,10.302831,2,2
8.977928,9.291103,2,2
9.496035,8.369102,2,2
9.262638,8.791659,2,2
5.131777,10.279288,2,2
6.014096,10.241495,2,2
6.5311728,10.862486,2,2
8.440365,9.246354,2,2
5.566977,10.92802,2,2
5.064349,11.221734,2,2
4.702447,10.43368,2,2
10.87523,11.2952,3,2
9.024315,11.39925,3,2
11.582373,10.486043,3,2
11.579159,10.092251,3,2
11.134914,9.637664,3,2
11.365538,11.103728,3,2
8.786776,12.114857,3,2
8.729248,12.656192,3,2
8.046348,12.485929,3,2
11.067988,10.078191,3,2
9.242339,12.294295,3,2
10.1492,11.739675,3,2
10.904007,10.521675,3,2
10.473124,10.327928,3,2
10.107212,10.792409,3,2
10.116438,11.344657,3,2
10.299329,11.041124,3,2
9.832579,8.848771,3,2
9.655865,9.198154,3,2
7.28495,12.332382,3,2
7.7767253,12.394659,3,2
10.251966,9.141329,3,2
10.491218,9.551949,3,2
8.802723,11.32379,3,2
9.132459,10.954599,3,2
4.753529,9.355473,3,2
4.780435,11.034442,3,2
4.7523613,10.331629,3,2
4.74978,9.230301,3,2
9.526314,11.502728,3,2
10.015756,11.661,3,2
7.626682,9.496763,3,2
8.439124,8.691717,3,2
8.671004,8.711601,3,2
10.187084,8.440081,3,2
9.609105,10.011,3,2
7.928827,11.282638,3,2
7.863542,10.758247,3,2
9.154816,8.220639,3,2
10.013288,8.057797,3,2
9.939753,7.7750244,3,2
9.678134,7.7512293,3,2
9.250056,7.452543,3,2
6.802173,9.930784,3,2
6.9128156,10.507636,3,2
7.417905,12.909245,3,2
7.299556,12.794928,3,2
7.98627,11.611594,3,2
7.549778,10.914853,3,2
6.713625,11.399824,3,2
6.4661646,11.147968,3,2
7.1792364,9.075663,3,2
7.079304,8.144471,3,2
6.98705,12.083315,3,2
7.0991335,11.887241,3,2
6.5616293,8.111246,3,2
5.842822,7.498258,3,2
5.6889176,7.2741847,3,2
5.5751762,7.415225,3,2
5.470227,7.5394034,3,2
5.288074,7.633425,3,2
6.1235986,7.7707944,3,2
5.3844256,8.041323,3,2
4.9752064,8.745855,3,2
5.455775,10.087759,3,2
6.2739754,9.535847,3,2
9.158749,9.248605,3,2
9.213676,9.852471,3,2
8.376294,10.418611,3,2
8.530938,10.089866,3,2
9.351727,8.624329,3,2
9.577657,8.345346,3,2
9.364227,8.735341,3,2
5.1282754,10.290007,3,2
5.1841135,10.442477,3,2
8.458592,9.304626,3,2
5.291934,11.195529,3,2
4.8479266,11.157144,3,2
4.770869,10.104843,3,2
10.789362,11.292152,4,2
8.902142,11.571317,4,2
11.628473,10.528947,4,2
11.608631,10.269364,4,2
11.316185,9.861121,4,2
11.208828,9.777726,4,2
11.262459,11.303955,4,2
8.955065,12.25417,4,2
8.551473,12.614623,4,2
8.629266,12.5461035,4,2
11.060438,10.032531,4,2
9.360349,12.23535,4,2
8.631513,12.073213,4,2
10.01066,11.825209,4,2
10.868674,10.432352,4,2
10.696786,10.458428,4,2
10.303382,10.394779,4,2
8.524981,10.787307,4,2
10.193984,11.238072,4,2
10.275086,11.122453,4,2
9.857781,8.894102,4,2
9.803552,9.069594,4,2
7.0822835,12.183167,4,2
7.2396507,12.374518,4,2
7.9043174,12.177016,4,2
10.360856,9.094787,4,2
9.632235,10.616721,4,2
9.245047,11.087626,4,2
5.1653695,9.461935,4,2
4.691551,9.298789,4,2
4.735745,11.108875,4,2
4.5870876,9.403252,4,2
9.555268,11.471954,4,2
10.068027,11.642199,4,2
7.6128826,9.570458,4,2
7.79405,9.437199,4,2
8.52111,8.627854,4,2
10.213839,8.895285,4,2
10.070404,8.42313,4,2
9.631343,10.091579,4,2
7.8146415,11.153161,4,2
8.946487,8.22436,4,2
9.959651,8.258605,4,2
10.049891,7.9034376,4,2
9.703995,7.779885,4,2
9.455831,7.59008,4,2
9.166711,7.4846025,4,2
6.6972227,9.886133,4,2
6.8848104,10.570269,4,2
7.3579893,12.884099,4,2
7.3763556,12.82871,4,2
7.81748,11.659938,4,2
8.027386,11.607981,4,2
7.966076,11.546949,4,2
7.612632,10.78582,4,2
7.2608104,11.487615,4,2
6.604584,11.408623,4,2
6.5465703,11.239985,4,2
7.257714,9.036576,4,2
7.148864,8.102038,4,2
6.8575835,12.041562,4,2
7.142746,11.8632,4,2
6.665226,11.764328,4,2
6.6765413,8.003972,4,2
5.7282314,7.368367,4,2
5.8951797,7.298175,4,2
5.51888,7.3571076,4,2
5.252533,7.5900087,4,2
6.258275,7.5280504,4,2
5.3001304,8.18119,4,2
4.935857,8.90084,4,2
5.528777,9.93043,4,2
6.1940255,9.689114,4,2
6.473429,9.34501,4,2
9.342883,9.091566,4,2
9.138901,9.713716,4,2
8.382581,10.357074,4,2
8.54598,10.187173,4,2
9.407064,8.749116,4,2
9.454395,8.399012,4,2
9.188632,8.657263,4,2
5.1101613,10.324475,4,2
8.323331,9.144983,4,2
8.400774,9.340061,4,2
5.018771,11.237368,4,2
4.753182,10.416942,4,2
12.486131,4.883881,1,3
12.519709,5.777293,1,3
13.607796,4.3898816,1,3
13.323899,4.693371,1,3
12.810692,5.5825205,1,3
12.367363,6.4050894,1,3
13.209408,5.2249513,1,3
12.226258,6.0125017,1,3
13.354908,4.8456182,1,3
12.77259,4.2918267,1,3
11.571205,5.3473387,1,3
12.136956,4.528986,1,3
11.395591,3.4510815,1,3
10.962042,2.9214287,1,3
12.389908,4.088452,1,3
11.455797,5.7957053,1,3
7.3999004,8.4378605,1,3
7.8552995,8.583791,1,3
8.023576,8.548902,1,3
12.365644,7.070949,1,3
11.764671,5.0015874,1,3
10.7067795,4.961331,1,3
10.208556,4.1680427,1,3
