umap.x,umap.y,story,grain
18.090862,4.4941325,3,1
19.135958,3.4541533,3,1
17.557177,5.342634,3,1
15.137983,3.8542511,3,1
16.81688,6.1557364,3,1
16.001963,5.4970536,3,1
16.66781,1.5068488,3,1
15.868625,2.863058,3,1
14.954745,2.4545944,3,1
16.272188,2.3720493,3,1
16.851748,2.0700326,3,1
17.148937,6.03009,3,1
16.63797,6.282868,3,1
16.389894,4.4392333,3,1
16.876232,1.7455138,3,1
16.855522,2.3784904,3,1
16.729927,1.9658589,3,1
17.511524,6.0099,3,1
17.163052,5.694353,3,1
17.438929,6.0902944,3,1
12.997243,2.7821944,3,1
13.380282,2.107447,3,1
13.533224,3.5602982,3,1
16.258698,1.3753661,3,1
14.318268,2.5904334,3,1
14.916975,4.205789,3,1
13.137572,1.8212241,3,1
14.896127,4.498461,3,1
16.501493,1.490393,3,1
14.734567,4.579377,3,1
14.973972,4.6144876,3,1
16.545525,1.3606975,3,1
15.358267,4.282331,3,1
13.50869,2.6247249,3,1
15.220443,4.7758,3,1
13.711596,1.7038875,3,1
16.757446,6.3684044,3,1
16.20389,4.765389,3,1
16.319649,5.5426917,3,1
17.929953,4.300049,3,1
16.324232,5.793506,3,1
15.233981,4.9027414,3,1
15.698076,4.6878266,3,1
14.075578,1.894337,3,1
16.60182,6.1480913,3,1
17.12524,4.9646354,3,1
17.14699,4.9461455,3,1
15.146371,2.2324123,3,1
15.091935,4.581782,3,1
18.126032,4.462904,3,1
15.3434305,5.054302,3,1
16.737707,1.391479,3,1
15.959803,5.048836,3,1
14.9199095,5.368104,3,1
13.995077,4.790684,3,1
13.995185,4.582636,3,1
14.770582,4.9966946,3,1
13.3977,2.8772943,3,1
13.965408,4.618945,3,1
14.835104,5.628575,3,1
14.86014,5.6775413,3,1
16.740602,6.3060536,3,1
18.217041,4.3859763,3,1
14.853581,4.923312,3,1
14.289155,4.6624436,3,1
12.973121,1.7639506,3,1
15.07679,4.6027036,3,1
12.759056,3.0377913,3,1
13.009932,1.776268,3,1
13.790174,1.8656123,3,1
16.169739,3.8560221,3,1
15.398362,5.1585426,3,1
16.374918,5.291744,3,1
15.395062,5.205862,3,1
14.289255,5.643502,3,1
14.093594,5.4811907,3,1
14.234405,5.5571704,3,1
14.58855,5.374302,3,1
18.386412,5.268139,3,1
14.289187,2.8364072,3,1
13.74539,3.897316,3,1
17.172312,5.1405087,3,1
13.894671,4.0216937,3,1
13.252517,2.2606118,3,1
13.960757,1.9206578,3,1
13.242299,3.1400878,3,1
17.704613,6.2400537,3,1
15.78023,1.1634591,3,1
16.592873,1.0793867,3,1
18.926657,3.733853,3,1
15.026368,1.2731382,3,1
16.396215,0.99341786,3,1
18.994165,2.7151096,3,1
17.387926,1.5497875,3,1
14.141894,3.2524707,3,1
18.200994,4.112667,3,1
18.31003,5.0551662,3,1
17.929333,5.8749146,3,1
14.268228,3.4225442,3,1
18.744316,3.123196,3,1
17.801914,3.0558739,3,1
16.785686,6.3825955,3,1
18.049112,3.0753937,3,1
