umap.x,umap.y,story,grain
3.6311116,11.38702,4,2
4.1809125,11.004302,4,2
4.4036207,10.554498,4,2
7.0456905,9.3506155,4,2
7.269757,10.144135,4,2
6.441646,10.9158745,4,2
6.6533017,10.684465,4,2
7.295845,8.925955,4,2
7.2044992,8.657598,4,2
7.456009,8.910642,4,2
3.0598884,11.746728,4,2
6.5472255,9.808482,4,2
6.4976554,10.008875,4,2
3.0974092,12.706517,4,2
2.7505977,12.067023,4,2
7.7515626,11.264444,1,3
7.090732,11.089568,1,3
8.969744,11.36271,1,3
8.736865,10.839653,1,3
7.313853,10.728803,1,3
6.1050296,11.090533,1,3
8.099959,10.552905,1,3
6.664945,11.00211,1,3
8.604159,10.844583,1,3
8.379194,11.415874,1,3
7.190055,10.278842,1,3
7.7956743,11.74485,1,3
8.679562,9.355988,1,3
8.9576645,8.860169,1,3
8.082322,10.830724,1,3
6.7101583,10.21203,1,3
3.985508,7.2657166,1,3
3.38582,7.1668105,1,3
3.3070483,6.867553,1,3
5.720735,11.4077635,1,3
6.996779,11.811881,1,3
6.9260426,9.020516,1,3
7.6225996,8.446943,1,3
7.9713545,7.595336,1,3
7.060627,8.3319235,1,3
7.970603,7.1564574,1,3
7.3106065,7.492163,1,3
5.844609,8.516618,1,3
5.751208,8.717779,1,3
5.4668007,9.804307,1,3
5.463295,10.166348,1,3
5.0743756,9.967411,1,3
4.4205704,9.25513,1,3
5.983448,7.784379,1,3
6.098122,7.320674,1,3
4.548562,9.575894,1,3
4.415426,8.948516,1,3
6.40488,7.0998178,1,3
5.832667,5.5074744,1,3
5.485098,5.696464,1,3
5.366677,6.1319156,1,3
4.8266826,6.129437,1,3
4.9961185,8.022748,1,3
8.246007,9.109534,1,3
7.8612013,9.1846285,1,3
7.9685106,8.563765,1,3
7.7840204,7.997292,1,3
4.015017,6.6727786,1,3
4.3979096,7.9068933,1,3
6.860445,8.413946,1,3
3.7875807,7.4964256,1,3
3.4231992,7.296322,1,3
3.2822485,6.5287294,1,3
7.7023563,11.312177,2,3
7.4975667,11.197733,2,3
8.831694,11.428498,2,3
8.8111,10.916168,2,3
7.4237494,10.542267,2,3
6.2021127,11.030625,2,3
8.467042,10.901823,2,3
5.9102283,10.3924265,2,3
5.8391676,10.500705,2,3
8.600597,11.62265,2,3
7.154328,10.174501,2,3
7.629155,11.78116,2,3
8.810641,9.358601,2,3
5.7969704,9.711084,2,3
9.037984,8.795179,2,3
8.14722,10.977815,2,3
6.7186275,10.197607,2,3
3.9522228,6.9773493,2,3
3.5652962,6.87291,2,3
5.8226533,11.450243,2,3
6.976305,11.716338,2,3
7.2928867,8.833713,2,3
7.969042,7.7808514,2,3
6.1890054,9.502459,2,3
7.5086665,7.9459224,2,3
7.881031,7.0102334,2,3
7.471137,7.5689063,2,3
5.998479,8.424559,2,3
5.4169803,9.65803,2,3
5.377681,9.760648,2,3
4.7830424,9.76408,2,3
4.788568,9.033628,2,3
6.1134415,7.5669994,2,3
4.800848,9.544574,2,3
6.2832904,6.7350564,2,3
5.7842336,5.4319334,2,3
5.613531,5.836117,2,3
4.9752617,5.9204817,2,3
4.51832,6.5280538,2,3
8.402643,9.150605,2,3
7.7568274,9.332757,2,3
7.941845,8.932405,2,3
8.260209,8.083099,2,3
6.741832,7.210628,2,3
4.4483743,7.849498,2,3
6.798577,8.475528,2,3
3.6078782,7.3845525,2,3
3.4754126,6.844572,2,3
7.445966,11.187549,3,3
8.7436905,11.365689,3,3
8.983256,11.169283,3,3
7.891488,10.575505,3,3
6.4254174,10.824839,3,3
6.384532,10.784162,3,3
8.458984,11.003722,3,3
5.925221,10.678951,3,3
8.779731,11.651956,3,3
8.182286,11.468379,3,3
7.698026,11.698232,3,3
8.686457,9.746521,3,3
8.655464,9.177456,3,3
5.809196,9.516326,3,3
8.921512,8.604607,3,3
8.074854,11.237049,3,3
6.7955184,10.052138,3,3
3.9078722,7.131272,3,3
3.6620011,6.9375367,3,3
5.8823195,11.539244,3,3
7.118126,11.840442,3,3
7.087227,8.763598,3,3
7.8303638,8.374392,3,3
8.097866,7.4627485,3,3
6.0652285,9.49958,3,3
7.439922,7.8916883,3,3
8.004709,7.1288514,3,3
7.5850425,7.4183903,3,3
6.9998055,7.5743003,3,3
5.6997757,8.601173,3,3
5.949206,9.232249,3,3
5.41944,9.8817005,3,3
4.934455,9.833453,3,3
4.5655017,9.181818,3,3
6.0480385,7.6816354,3,3
5.8321304,7.6251245,3,3
4.6066785,9.5308895,3,3
6.182549,6.85815,3,3
5.8232503,5.4930086,3,3
5.504147,5.5287232,3,3
5.5053406,5.6378164,3,3
5.1574397,5.995197,3,3
4.751111,6.183281,3,3
5.161353,7.774854,3,3
8.479424,8.7864065,3,3
7.5858245,9.460839,3,3
7.9752755,9.217131,3,3
8.131269,8.018873,3,3
8.120252,7.813046,3,3
4.032018,6.632383,3,3
6.932974,8.393452,3,3
3.293887,7.3429055,3,3
3.5267167,6.5021367,3,3
7.512398,11.342416,4,3
7.1757793,10.972502,4,3
9.028845,11.154044,4,3
8.607415,10.732703,4,3
7.3559856,10.621328,4,3
6.1089277,11.084794,4,3
6.9290156,10.767187,4,3
8.246309,11.049354,4,3
6.128587,10.791332,4,3
8.845148,11.612115,4,3
8.442525,11.759865,4,3
7.6027837,10.918775,4,3
7.6884727,11.689172,4,3
8.64991,9.857384,4,3
8.845638,9.301474,4,3
5.597434,9.57295,4,3
9.028868,8.841462,4,3
8.318691,10.541091,4,3
6.8242326,10.264924,4,3
4.132912,7.0640125,4,3
3.3770242,7.1151633,4,3
5.83688,11.506795,4,3
7.0579224,11.852302,4,3
7.0113225,8.873226,4,3
7.7332826,8.393648,4,3
8.173332,7.500569,4,3
6.1934977,9.67161,4,3
7.263909,8.43651,4,3
8.08088,7.088523,4,3
7.627346,7.3618126,4,3
7.3189874,7.4245124,4,3
5.819812,8.354348,4,3
5.856521,8.803456,4,3
6.1008162,9.103031,4,3
5.52423,9.97575,4,3
5.5870047,9.976457,4,3
5.056033,10.020827,4,3
4.5040374,9.42976,4,3
4.6416006,8.920108,4,3
6.1503954,7.4850736,4,3
5.295981,8.778037,4,3
4.5645037,9.616175,4,3
6.343326,6.8927107,4,3
6.0058064,5.5874195,4,3
5.3528967,5.540977,4,3
5.5190763,5.754147,4,3
4.992037,5.9628053,4,3
4.6073723,6.3525443,4,3
5.179425,7.9598465,4,3
8.490814,8.735053,4,3
7.692423,9.483547,4,3
7.8970876,9.1061,4,3
8.204776,8.164686,4,3
7.9724345,7.995645,4,3
3.9250407,6.7507863,4,3
7.045788,8.279003,4,3
3.258184,7.2446017,4,3
3.4504316,6.6709285,4,3
0.26563877,7.2653613,1,4
1.2052066,7.089242,1,4
-0.85425943,7.950148,1,4
0.8093924,6.7632384,1,4
0.6188181,6.1165657,1,4
0.18638305,6.653377,1,4
-0.85588855,7.4114366,1,4
-0.14039572,7.617912,1,4
-0.0038772873,7.3414097,1,4
0.88900584,9.088573,1,4
-0.2933149,8.774603,1,4
1.8490089,6.6884217,1,4
2.706625,5.7087135,1,4
3.2875082,5.5119195,1,4
2.2563198,6.190126,1,4
1.1756864,7.3944426,1,4
1.7052361,8.146789,1,4
0.16007963,9.653918,1,4
1.9278587,9.56383,1,4
-0.37361076,9.960733,1,4
2.444575,10.6500435,1,4
2.7668924,10.404171,1,4
3.5336914,10.017052,1,4
2.49672,9.237374,1,4
3.444785,8.87369,1,4
4.041304,9.188781,1,4
3.67993,8.640895,1,4
3.5362463,9.161451,1,4
5.147234,7.709489,1,4
5.170007,7.2006917,1,4
4.7598734,7.3013544,1,4
4.2630897,6.771174,1,4
2.9252994,7.847928,1,4
1.6220431,9.081533,1,4
0.7083407,10.555118,1,4
0.926497,10.268231,1,4
3.133369,8.43973,1,4
1.734153,9.744426,1,4
3.1808758,5.601415,1,4
2.7906961,6.3924847,1,4
0.38636863,7.443766,2,4
1.407167,7.1319146,2,4
-0.8604865,7.946601,2,4
1.0202403,6.8405566,2,4
0.8012441,6.0139055,2,4
0.56837434,6.596621,2,4
1.112921,6.242129,2,4
-0.046512205,7.967301,2,4
0.018527042,7.564402,2,4
0.83450073,9.423303,2,4
1.0875877,9.200487,2,4
-0.19068949,8.679997,2,4
2.105136,6.7673745,2,4
2.8835313,5.474871,2,4
2.382711,6.12504,2,4
1.5649415,7.679164,2,4
0.8250049,8.360153,2,4
2.1583452,9.621539,2,4
-0.24345864,9.517422,2,4
-0.3186695,10.187274,2,4
2.1268709,10.729127,2,4
3.2848938,9.988919,2,4
2.784617,9.087481,2,4
3.2642574,9.124199,2,4
4.0793877,9.070072,2,4
4.0227365,8.41635,2,4
5.476149,7.373805,2,4
5.0162473,7.3501687,2,4
4.567703,6.8412633,2,4
3.0844398,7.754827,2,4
1.6539925,8.937161,2,4
0.6766693,10.097138,2,4
1.0111009,10.430803,2,4
3.008842,8.539749,2,4
1.4994152,9.8496475,2,4
3.1591153,5.6677885,2,4
0.45860952,7.193906,3,4
-0.6906058,7.7059054,3,4
-0.9925188,7.9044595,3,4
0.8561008,6.1914806,3,4
0.3590976,6.2558064,3,4
0.39433712,6.480195,3,4
-0.57264334,8.132062,3,4
0.19518985,7.628363,3,4
-0.17767167,7.469312,3,4
1.101862,9.278952,3,4
0.5601425,9.003784,3,4
-0.41375437,8.86554,3,4
2.4247067,6.4873257,3,4
2.997848,5.552362,3,4
1.8697671,6.2147703,3,4
1.4305133,7.465543,3,4
0.8191213,8.443213,3,4
-0.0014745153,9.986707,3,4
2.2786653,9.412207,3,4
-0.25915948,9.725992,3,4
-0.20334964,10.323582,3,4
2.1896646,10.776858,3,4
2.8400218,10.316238,3,4
3.429393,10.108373,3,4
2.848856,8.980664,3,4
3.6156063,9.294097,3,4
4.0707726,8.651449,3,4
3.6904788,8.447758,3,4
5.2505436,7.6074977,3,4
5.287878,7.269589,3,4
5.285369,7.211311,3,4
4.7271457,6.9383736,3,4
3.2113354,7.624583,3,4
0.004923962,9.281761,3,4
1.8360062,8.860119,3,4
0.4270286,10.495287,3,4
0.85420537,10.398434,3,4
1.5677971,9.924196,3,4
3.174145,5.5405817,3,4
2.9931738,6.2254205,3,4
0.58886665,7.1870885,4,4
-0.5976767,7.6754193,4,4
-0.99553025,7.697925,4,4
0.74822336,6.8869004,4,4
0.92050624,6.0165806,4,4
0.0626503,6.7574263,4,4
0.9119813,6.309346,4,4
-0.6709834,8.274958,4,4
0.18541774,7.837997,4,4
0.0040019704,7.3426285,4,4
0.48956764,9.350209,4,4
1.4996796,9.213929,4,4
0.2091209,9.020673,4,4
0.38318905,7.757926,4,4
2.6135924,5.807041,4,4
2.8600204,5.7586412,4,4
1.0331136,7.2509985,4,4
1.9684563,8.018616,4,4
0.70063555,8.36146,4,4
0.10229288,9.95359,4,4
2.0431097,9.670119,4,4
-0.4586813,10.052041,4,4
0.050194878,10.504873,4,4
2.363406,10.728252,4,4
2.7832005,10.464539,4,4
3.3576145,10.199857,4,4
3.4966054,10.0414715,4,4
2.4851909,9.130873,4,4
3.3783522,8.995973,4,4
4.003975,9.140728,4,4
3.9650383,8.548985,4,4
4.0252905,8.19296,4,4
5.38431,7.549717,4,4
5.2550845,7.230939,4,4
4.944838,7.1266575,4,4
4.5260863,6.819584,4,4
3.0242677,7.521092,4,4
-0.039856393,9.385698,4,4
1.8760352,8.951378,4,4
0.50519115,10.510683,4,4
1.0574007,10.43691,4,4
1.6816949,9.817367,4,4
3.0729642,5.689109,4,4
11.722099,10.690871,1,5
12.794245,10.725741,1,5
12.206315,11.149323,1,5
10.771592,11.320405,1,5
11.448808,11.324445,1,5
12.559187,10.562991,1,5
10.967438,10.020506,1,5
12.963611,9.301083,1,5
12.686479,9.81454,1,5
10.236882,8.889223,1,5
9.128875,8.528489,1,5
9.251258,8.420243,1,5
10.56243,10.213437,1,5
11.401246,8.94281,1,5
11.860451,7.5942125,1,5
13.22231,8.454214,1,5
13.075275,7.1513553,1,5
12.7310705,6.804337,1,5
12.050343,6.493169,1,5
11.083629,6.324326,1,5
10.293213,6.030071,1,5
10.585203,6.4353137,1,5
10.168682,6.1532264,1,5
8.325394,6.5366206,1,5
8.910054,7.056163,1,5
9.347619,7.5448723,1,5
11.799555,8.572732,1,5
11.769821,8.889286,1,5
11.3641815,8.10975,1,5
11.2161045,7.074279,1,5
9.006085,8.273508,1,5
8.555485,8.425757,1,5
11.775911,10.369959,2,5
12.467821,10.799374,2,5
12.164268,10.950891,2,5
10.813579,10.913863,2,5
11.392634,11.316891,2,5
10.961991,10.858957,2,5
10.99909,9.908422,2,5
13.1261425,9.427342,2,5
12.192378,7.332652,2,5
11.576869,10.003633,2,5
9.324294,8.8421,2,5
9.070124,9.065202,2,5
10.503032,9.811416,2,5
11.9540615,9.71237,2,5
11.946659,7.5070806,2,5
12.989863,8.359105,2,5
13.117139,7.453344,2,5
12.165192,6.2105784,2,5
11.406615,6.186129,2,5
10.6662035,6.1480894,2,5
10.411267,6.6386995,2,5
8.635902,6.6007442,2,5
8.914659,7.079434,2,5
10.663659,7.5303583,2,5
12.2153015,8.107217,2,5
12.2251005,8.860786,2,5
10.5373,7.5960855,2,5
11.939906,7.7430882,2,5
8.846002,8.703079,2,5
11.5640335,10.595941,3,5
12.656265,10.854051,3,5
12.026062,11.271485,3,5
10.547178,11.013685,3,5
11.355478,11.338022,3,5
12.166653,10.374955,3,5
11.269886,10.082573,3,5
12.928266,9.089307,3,5
12.760936,9.073444,3,5
11.565764,10.037712,3,5
9.062299,8.788092,3,5
9.422887,8.897044,3,5
10.502813,9.988065,3,5
11.743958,9.515241,3,5
11.770765,7.220037,3,5
12.748505,8.032445,3,5
13.262067,8.147714,3,5
13.182772,7.3046317,3,5
12.132151,6.2842774,3,5
12.366789,6.58443,3,5
10.83614,5.9393787,3,5
10.629555,6.7483644,3,5
10.085853,6.616687,3,5
8.481102,6.364512,3,5
8.649454,6.65195,3,5
8.744282,7.2309275,3,5
10.931665,7.8121495,3,5
12.087335,8.267727,3,5
12.449058,8.665398,3,5
10.633344,7.905341,3,5
11.716859,7.719785,3,5
8.510264,8.378186,3,5
11.768216,10.581183,4,5
12.575182,10.915148,4,5
12.210696,11.124009,4,5
10.5763855,11.195332,4,5
11.745565,11.153921,4,5
10.79854,11.213859,4,5
12.300495,10.262349,4,5
11.066137,10.292846,4,5
13.002081,9.531948,4,5
11.93725,6.91417,4,5
12.571828,9.6299515,4,5
9.553653,8.895233,4,5
9.211745,8.390362,4,5
10.40929,9.955738,4,5
11.456973,8.878802,4,5
12.966612,8.647978,4,5
12.08519,7.590642,4,5
13.171298,8.308105,4,5
13.263221,7.603367,4,5
12.988359,7.001355,4,5
11.983328,6.2613697,4,5
12.396297,6.5200863,4,5
11.345893,6.250242,4,5
10.385279,5.907667,4,5
10.721565,6.656297,4,5
10.038058,6.4201655,4,5
8.415074,6.3037763,4,5
8.72928,6.86277,4,5
8.902528,7.4626737,4,5
11.383106,8.453005,4,5
12.000193,8.293695,4,5
11.962434,9.058092,4,5
10.910752,8.004739,4,5
11.590558,7.89697,4,5
8.789439,8.605052,4,5
12.275912,11.566574,1,6
13.062484,11.543607,1,6
11.493891,10.720533,1,6
12.299838,10.969207,1,6
12.827334,11.700316,1,6
11.341227,11.529432,1,6
12.017462,10.088535,1,6
12.6654215,10.66043,1,6
8.431773,11.512586,1,6
8.545417,11.734468,1,6
10.935134,11.405449,1,6
13.546459,10.184391,1,6
11.720828,8.650012,1,6
13.503217,8.830262,1,6
11.065661,8.618148,1,6
10.389434,8.761073,1,6
9.893084,8.614642,1,6
8.7517605,9.061564,1,6
9.583021,8.39019,1,6
7.896689,9.013423,1,6
8.12728,9.666151,1,6
11.41468,9.455267,1,6
12.667345,9.417516,1,6
13.249693,9.472498,1,6
10.239174,9.10818,1,6
8.494307,11.492763,1,6
8.9951105,11.434246,1,6
12.092721,11.688487,2,6
13.079004,11.500995,2,6
11.308425,10.843234,2,6
12.709069,11.380104,2,6
10.742142,9.841764,2,6
11.075332,11.907731,2,6
12.09271,9.993295,2,6
12.641803,10.288691,2,6
9.239615,11.793788,2,6
8.662334,11.980614,2,6
10.652939,11.592804,2,6
13.649894,10.1877365,2,6
13.661107,9.561343,2,6
13.443784,8.773097,2,6
10.526218,9.037246,2,6
9.912354,8.767358,2,6
8.980572,8.805631,2,6
8.400863,9.192987,2,6
7.8755584,9.287816,2,6
8.263906,10.169702,2,6
12.25834,9.33516,2,6
13.327651,9.49766,2,6
9.984332,9.340619,2,6
8.775977,11.380594,2,6
11.832748,11.33336,3,6
13.247142,11.700869,3,6
11.359153,10.607144,3,6
12.658798,11.305853,3,6
13.123763,11.058634,3,6
11.4966955,11.769039,3,6
12.122028,9.861576,3,6
12.787355,10.210545,3,6
9.100232,12.004073,3,6
8.270065,11.823066,3,6
10.899663,11.618421,3,6
13.664387,10.415279,3,6
11.291863,8.783744,3,6
13.816041,9.12273,3,6
13.217823,8.663587,3,6
10.633463,8.990883,3,6
9.648013,9.00478,3,6
9.032163,8.713559,3,6
9.049121,9.128809,3,6
7.7564926,9.137425,3,6
7.71546,9.210104,3,6
8.072792,9.978047,3,6
12.213476,9.332155,3,6
12.474503,9.508679,3,6
13.2586975,9.279422,3,6
12.125195,8.637864,3,6
8.857275,11.381871,3,6
11.683438,11.4601555,4,6
13.0060215,11.663061,4,6
11.490307,10.628467,4,6
12.196753,11.0818615,4,6
10.629227,9.720621,4,6
12.865707,11.032225,4,6
11.575431,11.734531,4,6
11.95284,9.8778,4,6
12.849532,10.327533,4,6
9.054551,12.107835,4,6
8.43372,11.724848,4,6
10.79695,11.567109,4,6
13.497781,10.290269,4,6
11.702965,8.90594,4,6
13.721575,9.246828,4,6
13.066027,8.603925,4,6
11.135574,8.459927,4,6
10.656205,8.705718,4,6
9.878917,8.9409485,4,6
9.514435,8.443776,4,6
9.386767,9.149865,4,6
8.286735,9.006411,4,6
7.5660934,9.246173,4,6
7.906059,9.867008,4,6
12.288349,9.013464,4,6
12.374912,9.196688,4,6
13.331335,9.242367,4,6
11.840208,8.409387,4,6
8.363984,11.531627,4,6
15.052779,8.933629,1,7
15.389235,10.6171,1,7
14.2377,7.722074,1,7
14.190751,8.360561,1,7
15.378948,9.704043,1,7
14.793181,11.364661,1,7
14.709254,10.378702,1,7
12.030816,7.3225408,1,7
13.317441,7.2746468,1,7
13.438056,9.455052,1,7
12.612465,9.971301,1,7
12.651911,11.413902,1,7
12.630945,8.769185,1,7
11.950914,9.5090475,1,7
11.484489,9.06923,1,7
11.395217,8.834577,1,7
10.747387,10.519016,1,7
10.521214,9.978292,1,7
13.333779,10.379385,1,7
13.477449,10.777754,1,7
12.671574,10.426931,1,7
12.819993,9.801392,1,7
11.647298,7.5570097,1,7
14.980411,9.026925,2,7
15.199369,10.413975,2,7
14.05444,7.5940804,2,7
14.052167,8.215004,2,7
15.166006,9.628492,2,7
14.730361,11.602033,2,7
14.577164,10.9656725,2,7
12.5242195,7.3600473,2,7
13.012072,7.458931,2,7
13.701357,9.37179,2,7
12.463099,9.551451,2,7
12.868239,11.531561,2,7
12.476441,8.497938,2,7
11.423683,8.444357,2,7
11.393588,10.329528,2,7
10.251217,10.243781,2,7
10.347282,9.456923,2,7
13.769922,11.065914,2,7
13.023934,10.884646,2,7
11.999254,8.923781,2,7
11.797334,7.578491,2,7
15.06498,8.693467,3,7
15.207761,10.950214,3,7
13.845299,7.7994633,3,7
14.203102,8.08595,3,7
14.964341,9.414419,3,7
14.20002,11.498387,3,7
14.532493,10.974988,3,7
12.351132,7.1571636,3,7
13.445646,7.399888,3,7
13.491735,9.497984,3,7
12.191625,9.862722,3,7
13.389511,11.773067,3,7
12.449567,11.192419,3,7
12.438469,8.523325,3,7
11.711625,8.47713,3,7
11.443105,9.865693,3,7
10.516463,10.395152,3,7
10.290078,10.198197,3,7
10.269882,9.682509,3,7
13.830895,10.965957,3,7
13.145736,11.090363,3,7
12.498862,10.191208,3,7
11.581553,7.7144704,3,7
15.163042,9.011267,4,7
15.322444,10.823395,4,7
14.00017,7.5075564,4,7
14.423932,8.539406,4,7
15.356798,9.924213,4,7
14.890432,9.657255,4,7
14.301176,11.41432,4,7
14.551689,10.741536,4,7
12.586169,7.1555004,4,7
13.597092,7.1656513,4,7
13.555785,9.66216,4,7
12.426882,9.806278,4,7
13.387633,11.7615385,4,7
12.410661,10.987661,4,7
12.290735,8.49238,4,7
12.297592,9.004936,4,7
11.604398,8.710588,4,7
11.220695,10.191878,4,7
10.598617,10.524806,4,7
10.341643,10.12516,4,7
10.480943,9.438869,4,7
13.763841,10.638202,4,7
13.704439,10.338489,4,7
12.356157,10.268721,4,7
11.795712,7.4286456,4,7
6.6220407,10.28589,1,8
6.9403963,9.248841,1,8
7.4368,11.79773,1,8
6.368189,9.454648,1,8
6.921193,10.390786,1,8
7.522362,9.257428,1,8
5.854257,12.1720705,1,8
6.639449,12.073517,1,8
8.024609,11.0166855,1,8
9.244984,11.466083,1,8
9.158098,10.85806,1,8
8.512152,11.591448,1,8
8.150402,12.712809,1,8
8.750993,12.52401,1,8
5.6233377,9.538999,1,8
5.38335,10.361491,1,8
8.674916,9.875335,1,8
9.096111,9.790976,1,8
8.18897,12.791309,1,8
6.209513,12.783528,1,8
6.918463,10.62205,2,8
6.713216,9.368211,2,8
7.1254907,11.93257,2,8
8.01592,11.845038,2,8
7.0919566,10.388143,2,8
8.36452,10.403439,2,8
6.1476803,11.48353,2,8
6.333002,11.724275,2,8
7.5013576,10.826698,2,8
9.918663,11.296944,2,8
9.54793,10.726458,2,8
9.380324,12.197305,2,8
9.910586,12.304728,2,8
5.401776,9.539112,2,8
5.2746935,10.694991,2,8
9.725075,11.809969,2,8
9.909439,10.1932535,2,8
9.977715,10.718806,2,8
6.635028,10.854707,3,8
6.5630302,9.1562605,3,8
7.4213047,12.129292,3,8
7.172085,9.553917,3,8
7.0193396,10.140134,3,8
8.065094,9.765901,3,8
6.0823927,11.718512,3,8
6.614363,11.614325,3,8
7.6943474,10.664007,3,8
9.685115,11.542039,3,8
9.495055,10.322539,3,8
9.0027895,10.863755,3,8
9.025196,12.287358,3,8
9.599617,12.616729,3,8
5.422647,9.368501,3,8
5.17339,9.901418,3,8
8.921621,9.561704,3,8
9.397342,12.038338,3,8
9.601658,9.704548,3,8
6.0214014,12.858569,3,8
6.716854,10.795279,4,8
6.910863,8.991476,4,8
7.252907,12.054562,4,8
7.961149,12.085769,4,8
7.4471087,9.855097,4,8
8.175457,9.34396,4,8
8.039049,9.45017,4,8
6.0640264,12.176387,4,8
7.1717215,11.454434,4,8
7.688708,10.589808,4,8
9.489273,11.396345,4,8
9.260796,10.157371,4,8
9.064419,10.937165,4,8
8.686255,11.784277,4,8
8.291585,12.422358,4,8
9.143704,12.695972,4,8
5.3062468,9.634806,4,8
5.2552,10.219132,4,8
8.824417,9.734408,4,8
9.206813,11.898102,4,8
9.267755,9.421973,4,8
6.2904634,12.693655,4,8
0.30027556,2.6465816,1,9
1.4222957,2.773792,1,9
1.4319779,3.101423,1,9
-0.023229385,2.1407828,1,9
1.0479901,6.3865805,1,9
1.4882114,4.045612,1,9
2.3033397,4.2887783,1,9
0.70722914,5.0341687,1,9
1.1484412,7.187714,1,9
2.400742,6.3892474,1,9
3.0543287,6.426039,1,9
2.4994304,5.467666,1,9
2.7395248,5.6731644,1,9
3.258142,3.2729304,1,9
1.9150738,5.9026055,1,9
0.20541151,5.6845846,1,9
2.1520145,6.948139,1,9
2.7352073,4.6764784,1,9
0.191146,2.7758255,2,9
1.5109283,2.5146844,2,9
0.67316794,3.0251625,2,9
0.1577026,2.1242738,2,9
0.56614065,6.2999177,2,9
0.18891121,3.6409583,2,9
2.5572813,4.5010576,2,9
0.28357434,4.6480236,2,9
0.7599436,7.076089,2,9
2.2174964,6.638411,2,9
3.3208687,5.98082,2,9
3.1207905,5.8366466,2,9
3.2310112,3.7061372,2,9
0.5236796,5.8958073,2,9
-0.025125349,6.0753727,2,9
1.5657523,6.853236,2,9
0.41081363,3.3540115,3,9
1.2779037,2.926813,3,9
0.94600725,2.8123345,3,9
-0.2929232,2.563883,3,9
0.9488235,6.5358887,3,9
0.49833176,3.5178561,3,9
2.5198822,4.4577446,3,9
0.33453795,5.0575385,3,9
1.3689402,7.47736,3,9
1.6879597,6.3288774,3,9
3.1942732,6.697558,3,9
3.0708125,5.557227,3,9
3.2823253,5.294209,3,9
3.3998122,3.445682,3,9
3.3132048,4.188756,3,9
0.86478794,6.105235,3,9
0.12756059,6.5604367,3,9
2.9551163,4.750189,3,9
0.23301579,3.0168788,4,9
1.2585285,2.4497888,4,9
1.1892133,3.3627486,4,9
0.14863834,2.2294786,4,9
-0.030971881,3.2266963,4,9
1.3083466,6.3709455,4,9
1.6722311,4.1672325,4,9
1.8471434,4.5838075,4,9
0.123621985,4.923161,4,9
1.2130462,7.1347046,4,9
1.9812808,6.2008543,4,9
3.1195498,6.743105,4,9
3.2383466,6.054355,4,9
2.3004143,5.5816784,4,9
2.91666,3.3586338,4,9
3.4435678,3.7501724,4,9
1.4435359,5.6532474,4,9
0.80130243,5.625084,4,9
1.7466697,7.1621633,4,9
3.0490482,4.7536154,4,9
11.439022,6.13853,1,10
11.683473,6.9390335,1,10
12.211032,6.555093,1,10
10.082467,6.1094437,1,10
11.755466,7.5233445,1,10
11.026227,11.624329,1,10
9.983236,6.669879,1,10
10.025626,8.776698,1,10
10.568686,9.101534,1,10
9.248131,9.235034,1,10
10.380131,9.936417,1,10
10.069337,10.195352,1,10
11.35653,10.566153,1,10
10.004325,7.6040683,1,10
11.118033,9.658706,1,10
10.8545475,11.565865,1,10
11.240532,6.444788,2,10
11.669197,6.808525,2,10
12.057489,6.164475,2,10
10.184801,6.2552037,2,10
9.694558,7.9649734,2,10
11.509347,11.865424,2,10
9.602615,6.841925,2,10
9.868411,8.241562,2,10
11.494366,8.765907,2,10
9.231991,10.25711,2,10
9.684762,10.555739,2,10
11.481704,11.066812,2,10
10.233717,7.4384913,2,10
10.445415,10.383433,2,10
10.953879,11.9092455,2,10
11.035527,6.301286,3,10
11.29076,6.935219,3,10
11.880052,6.359976,3,10
10.239619,5.8969183,3,10
11.084042,7.8788195,3,10
11.402133,11.66815,3,10
9.721293,6.437866,3,10
9.586147,8.273985,3,10
11.48564,9.012737,3,10
9.1483555,9.101214,3,10
9.792509,9.718581,3,10
9.847903,10.702948,3,10
11.573983,10.746998,3,10
11.180066,8.81092,3,10
11.630677,9.105457,3,10
10.330484,8.41182,3,10
10.887103,6.2713747,4,10
11.459798,7.2679987,4,10
12.085301,6.810894,4,10
12.209996,7.334338,4,10
11.668345,8.024995,4,10
11.882337,7.756364,4,10
11.077965,11.196305,4,10
10.494322,9.309697,4,10
9.802358,8.577089,4,10
11.013501,9.059422,4,10
9.375113,9.406612,4,10
9.5316925,9.900589,4,10
9.658878,10.204755,4,10
11.710836,10.240095,4,10
11.153948,10.817313,4,10
10.348118,7.607314,4,10
10.9411125,9.805549,4,10
11.146603,11.78005,4,10
4.228603,3.4906971,1,11
3.347968,3.572914,1,11
2.7236543,4.4269586,1,11
4.5604353,3.8018987,1,11
2.196145,4.5834284,1,11
1.5186757,4.900092,1,11
4.9474936,4.5970063,1,11
5.167105,6.160439,1,11
2.6470227,5.301039,1,11
1.9461796,6.7892795,1,11
2.2832491,7.095777,1,11
1.5316198,6.8452735,1,11
4.0635138,5.6169996,1,11
2.1755207,5.562068,1,11
0.8505012,5.259676,1,11
4.5420136,3.5260742,2,11
3.5706794,3.1368484,2,11
2.9079294,4.8206625,2,11
4.753118,4.009117,2,11
5.1665044,5.0475483,2,11
1.3512303,5.080664,2,11
5.4120865,4.663815,2,11
5.5886784,5.940447,2,11
2.3789194,6.362441,2,11
2.818693,6.5168896,2,11
