umap.x,umap.y,story,window
5.4723134,6.188608,2,1
1.760193,5.143362,2,1
1.5992606,7.8097916,3,1
2.5925896,9.397277,3,1
2.2751925,10.125077,3,1
2.4654033,9.94152,3,1
1.7498323,7.8116245,3,1
2.28543,6.379552,3,1
3.9862041,9.786414,3,1
2.9296274,10.535254,3,1
5.024107,9.486194,3,1
4.368829,6.471481,3,1
6.202298,8.987224,3,1
5.5172105,8.62291,3,1
1.6041389,7.212797,3,1
2.4459512,7.05289,3,1
2.9049175,6.29191,3,1
2.4941761,8.058192,3,1
2.3397212,7.6081824,3,1
5.830847,9.364629,3,1
6.2531767,9.117616,3,1
4.529654,8.039423,3,1
1.5874628,7.3550606,3,1
3.6423423,7.580263,3,1
2.1492965,7.454101,3,1
5.5417957,9.651132,3,1
5.5012574,9.153663,3,1
5.8797226,9.57452,3,1
3.9725614,4.330839,3,1
2.9623797,4.795473,3,1
4.9322248,4.439272,3,1
1.8276381,7.1188602,3,1
2.9090562,5.513334,3,1
4.2944813,6.6066504,3,1
2.8655365,4.3413887,3,1
4.394429,6.773181,3,1
1.9964998,7.0773296,3,1
4.711538,6.544801,3,1
4.695401,6.865709,3,1
1.8914452,7.046803,3,1
4.0609403,6.9350944,3,1
3.695976,4.921912,3,1
4.783688,7.138344,3,1
2.69155,4.860372,3,1
6.516852,9.098692,3,1
4.983032,8.086767,3,1
5.841474,8.447976,3,1
3.919575,9.762671,3,1
6.1376386,8.595585,3,1
4.780265,7.1716943,3,1
5.1668825,7.207845,3,1
2.6611967,5.0641365,3,1
6.2732754,8.946302,3,1
4.9165773,8.820432,3,1
4.8941154,8.896802,3,1
3.498986,6.2686033,3,1
4.5198812,6.957342,3,1
4.147931,9.981775,3,1
4.904697,7.1769195,3,1
1.4169049,7.31444,3,1
5.3118014,7.7027507,3,1
5.616101,6.9465413,3,1
5.6440406,6.0751953,3,1
5.3581886,6.022706,3,1
5.3213124,6.843447,3,1
3.86878,4.7647123,3,1
5.5024734,5.8024664,3,1
5.680065,5.533224,3,1
5.7502637,5.5707865,3,1
6.335162,9.07823,3,1
4.112071,9.891669,3,1
5.0400124,6.533247,3,1
5.159833,5.421475,3,1
2.8744376,4.248678,3,1
4.790861,6.7660646,3,1
4.1417856,4.071088,3,1
2.8528547,4.250671,3,1
2.8223915,5.0007257,3,1
3.765834,7.307074,3,1
5.374397,7.2981625,3,1
5.48554,8.296512,3,1
5.437158,7.384538,3,1
6.057836,6.6864204,3,1
6.032361,6.505006,3,1
6.0176826,6.65464,3,1
5.7817073,6.7963724,3,1
5.033638,10.327502,3,1
4.0369625,5.7523494,3,1
5.0910587,4.822064,3,1
5.0175157,8.674308,3,1
5.1214414,5.0181794,3,1
3.279729,4.5472364,3,1
2.8964138,5.1812515,3,1
4.0226784,4.9923053,3,1
5.855819,10.079524,3,1
1.7313724,6.4612584,3,1
1.2381829,7.0063925,3,1
3.1544204,10.318694,3,1
1.930717,5.7194986,3,1
1.2851067,6.890131,3,1
2.2895057,10.18489,3,1
3.1826537,9.901905,3,1
4.237973,5.506892,3,1
3.6441085,9.722987,3,1
4.566053,10.176016,3,1
5.3926554,9.92307,3,1
4.362627,5.6561728,3,1
2.697462,10.089309,3,1
2.263339,9.079765,3,1
6.435428,9.29629,3,1
2.4783633,9.218982,3,1
2.4695594,9.135921,3,1
4.9532814,10.61099,3,1
5.5547166,10.215104,3,1
2.7923281,7.7825603,3,1
5.115035,10.298852,3,1
4.2411714,10.834382,3,1
3.151583,8.226329,3,1
5.9701643,9.807119,3,1
4.6829915,10.37062,3,1
3.928669,11.007835,3,1
5.285813,9.821776,3,1
4.3877497,11.082924,3,1
4.3559875,10.756489,3,1
5.6824293,9.825468,3,1
4.903392,10.489035,3,1
4.4571843,10.946339,3,1
5.618583,10.21799,3,1
5.612506,10.177732,3,1
4.855359,5.6227975,3,1
4.3874917,5.2510405,3,1
5.0131936,6.0104156,3,1
4.682556,5.9187117,3,1
5.125562,5.921738,3,1
4.795412,5.2228656,3,1
2.6907153,6.069721,3,1
4.564856,4.2217627,3,1
5.06467,6.048607,3,1
1.9832188,5.7216415,3,1
4.955654,5.5557685,3,1
4.6850214,10.805478,3,1
4.906273,6.1814084,3,1
2.1833549,8.66584,3,1
5.6215963,6.4227448,3,1
5.6188717,6.5344744,3,1
5.6387715,6.1377335,3,1
5.2199807,7.514558,3,1
4.2022605,11.077669,3,1
5.5930047,10.014655,3,1
4.630317,10.782984,3,1
3.6917496,10.227917,3,1
4.653711,6.5946455,3,1
2.1175418,9.093657,3,1
3.1443882,9.121662,3,1
3.0726547,10.483874,3,1
3.4479835,8.9128275,3,1
3.431909,8.530537,3,1
5.624847,9.432719,3,1
4.9731674,9.810115,3,1
1.9996701,4.0563164,3,1
3.3644512,8.275149,3,1
4.531287,8.836067,3,1
2.2790446,4.5481396,3,1
3.1066365,8.271866,3,1
3.5222993,8.821367,3,1
2.1832213,5.233166,3,1
4.501337,9.38474,3,1
4.523614,10.295309,3,1
4.205915,9.4957905,3,1
4.9235773,9.736443,3,1
6.1479344,10.012319,3,1
3.501335,7.0869417,3,1
6.044423,10.004543,3,1
6.2778363,10.046124,3,1
3.8907733,8.151172,3,1
6.296763,9.318315,3,1
3.4185772,7.6536183,3,1
2.7803125,6.8550634,3,1
2.918619,6.45259,3,1
2.551413,6.7790947,3,1
3.4765399,6.2005877,3,1
4.610934,7.8864183,3,1
4.026995,8.191743,3,1
4.484683,4.179249,3,1
5.6402936,7.9249706,3,1
3.2267845,6.191459,3,1
3.2932224,7.622789,3,1
3.8148592,6.6030726,3,1
4.385705,5.7864594,3,1
5.6734977,9.761476,3,1
4.0812387,8.570543,3,1
4.8182864,9.61578,3,1
3.3976636,8.699193,3,1
4.978052,10.089814,3,1
3.9819746,6.864785,3,1
4.1867166,4.6878605,3,1
4.1892056,7.4979815,3,1
2.9643018,10.735062,3,1
5.823965,9.756177,3,1
2.7796252,10.5362625,3,1
5.8517404,8.552881,3,1
4.895324,9.730967,3,1
4.9673038,10.043327,3,1
3.0655832,10.308616,3,1
3.643692,6.5863657,3,1
4.8658724,10.145424,3,1
4.043415,7.997129,3,1
3.8350425,9.033309,3,1
4.5084953,5.134009,3,1
4.020134,8.992124,3,1
4.076698,8.805033,3,1
4.2863283,8.792274,3,1
3.6939065,7.674156,3,1
4.8162045,10.185921,3,1
5.198961,9.3428,3,1
5.630378,9.118718,3,1
4.2845173,4.1022387,3,1
5.633813,9.171675,3,1
3.0356705,5.2767963,3,1
5.76033,9.223203,3,1
5.8766594,6.247755,3,1
3.8114512,7.7191377,3,1
4.008689,7.7900963,3,1
5.638503,9.045263,3,1
3.505823,5.9488893,3,1
2.6217675,7.9535184,3,1
5.6811748,8.741047,3,1
5.5849667,8.974119,3,1
5.617838,6.077941,3,1
5.5054584,8.912081,3,1
3.562826,7.693865,3,1
5.1437483,4.9922237,3,1
5.092825,4.6809115,3,1
2.9476075,7.468069,3,1
2.7311943,7.8377914,3,1
3.982928,7.6120343,3,1
4.1568627,8.847477,3,1
2.1589677,10.115202,3,1
5.6492043,9.201254,3,1
5.3111844,9.91296,3,1
4.9403195,10.387373,3,1
3.4589193,9.837822,3,1
3.8966916,9.907927,3,1
3.3609035,10.304738,3,1
4.05645,10.007857,3,1
4.6501107,8.217811,3,1
6.1744056,8.536298,3,1
1.9289485,6.4498672,3,1
3.256088,9.816782,3,1
1.3662968,6.773225,3,1
1.1460658,6.8600945,3,1
3.564264,5.1504374,3,1
4.6102657,10.815776,3,1
3.6049602,8.200248,3,1
3.8064194,8.198104,3,1
6.234021,8.834178,3,1
5.350452,6.9553614,3,1
5.4160643,6.352221,3,1
6.105789,8.701109,3,1
1.657228,7.974022,4,1
2.9113743,9.7330265,4,1
2.4334967,9.897442,4,1
3.3171787,6.5730624,4,1
2.1302207,6.398664,4,1
3.2696462,6.798254,4,1
2.8440197,10.554695,4,1
5.1059666,9.430314,4,1
3.2450547,6.1713457,4,1
6.2194557,9.171729,4,1
4.709099,7.2962413,4,1
2.3782253,7.0815,4,1
2.926458,6.381634,4,1
2.5864868,7.9764175,4,1
3.5720696,7.9638076,4,1
4.30193,4.512021,4,1
5.9050813,9.509606,4,1
2.504484,6.4739313,4,1
4.669616,7.911358,4,1
6.118614,9.38408,4,1
3.6513724,7.420598,4,1
2.3723488,7.348987,4,1
4.978133,8.453269,4,1
5.4737406,9.210416,4,1
1.9153103,7.1430163,4,1
3.9302661,4.2856417,4,1
2.9435706,4.757346,4,1
4.872184,4.390075,4,1
1.8716755,7.145974,4,1
2.9750268,5.6396995,4,1
2.968046,5.375166,4,1
4.3754177,6.6101556,4,1
4.591082,6.662764,4,1
6.3027296,9.5718,4,1
4.1061497,7.024893,4,1
4.6718245,6.5948896,4,1
4.7211537,7.0240564,4,1
1.2974645,7.416581,4,1
4.827789,6.9456,4,1
4.163736,6.9296336,4,1
2.8469732,5.300514,4,1
3.732513,4.9559803,4,1
5.0939393,7.4633975,4,1
4.6457186,6.857901,4,1
2.8644361,4.730187,4,1
6.4938583,9.151351,4,1
4.990039,7.9496846,4,1
5.1556334,8.055519,4,1
3.9213204,9.663058,4,1
5.5455403,7.8645797,4,1
4.834619,7.2563953,4,1
5.073316,7.5836506,4,1
5.1905084,6.992373,4,1
2.9262266,4.871597,4,1
6.1823993,8.953529,4,1
4.958108,8.908498,4,1
4.877078,8.832989,4,1
3.2688248,6.1936374,4,1
4.464633,7.021241,4,1
4.2483087,9.950006,4,1
4.800663,7.173599,4,1
4.969788,7.8307295,4,1
5.339095,7.6962705,4,1
5.6512995,6.786496,4,1
5.622927,6.0376315,4,1
5.474674,6.1229224,4,1
5.3171587,6.698815,4,1
5.7267947,5.576553,4,1
5.698746,5.5229397,4,1
6.4558077,9.203438,4,1
4.237176,10.022053,4,1
5.316657,5.500283,4,1
2.9398766,4.3205357,4,1
4.8653703,6.7070227,4,1
4.7064033,6.911704,4,1
4.013621,3.9788196,4,1
2.7781358,4.963963,4,1
3.9046695,7.023144,4,1
3.3621848,7.138215,4,1
5.4892244,7.5920463,4,1
5.485719,8.276277,4,1
5.493823,8.205061,4,1
5.3394766,7.48744,4,1
6.0148335,6.7105956,4,1
6.0643725,6.600109,4,1
5.9941525,6.6289206,4,1
5.83567,6.7545624,4,1
5.086412,10.251333,4,1
3.773267,5.760993,4,1
5.16118,5.211837,4,1
5.1561913,4.944547,4,1
3.4577668,4.3709617,4,1
2.9181178,5.2288194,4,1
4.0598392,5.1282663,4,1
5.772076,10.129667,4,1
1.5974524,6.3208776,4,1
1.2452246,7.3092194,4,1
3.2295482,10.351862,4,1
2.1227977,5.4966435,4,1
1.2693452,6.941718,4,1
1.685169,4.097305,4,1
1.1764942,6.876558,4,1
2.2110066,10.148279,4,1
4.192853,4.196189,4,1
5.2570295,10.317146,4,1
4.3181624,5.7276278,4,1
3.7408233,9.716092,4,1
4.341137,10.1042795,4,1
5.687855,7.85479,4,1
4.2347574,5.7018867,4,1
2.7016165,10.044634,4,1
2.1667361,9.052429,4,1
2.3941042,9.2150755,4,1
2.4894893,8.9852,4,1
5.1152954,10.289162,4,1
5.7233872,10.178011,4,1
4.803242,10.846902,4,1
2.893881,7.6360636,4,1
4.937568,10.51371,4,1
3.8637223,10.147456,4,1
4.2789764,10.19502,4,1
4.061285,11.1392765,4,1
4.8033686,9.273079,4,1
4.3694944,11.085763,4,1
4.9888735,9.987679,4,1
4.4761214,10.372117,4,1
4.542794,10.850957,4,1
1.8566467,7.3054714,4,1
1.9213318,5.9520326,4,1
5.4509916,10.356827,4,1
3.1545384,4.593634,4,1
4.7709928,4.7465467,4,1
4.7575793,5.687947,4,1
4.0292172,5.331413,4,1
5.028612,6.062446,4,1
4.2199,5.715206,4,1
3.8446665,5.272717,4,1
5.0472684,6.1006317,4,1
4.9138417,5.9356704,4,1
5.061616,6.158106,4,1
4.9321036,5.5943666,4,1
2.8623059,6.033002,4,1
4.477274,4.1399937,4,1
4.435185,4.1104712,4,1
5.007823,5.903879,4,1
4.8074293,5.715563,4,1
1.9904104,5.7814207,4,1
1.905115,4.159489,4,1
3.8258662,4.7703376,4,1
4.4840703,4.1657877,4,1
4.7249207,5.397676,4,1
4.2209373,11.086972,4,1
5.035023,10.416055,4,1
4.868994,6.200722,4,1
2.186854,8.7032795,4,1
5.6434174,6.4757986,4,1
5.642311,6.310519,4,1
5.3125978,7.65702,4,1
4.182611,11.090416,4,1
2.9623926,8.131173,4,1
1.8258239,6.6152945,4,1
5.881622,9.947905,4,1
4.7362423,10.767701,4,1
1.8810868,5.661909,4,1
6.2025,9.492657,4,1
4.133472,11.177688,4,1
3.4450274,10.097342,4,1
3.1271982,10.566591,4,1
4.975271,6.6524305,4,1
2.1346135,9.138789,4,1
3.389499,8.960636,4,1
3.047161,10.522094,4,1
5.219216,10.463276,4,1
3.456177,8.817901,4,1
2.908933,6.5844607,4,1
3.4816458,8.610918,4,1
5.7889504,9.435736,4,1
4.6324725,9.73969,4,1
1.683546,4.108469,4,1
2.151146,4.049763,4,1
3.4701319,8.22159,4,1
4.492482,4.821615,4,1
2.0312555,4.3312917,4,1
2.0125628,4.3585777,4,1
3.436299,8.826279,4,1
2.1177921,5.209445,4,1
4.6233134,9.515612,4,1
4.2564535,9.548337,4,1
4.457203,8.609864,4,1
5.0378294,4.703399,4,1
3.7412245,7.9144144,4,1
6.237181,9.595479,4,1
4.166205,10.182073,4,1
4.2305164,9.556056,4,1
4.366712,4.578619,4,1
5.0705776,4.976927,4,1
3.592715,9.420841,4,1
3.294093,6.6939187,4,1
6.15053,10.00239,4,1
6.007905,9.668294,4,1
3.2374394,7.4292727,4,1
2.5349379,6.92179,4,1
2.5776646,6.813702,4,1
4.5016356,7.615154,4,1
2.0684524,4.7027354,4,1
4.1835375,8.114672,4,1
4.436212,6.138984,4,1
3.2864983,7.569446,4,1
3.9052122,6.556565,4,1
4.509482,4.6977577,4,1
5.661157,9.740575,4,1
4.218084,8.252562,4,1
3.8218763,8.42539,4,1
5.061635,9.98286,4,1
3.5024054,8.869185,4,1
4.9232697,10.067992,4,1
3.9593313,6.812867,4,1
2.791526,10.587974,4,1
3.2748141,6.1013484,4,1
4.0859146,7.2899394,4,1
2.7821174,10.515479,4,1
6.142071,9.779512,4,1
2.7713,10.501961,4,1
5.8595095,8.752819,4,1
3.2887049,9.053712,4,1
2.63423,7.9306893,4,1
5.423113,10.329302,4,1
3.0628588,10.255905,4,1
3.486759,6.5807686,4,1
3.6910677,9.034297,4,1
4.0582056,8.949157,4,1
4.0568943,8.931342,4,1
3.9040296,8.858979,4,1
2.6228652,7.9125295,4,1
4.007569,8.542271,4,1
4.0176663,8.599455,4,1
5.218145,9.801337,4,1
3.3647077,10.448402,4,1
4.9494567,9.349739,4,1
3.8636105,7.78065,4,1
2.17548,4.5836487,4,1
6.2945123,9.49969,4,1
4.283062,8.437896,4,1
3.4342694,5.633004,4,1
4.13277,4.1364107,4,1
1.8646706,7.362491,4,1
3.1661701,5.3889,4,1
5.6300764,9.1594095,4,1
3.9055328,7.715011,4,1
4.134233,8.359722,4,1
5.6522603,7.906925,4,1
1.9382756,4.0531745,4,1
1.924201,4.0236745,4,1
3.1899157,5.7812476,4,1
2.6504245,8.016742,4,1
5.4799347,8.372427,4,1
5.632963,8.846877,4,1
3.7078495,8.369454,4,1
5.3971386,8.754316,4,1
5.021492,4.9678235,4,1
3.5222783,7.59343,4,1
4.1320043,4.0854325,4,1
5.0943418,5.019904,4,1
1.7205226,4.0368605,4,1
5.063683,4.6403913,4,1
2.9429648,7.463051,4,1
5.5332155,8.8944645,4,1
3.7723558,8.0915575,4,1
4.249608,8.763895,4,1
3.9152222,8.751162,4,1
5.7357855,9.199329,4,1
2.5022461,9.984122,4,1
3.7092352,10.249677,4,1
3.6971562,10.026777,4,1
3.7897618,9.754888,4,1
3.398758,10.349963,4,1
4.0999537,9.984751,4,1
4.7346163,8.178226,4,1
5.8387766,8.024154,4,1
5.388857,10.363886,4,1
3.247999,6.598194,4,1
1.4099656,6.6614666,4,1
1.6650444,4.0878377,4,1
1.1747187,6.8805056,4,1
3.6889703,4.851771,4,1
2.186595,4.876074,4,1
2.127372,4.8349366,4,1
4.6249156,10.86886,4,1
1.6690356,5.8701344,4,1
3.7795196,8.210729,4,1
1.6987299,5.8864512,4,1
3.741123,8.2696085,4,1
6.4333663,9.350654,4,1
4.0983286,9.907755,4,1
5.2989426,7.0095186,4,1
5.453939,6.2682834,4,1
1.6975987,4.9139667,4,1
1.5975862,5.3658543,4,1
6.1982446,8.798449,4,1
7.0093956,11.447703,1,2
7.1300755,11.571194,1,2
7.0649314,11.589999,1,2
7.3989406,11.767499,1,2
7.4899306,11.842627,1,2
7.564872,11.884996,1,2
7.7290726,11.526676,1,2
8.760392,7.738126,1,2
8.593222,7.8396897,1,2
8.418734,7.941557,1,2
8.447678,7.973421,1,2
8.339137,8.00036,1,2
9.841107,7.5124273,1,2
9.591691,7.584388,1,2
8.837935,7.9182706,1,2
8.489158,7.9523573,1,2
8.4448395,7.859845,1,2
6.768234,8.969955,1,2
7.846814,10.686663,1,2
8.006709,10.377493,1,2
8.269852,9.964647,1,2
7.1367464,9.01946,1,2
7.1263394,9.198727,1,2
7.1341367,9.192011,1,2
6.746564,8.277217,1,2
6.86299,8.456159,1,2
7.026432,8.901787,1,2
6.491676,7.4160957,1,2
6.362996,7.286556,1,2
6.353057,7.393662,1,2
6.567845,7.7098475,1,2
6.7309585,8.308882,1,2
6.620986,8.547067,1,2
6.689144,8.483115,1,2
