umap.x,umap.y,story
15.637059,-1.7147666,2
16.060293,-1.3667629,2
16.384499,0.21505718,2
11.64491,-1.4005861,2
11.6257105,-1.3433025,2
11.075248,-1.3073834,2
15.019254,-1.6749115,2
11.178122,0.32760656,2
10.406159,0.16050065,2
10.512977,0.38786516,2
10.358227,-1.2365602,2
12.706477,-0.46441025,2
12.221887,-0.50764614,2
15.86098,-0.4608064,2
12.801465,-0.53114426,2
13.120071,-1.6373574,2
11.871627,0.065876216,2
11.070807,0.49250636,2
11.112281,-1.2743181,2
16.111034,-1.1710109,2
14.665645,-2.5570827,2
12.721021,-3.1760166,2
12.264287,-2.8458767,2
10.887712,-0.93198895,2
15.699391,-2.1856792,2
13.403055,-2.4023192,2
13.4589815,-3.2292922,2
15.755398,-1.8385527,2
11.803504,0.041818272,2
12.214337,0.10079044,2
11.79946,-0.25038514,2
16.461445,-0.9304681,2
14.912134,-2.1735713,2
14.739595,-1.953692,2
17.030012,-1.1993033,2
16.756454,0.45276695,2
14.4916115,-2.7055943,2
16.88666,-1.1547052,2
13.276265,-1.2905716,2
16.050747,0.47090247,2
16.433947,-2.3973024,2
17.232773,-1.3564645,2
16.130991,-0.18632562,2
15.540698,-0.71269095,2
17.27217,-0.91841054,2
10.977389,-0.44419646,2
17.366224,-1.0953821,2
16.631077,-0.9018442,2
17.19072,-1.021893,2
10.967985,-0.9317406,2
11.301627,-2.0284383,2
13.211571,-2.251558,2
12.057755,-0.31758285,2
15.104897,0.8024992,2
11.101228,-0.7995746,2
17.322212,-0.93930906,2
12.70999,1.0063509,2
12.071975,-0.9243002,2
13.434841,-2.1505775,2
12.447839,0.38098884,2
13.130273,-2.555634,2
17.177174,-1.3225318,2
14.815345,-2.467514,2
14.451379,-1.2390835,2
13.947067,-1.7800642,2
16.191086,-0.6357066,2
14.274631,-1.2223603,2
10.851303,0.9407139,2
14.461615,-2.1026657,2
13.323521,-0.60092556,2
11.012423,0.4877794,2
13.590488,-0.9810145,2
13.065539,-1.7263272,2
15.521306,-1.1663238,2
16.1504,-0.23648295,2
13.703759,-0.251818,2
14.010325,-0.8919589,2
14.498796,-1.234802,2
11.9383,0.22093664,2
14.861689,-0.47485763,2
12.583384,-1.1100937,2
13.430895,-3.1786633,2
12.855841,-0.3616051,2
14.920455,-2.6412003,2
10.836495,-0.92867815,2
11.209357,-1.9821423,2
12.619873,-2.1079593,2
12.031089,-0.68835354,2
11.20356,-0.97203875,2
12.662159,-1.969048,2
13.628417,0.0014872657,2
13.362117,-1.2089087,2
11.40889,-0.9838655,2
12.806934,-1.5592726,2
11.143938,-0.61805904,2
12.109879,-0.085337736,2
11.179289,-0.8985921,2
10.888192,0.71186227,2
14.983929,-1.08136,2
11.135065,-0.7581104,2
13.173588,-2.7831345,2
12.782289,-0.31541148,2
13.990261,-0.080602296,2
13.671574,0.5808838,2
10.78453,-1.5010034,2
11.826945,-0.15962575,2
14.295291,-0.6096994,2
14.837098,-0.6926951,2
15.903596,-2.4243639,2
13.511456,-2.9600208,2
14.50002,-1.9798288,2
15.318926,-1.406837,2
14.779061,-2.3420527,2
11.608421,-1.6518645,2
14.00931,-2.1147053,2
14.728298,-2.6777732,2
11.59304,-1.7027085,2
14.758048,-2.833727,2
11.549936,-1.5851858,2
16.174795,-1.2887933,2
13.52438,-1.0558307,2
12.184832,-0.40496045,2
16.164347,-1.374438,2
12.8843,-1.6728176,2
11.431049,-1.5653071,2
13.4095545,-1.8063853,2
14.430351,-1.6155831,2
13.630057,-0.48041674,2
10.96427,-0.8851186,2
15.344617,-1.9779549,2
14.336579,-0.0485881,2
12.701413,1.1792517,2
10.886989,-2.2017808,2
13.431182,-2.6231947,3
15.413969,-2.215738,3
15.10519,-3.1373546,3
15.078462,-2.9711251,3
13.563153,-2.5294855,3
12.156959,-2.0649278,3
16.394112,-1.4364626,3
15.834999,-2.766984,3
15.696476,-0.09685593,3
12.863521,-0.20671205,3
15.394549,1.1636232,3
14.759406,0.7549366,3
13.209818,-3.0190074,3
13.140362,-1.006557,3
12.164936,-1.2003484,3
12.718018,-1.7574092,3
13.523647,-2.2089396,3
15.671881,0.69322515,3
15.683712,1.1518761,3
14.67427,-0.050408665,3
13.2379,-2.7691994,3
13.619219,-1.7226465,3
13.39252,-2.2459445,3
15.977466,0.631558,3
15.406408,0.36934912,3
15.960118,0.59711045,3
10.4888315,-0.2592027,3
10.583875,-1.0591158,3
11.288355,0.5699842,3
12.863755,-2.5836985,3
12.215554,0.6503842,3
12.824284,0.6708344,3
10.129006,-0.7987363,3
12.806216,0.82050645,3
13.046894,-2.6466873,3
12.7125635,0.97259855,3
13.128441,0.8121271,3
13.251996,-2.5950189,3
13.44172,0.2137529,3
11.245277,-0.5694394,3
13.474571,0.6917637,3
10.541672,-1.1900116,3
15.768995,1.2092365,3
14.413131,0.3317647,3
14.949699,0.8293313,3
16.035656,-1.5611273,3
15.2329035,1.1105403,3
13.541888,0.81867623,3
13.856989,0.68917334,3
12.237212,0.7992923,3
15.543281,1.0412182,3
16.755596,-1.7940263,3
16.734436,-1.8623827,3
12.250418,-1.4260861,3
13.129494,0.6929292,3
16.26194,-1.3369124,3
13.62679,0.8329974,3
13.164549,-3.0890553,3
14.3151045,0.58607876,3
13.614891,1.2823582,3
12.694641,1.5161364,3
12.48673,1.11412,3
13.35457,1.1300236,3
11.037682,-0.38232344,3
12.243926,1.3256161,3
12.044318,1.3793741,3
12.113677,1.4491768,3
15.721085,1.1622633,3
16.235792,-1.2153698,3
13.296768,0.6634424,3
11.852821,0.98486567,3
10.008508,-0.7222596,3
12.960233,0.6744713,3
10.483491,-0.011605312,3
10.047952,-0.7156773,3
10.788138,-1.3978697,3
13.135427,-1.4285564,3
13.734084,0.981093,3
14.921433,0.34184855,3
13.931724,1.0624986,3
13.307435,1.757826,3
13.146255,1.8246874,3
13.251935,1.7655339,3
13.354065,1.470044,3
16.608528,-0.3819126,3
11.935167,-0.6968782,3
11.544801,0.657847,3
16.684519,-1.442064,3
11.672093,0.5993721,3
10.711472,-0.79297805,3
10.839642,-1.368901,3
11.133977,0.012529033,3
16.604637,0.71179104,3
12.253568,-2.8552778,3
12.913759,-3.17595,3
15.729539,-2.3620543,3
11.774673,-2.4184878,3
12.815262,-3.147594,3
15.046386,-3.1920695,3
13.994635,-3.2492332,3
11.853104,-0.43645912,3
15.982053,-1.7168375,3
16.536772,-0.8121412,3
16.542713,0.21262738,3
12.099908,-0.24799012,3
15.430198,-2.9006925,3
14.994432,-1.8467677,3
15.816972,1.2332581,3
14.971374,-2.0070632,3
14.85535,-1.893408,3
16.814896,-0.33661017,3
16.64659,0.21124104,3
12.943105,-1.7243831,3
16.520672,-0.21186125,3
17.018293,-0.9607115,3
14.123876,-1.7981544,3
16.259567,0.5342492,3
16.659828,-0.78198,3
17.291632,-1.3529859,3
16.088585,-0.16865873,3
17.32048,-0.873076,3
17.026932,-0.8792092,3
16.24339,0.23437026,3
16.744602,-0.6256335,3
17.060383,-0.85674393,3
16.696507,0.22609851,3
16.817295,-0.048306596,3
12.121522,0.15687585,3
11.646995,-0.27876866,3
12.795089,0.14071864,3
12.675375,-0.091857634,3
12.737857,0.18085717,3
11.666437,0.29810163,3
11.68861,-1.6865293,3
11.015924,0.047992576,3
12.52565,0.026418567,3
11.431783,-2.3655038,3
12.360768,0.2364055,3
17.094898,-0.6932942,3
12.863513,-0.24727282,3
14.353746,-2.152683,3
12.8513155,1.5034851,3
13.022784,1.5791129,3
12.654681,1.4993936,3
14.0558405,0.9826252,3
17.247282,-1.1731828,3
16.51534,0.27817923,3
16.965038,-0.7675014,3
16.22087,-2.061865,3
13.21747,0.05226184,3
14.689448,-2.1011348,3
14.965676,-1.6216227,3
15.950461,-2.5338256,3
15.06757,-1.0875555,3
14.458319,-1.3063816,3
15.92395,0.24758245,3
16.146872,-0.3763773,3
9.579819,-1.6048104,3
14.281977,-1.1678874,3
15.581129,-0.9617427,3
10.052224,-1.598556,3
14.130979,-1.3731856,3
14.846956,-1.2503213,3
11.17773,-1.9651997,3
15.620454,-0.63778067,3
16.566347,-0.77390224,3
15.830326,-1.148996,3
15.919647,-0.49106863,3
16.428432,0.59092665,3
13.670655,-0.85317993,3
16.272968,0.483502,3
16.425104,0.6715091,3
